scan_id,flow_mm_s,stride_frames,phase,n_selected,full_median,subsample_median,error_pct,abs_error_pct
flow07,7,50,1,10,0.32317992329725742,0.3489510151940417,7.9742242753985391,7.9742242753985391
flow07,7,50,2,10,0.32317992329725742,0.37546248560289885,16.177540291558426,16.177540291558426
flow07,7,50,3,10,0.32317992329725742,0.33107216939167128,2.4420595233431794,2.4420595233431794
flow07,7,50,4,10,0.32317992329725742,0.31252411126464319,-3.2971763604303881,3.2971763604303881
flow07,7,50,5,10,0.32317992329725742,0.33298320328103881,3.033381493430344,3.033381493430344
flow07,7,50,6,10,0.32317992329725742,0.37744972103815805,16.792440937299144,16.792440937299144
flow07,7,50,7,10,0.32317992329725742,0.31952209532522835,-1.1318240114391758,1.1318240114391758
flow07,7,50,8,10,0.32317992329725742,0.31300535786196776,-3.1482665542720625,3.1482665542720625
flow07,7,50,9,10,0.32317992329725742,0.30769385704891761,-4.7917785518179903,4.7917785518179903
flow07,7,50,10,10,0.32317992329725742,0.29236510657132575,-9.5348796458462353,9.5348796458462353
flow07,7,50,11,10,0.32317992329725742,0.30667846050610015,-5.1059677911920929,5.1059677911920929
flow07,7,50,12,10,0.32317992329725742,0.31818530367749093,-1.5454609830984136,1.5454609830984136
flow07,7,50,13,10,0.32317992329725742,0.34363632625142637,6.3297257903466271,6.3297257903466271
flow07,7,50,14,10,0.32317992329725742,0.35550544743789747,10.002330531809484,10.002330531809484
flow07,7,50,15,10,0.32317992329725742,0.35292315622843506,9.203304656960432,9.203304656960432
flow07,7,50,16,10,0.32317992329725742,0.34559902677092985,6.9370347158141943,6.9370347158141943
flow07,7,50,17,10,0.32317992329725742,0.34279088684638448,6.068125565797942,6.068125565797942
flow07,7,50,18,10,0.32317992329725742,0.31175846768397497,-3.5340857491253002,3.5340857491253002
flow07,7,50,19,10,0.32317992329725742,0.31135856669407347,-3.6578251775593111,3.6578251775593111
flow07,7,50,20,10,0.32317992329725742,0.29601136954361762,-8.4066341363199282,8.4066341363199282
flow07,7,50,21,10,0.32317992329725742,0.32696434579353528,1.170995542565616,1.170995542565616
flow07,7,50,22,10,0.32317992329725742,0.29683711684128972,-8.1511271452768668,8.1511271452768668
flow07,7,50,23,10,0.32317992329725742,0.33663900268221936,4.164577814006849,4.164577814006849
flow07,7,50,24,10,0.32317992329725742,0.31991402008305025,-1.0105526299055476,1.0105526299055476
flow07,7,50,25,10,0.32317992329725742,0.30354128955594056,-6.0766874194884481,6.0766874194884481
flow07,7,50,26,10,0.32317992329725742,0.2978810730174703,-7.828100836733447,7.828100836733447
flow07,7,50,27,9,0.32317992329725742,0.36157661532485919,11.880902636481196,11.880902636481196
flow07,7,50,28,8,0.32317992329725742,0.33970703935549612,5.1139055575049559,5.1139055575049559
flow07,7,50,29,10,0.32317992329725742,0.32188859717898444,-0.39956879285636693,0.39956879285636693
flow07,7,50,30,10,0.32317992329725742,0.2849930640396558,-11.815975097709817,11.815975097709817
flow07,7,50,31,10,0.32317992329725742,0.33365755295955585,3.2420422516968097,3.2420422516968097
flow07,7,50,32,10,0.32317992329725742,0.33143467037969843,2.5542264501524676,2.5542264501524676
flow07,7,50,33,10,0.32317992329725742,0.3183428870693833,-1.4967007165928037,1.4967007165928037
flow07,7,50,34,10,0.32317992329725742,0.31791155128269688,-1.6301668621026153,1.6301668621026153
flow07,7,50,35,10,0.32317992329725742,0.36097374190189824,11.694358430142477,11.694358430142477
flow07,7,50,36,10,0.32317992329725742,0.33194990577874189,2.7136532467760808,2.7136532467760808
flow07,7,50,37,10,0.32317992329725742,0.31725850957906843,-1.8322343967952928,1.8322343967952928
flow07,7,50,38,10,0.32317992329725742,0.34177281234114587,5.7531076974688524,5.7531076974688524
flow07,7,50,39,9,0.32317992329725742,0.30191963592966842,-6.5784678548964264,6.5784678548964264
flow07,7,50,40,10,0.32317992329725742,0.34087602726082133,5.4756198290471243,5.4756198290471243
flow07,7,50,41,9,0.32317992329725742,0.32693464057670391,1.1618040010464807,1.1618040010464807
flow07,7,50,42,10,0.32317992329725742,0.29567579400638205,-8.5104696511662219,8.5104696511662219
