scan_id,diameter_um,flow_mm_s,region,metric,n_geometry_valid,n_defined,n_missing,median,min,max,n_positive,n_negative,n_zero
D285_F05_V01,285,5,t08,z_local,492,492,8,0.15757706398399496,-0.46250327872809283,0.93108404674538603,391,101,0
D285_F05_V01,285,5,t08,real_minus_bg_mean,492,492,8,3677136.8632009905,-12163455.255264077,16316440.944019262,428,64,0
D285_F05_V01,285,5,t08,signed_asymmetry,492,492,8,-0.011772478051051216,-0.47813791663979466,0.59499741124436889,234,258,0
D285_F05_V01,285,5,t08,real_mean,492,492,8,27580197.050200284,17322157.169801988,39628009.340076737,492,0,0
D285_F05_V01,285,5,t08,real_median,492,492,8,18663582.4564046,11406188.447977314,28485041.769336354,492,0,0
D285_F05_V01,285,5,t08,real_mad,492,492,8,12935367.828083601,6926281.9022105802,21453600.684608128,492,0,0
D285_F05_V01,285,5,t08,left_mean,492,492,8,23372762.954011399,15810769.960677138,44146355.204522118,492,0,0
D285_F05_V01,285,5,t08,left_median,492,492,8,15639752.985441178,9804367.5112778712,28744873.69993766,492,0,0
D285_F05_V01,285,5,t08,left_mad,492,492,8,11065998.998549132,7156074.835048655,18578283.144383714,492,0,0
D285_F05_V01,285,5,t08,right_mean,492,492,8,23803147.958008088,14303721.514066555,33504444.384707656,492,0,0
D285_F05_V01,285,5,t08,right_median,492,492,8,16169009.374038924,10494130.874700243,27664177.88799876,492,0,0
D285_F05_V01,285,5,t08,right_mad,492,492,8,11138808.614013912,6930157.5983635597,17973923.082771491,492,0,0
D285_F05_V01,285,5,t08,bg_mean,492,492,8,23683840.961840674,17504956.474693038,34970773.728958324,492,0,0
D285_F05_V01,285,5,t08,bg_median,492,492,8,16026150.11208952,11350244.425269835,21490383.84445801,492,0,0
D285_F05_V01,285,5,t08,bg_mad,492,492,8,11200777.262112271,7907965.3276908537,15643132.32987975,492,0,0
D285_F05_V01,285,5,t09,z_local,492,492,8,0.094668998892639453,-0.39269529027416705,0.85549510834248466,331,161,0
D285_F05_V01,285,5,t09,real_minus_bg_mean,492,492,8,2348560.1737267878,-7388366.1493536532,12602934.205821194,381,111,0
D285_F05_V01,285,5,t09,signed_asymmetry,492,492,8,-0.012743574328754666,-0.45495043363851284,0.48482785869966233,232,260,0
D285_F05_V01,285,5,t09,real_mean,492,492,8,26170005.91726879,19763085.131892174,37165860.480066374,492,0,0
D285_F05_V01,285,5,t09,real_median,492,492,8,17749003.452110596,11746310.358001931,31628467.072549522,492,0,0
D285_F05_V01,285,5,t09,real_mad,492,492,8,12251364.552540157,8221854.3340327442,19748684.468252793,492,0,0
D285_F05_V01,285,5,t09,left_mean,492,492,8,23573745.495528597,15388371.20214976,40156819.787138022,492,0,0
D285_F05_V01,285,5,t09,left_median,492,492,8,16095436.483751956,7449126.7547742985,27860480.336012572,492,0,0
D285_F05_V01,285,5,t09,left_mad,492,492,8,11111396.234283503,6097609.7484919652,21522115.056654308,492,0,0
D285_F05_V01,285,5,t09,right_mean,492,492,8,23496932.770122703,16231885.49846979,36787200.589725338,492,0,0
D285_F05_V01,285,5,t09,right_median,492,492,8,16055221.456565045,8119845.6695998879,25917326.49455519,492,0,0
D285_F05_V01,285,5,t09,right_mad,492,492,8,11060573.39318762,6531619.9559704866,18247386.169051088,492,0,0
D285_F05_V01,285,5,t09,bg_mean,492,492,8,23540845.240758501,17943801.572563894,32413700.354981918,492,0,0
D285_F05_V01,285,5,t09,bg_median,492,492,8,16136915.073337078,11789183.001455845,24418780.597500503,492,0,0
D285_F05_V01,285,5,t09,bg_mad,492,492,8,11090140.510540618,7738233.6305374093,15933911.099393511,492,0,0
D285_F05_V01,285,5,t10,z_local,492,492,8,0.05403653632945711,-0.37977916144803497,0.83791466740126463,307,185,0
D285_F05_V01,285,5,t10,real_minus_bg_mean,492,492,8,1467712.7420199122,-9208449.6521190628,11732190.495851785,332,160,0
D285_F05_V01,285,5,t10,signed_asymmetry,492,492,8,-0.0085591454965249746,-0.5092294427618862,0.60655662230493179,238,254,0
D285_F05_V01,285,5,t10,real_mean,492,492,8,25094375.626923807,15703919.005386608,36103890.01119218,492,0,0
D285_F05_V01,285,5,t10,real_median,492,492,8,16971972.849000439,11097344.720739545,31637567.202139091,492,0,0
D285_F05_V01,285,5,t10,real_mad,492,492,8,11738483.9679037,6906291.1564133484,23222167.658639159,492,0,0
D285_F05_V01,285,5,t10,left_mean,492,492,8,23415281.154421382,15926944.098641403,36571966.216949463,492,0,0
D285_F05_V01,285,5,t10,left_median,492,492,8,15895756.316278577,9875302.4384010602,24742062.250244174,492,0,0
D285_F05_V01,285,5,t10,left_mad,492,492,8,11091635.090217065,7298764.4362582099,17658707.819966424,492,0,0
D285_F05_V01,285,5,t10,right_mean,492,492,8,23598789.868965771,16332370.871607415,32312868.452002913,492,0,0
D285_F05_V01,285,5,t10,right_median,492,492,8,15974350.889464401,9994947.6983339395,26633457.74991649,492,0,0
D285_F05_V01,285,5,t10,right_mad,492,492,8,11055032.067137122,6282907.5208384879,17983961.949738178,492,0,0
D285_F05_V01,285,5,t10,bg_mean,492,492,8,23541137.883247659,17734651.842533372,32170585.934270374,492,0,0
D285_F05_V01,285,5,t10,bg_median,492,492,8,15929449.828250466,11391222.847527176,22801323.352130163,492,0,0
D285_F05_V01,285,5,t10,bg_mad,492,492,8,11161617.59336986,7899652.2578005921,16475998.166311081,492,0,0
D285_F05_V01,285,5,t11,z_local,492,492,8,0.040382002838854583,-0.4659133338941967,0.68878186408786535,284,208,0
D285_F05_V01,285,5,t11,real_minus_bg_mean,492,492,8,835110.77520524338,-15717798.604120508,10798590.82904876,299,193,0
D285_F05_V01,285,5,t11,signed_asymmetry,492,492,8,-0.012720838057706952,-0.50124769572195049,0.80378486964825258,227,265,0
D285_F05_V01,285,5,t11,real_mean,492,492,8,24472527.730555225,17228021.354424872,34241254.973050155,492,0,0
D285_F05_V01,285,5,t11,real_median,492,492,8,16545457.356268693,10580692.349381696,25567361.102529198,492,0,0
D285_F05_V01,285,5,t11,real_mad,492,492,8,11472390.538244203,6800455.5712539395,19077210.179524798,492,0,0
D285_F05_V01,285,5,t11,left_mean,492,492,8,23630386.183745541,14853338.815572092,56067559.860523038,492,0,0
D285_F05_V01,285,5,t11,left_median,492,492,8,15944925.552976929,7608698.6868842961,27383564.428235006,492,0,0
D285_F05_V01,285,5,t11,left_mad,492,492,8,11078864.826653507,5725358.9535248801,17991403.875378191,492,0,0
D285_F05_V01,285,5,t11,right_mean,492,492,8,23773601.102042783,16621836.131712032,35190749.59466403,492,0,0
D285_F05_V01,285,5,t11,right_median,492,492,8,15954261.447230782,9880784.7987839151,27434969.198389631,492,0,0
D285_F05_V01,285,5,t11,right_mad,492,492,8,11073311.183185764,6918358.9539570771,16861971.462340429,492,0,0
D285_F05_V01,285,5,t11,bg_mean,492,492,8,23514433.876826618,17562037.290444624,39994195.323236018,492,0,0
D285_F05_V01,285,5,t11,bg_median,492,492,8,15931597.157167956,10480492.716997499,24182064.627439171,492,0,0
D285_F05_V01,285,5,t11,bg_mad,492,492,8,11143120.97714591,7317571.8995334599,16833899.869011953,492,0,0
D285_F05_V01,285,5,t12,z_local,492,492,8,0.015515352905547931,-0.4228134325600339,0.62344948125934174,263,229,0
D285_F05_V01,285,5,t12,real_minus_bg_mean,492,492,8,257293.70146712661,-28690949.490201257,8718887.9515487254,259,233,0
D285_F05_V01,285,5,t12,signed_asymmetry,492,492,8,-0.015190742248786866,-0.48455616615103336,1.009100627365024,226,266,0
D285_F05_V01,285,5,t12,real_mean,492,492,8,23549913.831321854,16722282.214981772,35077960.030065715,492,0,0
D285_F05_V01,285,5,t12,real_median,492,492,8,16048716.849731417,8985909.0814478789,25610333.485673878,492,0,0
D285_F05_V01,285,5,t12,real_mad,492,492,8,11139178.374444298,6690890.4820891339,18016417.260787103,492,0,0
D285_F05_V01,285,5,t12,left_mean,492,492,8,23093089.717050042,16369107.247019222,85795770.50971444,492,0,0
D285_F05_V01,285,5,t12,left_median,492,492,8,15553744.05848984,10009379.039650641,23589309.367340971,492,0,0
D285_F05_V01,285,5,t12,left_mad,492,492,8,10834458.973387767,6250841.01382183,16440111.785837844,492,0,0
D285_F05_V01,285,5,t12,right_mean,492,492,8,23375820.77119302,16941302.8868143,35637133.49865748,492,0,0
D285_F05_V01,285,5,t12,right_median,492,492,8,16088562.71220959,10228001.879549455,26511132.5462129,492,0,0
D285_F05_V01,285,5,t12,right_mad,492,492,8,10991264.356836889,7085306.8206828516,17357606.337890394,492,0,0
D285_F05_V01,285,5,t12,bg_mean,492,492,8,23330333.775234133,18269428.025337145,57024195.023243919,492,0,0
D285_F05_V01,285,5,t12,bg_median,492,492,8,15730727.820798382,10963110.802227229,23278787.892334353,492,0,0
D285_F05_V01,285,5,t12,bg_mad,492,492,8,10968441.513711873,7311333.5185027532,15477830.370755129,492,0,0
D285_F05_V01,285,5,t13,z_local,492,492,8,-0.010349340043960664,-0.52192315856780014,0.70711341486098822,235,257,0
D285_F05_V01,285,5,t13,real_minus_bg_mean,492,492,8,-292068.43946311064,-29698972.065449085,11163937.522218369,233,259,0
D285_F05_V01,285,5,t13,signed_asymmetry,492,492,8,-0.022434554333306638,-0.4815528669224981,1.080930675049006,222,270,0
D285_F05_V01,285,5,t13,real_mean,492,492,8,23310224.954915985,14777952.712880118,32384778.492208719,492,0,0
D285_F05_V01,285,5,t13,real_median,492,492,8,15926153.809370331,9733642.9433836732,23385372.448194727,492,0,0
D285_F05_V01,285,5,t13,real_mad,492,492,8,10833298.459286664,6555015.5505263973,17006186.67954617,492,0,0
D285_F05_V01,285,5,t13,left_mean,492,492,8,23059045.341439538,15914768.963099141,79749257.109044462,492,0,0
D285_F05_V01,285,5,t13,left_median,492,492,8,15915432.205878418,8909679.1404535919,26944891.405194476,492,0,0
D285_F05_V01,285,5,t13,left_mad,492,492,8,10874994.184785912,7177542.5481317034,18346080.536024667,492,0,0
D285_F05_V01,285,5,t13,right_mean,492,492,8,23545380.029655032,16701154.56559889,32414245.594580561,492,0,0
D285_F05_V01,285,5,t13,right_median,492,492,8,16001213.645943925,9515592.7665156573,24606160.428263959,492,0,0
D285_F05_V01,285,5,t13,right_mad,492,492,8,10975107.462787256,6945340.0226822849,16497110.838015273,492,0,0
D285_F05_V01,285,5,t13,bg_mean,492,492,8,23245448.469841868,18755347.249725766,51769588.816065073,492,0,0
D285_F05_V01,285,5,t13,bg_median,492,492,8,15784103.763090927,11200693.273479832,23005566.200976025,492,0,0
D285_F05_V01,285,5,t13,bg_mad,492,492,8,11041319.66700964,7337676.8176025217,16493460.630484749,492,0,0
D285_F05_V01,285,5,t14,z_local,492,492,8,-0.014604601607435375,-0.49760400302270497,0.60046854559724161,225,267,0
D285_F05_V01,285,5,t14,real_minus_bg_mean,492,492,8,-585626.54907620884,-22527159.001960959,8484793.0723423883,205,287,0
D285_F05_V01,285,5,t14,signed_asymmetry,492,492,8,-0.012193543111051379,-0.43680204947863255,1.0044637942604606,231,261,0
D285_F05_V01,285,5,t14,real_mean,492,492,8,22456194.827686425,15341632.115170645,31729167.909475826,492,0,0
D285_F05_V01,285,5,t14,real_median,492,492,8,15277357.074661501,8809408.0247394927,24798678.525422771,492,0,0
D285_F05_V01,285,5,t14,real_mad,492,492,8,10515285.030155912,6397928.1000887938,15145974.249147719,492,0,0
D285_F05_V01,285,5,t14,left_mean,492,492,8,22883524.243760411,16245606.940917134,67267682.748717442,492,0,0
D285_F05_V01,285,5,t14,left_median,492,492,8,15653017.714320367,9756471.3966308143,25114739.96581633,492,0,0
D285_F05_V01,285,5,t14,left_mad,492,492,8,10828336.070619462,6131787.4795085974,18730727.893293183,492,0,0
D285_F05_V01,285,5,t14,right_mean,492,492,8,23263379.915180266,15724385.761493154,32891178.817766752,492,0,0
D285_F05_V01,285,5,t14,right_median,492,492,8,15786033.875823461,7851002.8100286135,24209244.74700116,492,0,0
D285_F05_V01,285,5,t14,right_mad,492,492,8,10881508.822012974,6322687.5951688215,18299566.736568119,492,0,0
D285_F05_V01,285,5,t14,bg_mean,492,492,8,23079358.096933752,16285760.330973636,44778494.503559269,492,0,0
D285_F05_V01,285,5,t14,bg_median,492,492,8,15719087.734174583,11403233.857125947,21791628.500461541,492,0,0
D285_F05_V01,285,5,t14,bg_mad,492,492,8,10989809.902285583,7694100.4908376737,15790027.087476037,492,0,0
D285_F05_V01,285,5,t15,z_local,492,492,8,-0.032044121433398187,-0.49556153407563996,0.80511243400555854,196,296,0
D285_F05_V01,285,5,t15,real_minus_bg_mean,492,492,8,-862813.09262248315,-18448919.288191956,9512350.9207755476,195,297,0
D285_F05_V01,285,5,t15,signed_asymmetry,492,492,8,-0.0024562932048346952,-0.53881585179999392,0.77423482404716315,245,247,0
D285_F05_V01,285,5,t15,real_mean,492,492,8,22539960.979574658,16376375.955363104,32086685.894916739,492,0,0
D285_F05_V01,285,5,t15,real_median,492,492,8,15308786.025253184,9642292.015600713,22898810.343463257,492,0,0
D285_F05_V01,285,5,t15,real_mad,492,492,8,10588111.953503005,6778782.8380669039,17401135.633142252,492,0,0
D285_F05_V01,285,5,t15,left_mean,492,492,8,23386344.488809574,16199633.180219315,56151412.988261737,492,0,0
D285_F05_V01,285,5,t15,left_median,492,492,8,15862370.637254562,10093567.663603181,27083874.391386952,492,0,0
D285_F05_V01,285,5,t15,left_mad,492,492,8,11068168.733712448,6801499.2888322156,21607807.548448775,492,0,0
D285_F05_V01,285,5,t15,right_mean,492,492,8,22958883.991818734,16536638.55089386,33400057.642749593,492,0,0
D285_F05_V01,285,5,t15,right_median,492,492,8,15881338.195459403,10198681.046740916,25198384.176470231,492,0,0
D285_F05_V01,285,5,t15,right_mad,492,492,8,10940695.054854024,7185761.2779922038,17284416.607710157,492,0,0
D285_F05_V01,285,5,t15,bg_mean,492,492,8,23381540.167941026,17746215.488886971,40480648.935367212,492,0,0
D285_F05_V01,285,5,t15,bg_median,492,492,8,15918605.631054781,10942547.03909117,22650355.556108665,492,0,0
D285_F05_V01,285,5,t15,bg_mad,492,492,8,11087932.799774189,7825826.5044493172,15935306.957280874,492,0,0
D285_F05_V01,285,5,t16,z_local,492,492,8,-0.0440545633007502,-0.46850417152051038,0.51702157614985444,202,290,0
D285_F05_V01,285,5,t16,real_minus_bg_mean,492,492,8,-794113.06862258911,-12821453.653542887,7397027.9802000299,197,295,0
D285_F05_V01,285,5,t16,signed_asymmetry,492,492,8,-0.0077572897345552817,-0.46854050259496144,0.7936200812287646,239,253,0
D285_F05_V01,285,5,t16,real_mean,492,492,8,22429716.973956287,16105108.572495872,31784559.860582434,492,0,0
D285_F05_V01,285,5,t16,real_median,492,492,8,15255382.061215051,8859840.3477566428,24063308.053693634,492,0,0
D285_F05_V01,285,5,t16,real_mad,492,492,8,10582408.974065749,6438833.4990299512,17019492.985387925,492,0,0
D285_F05_V01,285,5,t16,left_mean,492,492,8,23157967.169017509,16386303.095334327,48767024.36655084,492,0,0
D285_F05_V01,285,5,t16,left_median,492,492,8,15508014.673833136,9817047.8730272707,26391009.792992845,492,0,0
D285_F05_V01,285,5,t16,left_mad,492,492,8,10858494.471463431,6669382.0388217382,17478114.219947018,492,0,0
D285_F05_V01,285,5,t16,right_mean,492,492,8,23224356.394810721,15330434.127682537,35532249.779694378,492,0,0
D285_F05_V01,285,5,t16,right_median,492,492,8,15625363.560991563,9063081.3001619745,26014684.852036308,492,0,0
D285_F05_V01,285,5,t16,right_mad,492,492,8,10849625.212851992,6148351.8523031231,18009913.743544545,492,0,0
D285_F05_V01,285,5,t16,bg_mean,492,492,8,23138001.005138256,18317988.452519868,34913139.903476648,492,0,0
D285_F05_V01,285,5,t16,bg_median,492,492,8,15621168.370508237,10553727.990091514,22897213.766625766,492,0,0
D285_F05_V01,285,5,t16,bg_mad,492,492,8,10925330.102167755,7840166.6508373283,15473258.214007478,492,0,0
D285_F05_V01,285,5,t17,z_local,492,492,8,-0.046696502066867707,-0.49476026821890556,0.65878299954612451,200,292,0
D285_F05_V01,285,5,t17,real_minus_bg_mean,492,492,8,-1133739.5666915048,-12708247.747671749,8287365.5372664668,187,305,0
D285_F05_V01,285,5,t17,signed_asymmetry,492,492,8,-0.011599399312304618,-0.40335148647634539,0.64390104524225511,234,258,0
D285_F05_V01,285,5,t17,real_mean,492,492,8,22254857.171768062,14770919.633668605,32436908.04513593,492,0,0
D285_F05_V01,285,5,t17,real_median,492,492,8,15049599.291222027,8395304.3515929803,25821905.988213807,492,0,0
D285_F05_V01,285,5,t17,real_mad,492,492,8,10233326.631148875,5800851.3076470587,17579497.477618665,492,0,0
D285_F05_V01,285,5,t17,left_mean,492,492,8,23057092.360728294,16458387.197447442,45124849.09173914,492,0,0
D285_F05_V01,285,5,t17,left_median,492,492,8,15548371.95489319,7122274.5563949915,24526648.123565078,492,0,0
D285_F05_V01,285,5,t17,left_mad,492,492,8,10900461.502834275,5338351.2082687262,17472704.326153189,492,0,0
D285_F05_V01,285,5,t17,right_mean,492,492,8,23193856.25208614,14639986.113195974,35102389.852844127,492,0,0
D285_F05_V01,285,5,t17,right_median,492,492,8,15778285.927340224,8237870.4525337145,26677132.020998493,492,0,0
D285_F05_V01,285,5,t17,right_mad,492,492,8,10751954.311251704,6333586.0213636868,18108472.33527232,492,0,0
D285_F05_V01,285,5,t17,bg_mean,492,492,8,23236453.465440698,18048156.982605901,34135051.440705061,492,0,0
D285_F05_V01,285,5,t17,bg_median,492,492,8,15557579.625354681,10823249.708715498,22793899.038849562,492,0,0
D285_F05_V01,285,5,t17,bg_mad,492,492,8,10981633.054760709,7506340.5072195847,16827925.722805001,492,0,0
D285_F05_V01,285,5,t18,z_local,492,492,8,-0.039924079245248101,-0.50709885123070775,0.63191520406374202,201,291,0
D285_F05_V01,285,5,t18,real_minus_bg_mean,492,492,8,-967022.44351562113,-18736941.030644197,9978505.6378513165,167,325,0
D285_F05_V01,285,5,t18,signed_asymmetry,492,492,8,-0.015263347859272604,-0.47671048736244653,0.83073124208376481,226,266,0
D285_F05_V01,285,5,t18,real_mean,492,492,8,22197419.481018789,15764815.617776241,32640897.52887959,492,0,0
D285_F05_V01,285,5,t18,real_median,492,492,8,15250978.766730826,8964533.301896384,23623023.197155979,492,0,0
D285_F05_V01,285,5,t18,real_mad,492,492,8,10274390.118729372,6312678.739465367,17810373.348575216,492,0,0
D285_F05_V01,285,5,t18,left_mean,492,492,8,23141904.913147241,16183631.116396515,65376681.316898674,492,0,0
D285_F05_V01,285,5,t18,left_median,492,492,8,15690740.758642739,9451166.0211170558,24941738.03229085,492,0,0
D285_F05_V01,285,5,t18,left_mad,492,492,8,10770920.76098481,6262470.8265055548,19194101.957113735,492,0,0
D285_F05_V01,285,5,t18,right_mean,492,492,8,23516385.616218816,15185465.140628638,32877230.735695142,492,0,0
D285_F05_V01,285,5,t18,right_median,492,492,8,16007667.809213281,9152335.0214421023,24014221.796261296,492,0,0
D285_F05_V01,285,5,t18,right_mad,492,492,8,11090333.847803749,6005124.9384897919,16558142.958769616,492,0,0
D285_F05_V01,285,5,t18,bg_mean,492,492,8,23314557.172758896,18066068.635514345,46190666.457458116,492,0,0
D285_F05_V01,285,5,t18,bg_median,492,492,8,15871933.788854644,11406143.433186203,23514088.741820555,492,0,0
D285_F05_V01,285,5,t18,bg_mad,492,492,8,10972862.285094324,7413763.9402942564,16303972.769328643,492,0,0
D285_F05_V01,285,5,t19,z_local,492,492,8,-0.05856556154948718,-0.53762631168012109,0.60501037176649564,185,307,0
D285_F05_V01,285,5,t19,real_minus_bg_mean,492,492,8,-1345026.0886638239,-18251962.08100149,7995748.8884871565,153,339,0
D285_F05_V01,285,5,t19,signed_asymmetry,492,492,8,-0.017485679482703236,-0.54692350811848833,0.63980050547206135,224,268,0
D285_F05_V01,285,5,t19,real_mean,492,492,8,22051939.630748041,16609212.17370707,34198127.397982433,492,0,0
D285_F05_V01,285,5,t19,real_median,492,492,8,14987677.525854237,7642448.8581025824,26589650.083921194,492,0,0
D285_F05_V01,285,5,t19,real_mad,492,492,8,10269662.183526639,5904115.9600685257,17157544.343479298,492,0,0
D285_F05_V01,285,5,t19,left_mean,492,492,8,23203197.362566967,15855003.236375574,52836487.671722613,492,0,0
D285_F05_V01,285,5,t19,left_median,492,492,8,15671295.308882274,10203105.359357355,25184565.373767976,492,0,0
D285_F05_V01,285,5,t19,left_mad,492,492,8,10814123.595732633,6621891.1056641135,16495350.750314001,492,0,0
D285_F05_V01,285,5,t19,right_mean,492,492,8,23583794.578131221,17072255.795156721,32038063.887653798,492,0,0
D285_F05_V01,285,5,t19,right_median,492,492,8,16150145.651767779,9081921.4672428928,25083483.265215248,492,0,0
D285_F05_V01,285,5,t19,right_mad,492,492,8,11143867.203678003,5777910.0597348809,18360785.607347708,492,0,0
D285_F05_V01,285,5,t19,bg_mean,492,492,8,23424783.602129251,18205939.411591213,40030667.13730637,492,0,0
D285_F05_V01,285,5,t19,bg_median,492,492,8,15880187.314535087,11182566.542351818,21765657.066882819,492,0,0
D285_F05_V01,285,5,t19,bg_mad,492,492,8,11061488.627414398,7758790.1074987464,15371384.887081359,492,0,0
D285_F05_V01,285,5,t20,z_local,492,492,8,-0.046009710074823865,-0.47041396750815156,0.60081545559547256,196,296,0
D285_F05_V01,285,5,t20,real_minus_bg_mean,492,492,8,-1207267.7923682202,-13336120.65954788,9900990.0879622102,178,314,0
D285_F05_V01,285,5,t20,signed_asymmetry,492,492,8,-0.0037643966030036233,-0.40271916115360712,0.72202080159637516,240,252,0
D285_F05_V01,285,5,t20,real_mean,492,492,8,22108970.359504171,15773097.058442062,33948494.966784231,492,0,0
D285_F05_V01,285,5,t20,real_median,492,492,8,14986850.659412332,8743214.6475139633,24195723.365431964,492,0,0
D285_F05_V01,285,5,t20,real_mad,492,492,8,10459401.069043877,6264462.372344872,17697024.44549498,492,0,0
D285_F05_V01,285,5,t20,left_mean,492,492,8,23162755.900404006,15146404.671977658,54380819.596646182,492,0,0
D285_F05_V01,285,5,t20,left_median,492,492,8,15956695.704020821,10193342.492041787,25258513.522132248,492,0,0
D285_F05_V01,285,5,t20,left_mad,492,492,8,10841738.976111343,7129819.0181047348,18267105.354169648,492,0,0
D285_F05_V01,285,5,t20,right_mean,492,492,8,23623155.775272183,15492258.403898634,31929269.797261585,492,0,0
D285_F05_V01,285,5,t20,right_median,492,492,8,15745536.131016377,8545989.9320736974,25230189.918802995,492,0,0
D285_F05_V01,285,5,t20,right_mad,492,492,8,10810510.691090632,6607075.6831698027,17008588.24872569,492,0,0
D285_F05_V01,285,5,t20,bg_mean,492,492,8,23357683.648358308,18239184.329154346,39956211.623918243,492,0,0
D285_F05_V01,285,5,t20,bg_median,492,492,8,15762094.533708869,11097564.280115822,21627673.044139605,492,0,0
D285_F05_V01,285,5,t20,bg_mad,492,492,8,10926145.15113508,7791739.2972359825,14757811.50722234,492,0,0
D285_F05_V01,285,5,tail100,z_local,492,492,8,0.83246609996197551,0.30165788655529407,1.6155529315618697,492,0,0
D285_F05_V01,285,5,tail100,real_minus_bg_mean,492,492,8,22039819.446314059,7208968.5942200571,35956773.401273862,492,0,0
D285_F05_V01,285,5,tail100,signed_asymmetry,492,492,8,-0.0096375235714306982,-0.27160009332335994,0.87969791844770706,229,263,0
D285_F05_V01,285,5,tail100,real_mean,492,492,8,45552696.296688199,36335199.201109014,60484896.946078733,492,0,0
D285_F05_V01,285,5,tail100,real_median,492,492,8,30124685.09435498,21883792.224986672,41099024.541157715,492,0,0
D285_F05_V01,285,5,tail100,real_mad,492,492,8,21000724.715507321,15379339.027825627,28261711.975850217,492,0,0
D285_F05_V01,285,5,tail100,left_mean,492,492,8,23281455.884747937,19385061.861565284,65869483.292153314,492,0,0
D285_F05_V01,285,5,tail100,left_median,492,492,8,15944717.686093779,11645302.898879388,24296194.18460713,492,0,0
D285_F05_V01,285,5,tail100,left_mad,492,492,8,11076380.649545569,8018586.1624266822,17581045.658636563,492,0,0
D285_F05_V01,285,5,tail100,right_mean,492,492,8,23574048.520494323,18326532.817046817,29741636.78030796,492,0,0
D285_F05_V01,285,5,tail100,right_median,492,492,8,16215588.090008371,11926641.01448305,21102353.591336131,492,0,0
D285_F05_V01,285,5,tail100,right_mad,492,492,8,11185940.31958678,7919679.0447081607,15432675.479790319,492,0,0
D285_F05_V01,285,5,tail100,bg_mean,492,492,8,23379024.731553242,19534564.131548423,45747495.15925619,492,0,0
D285_F05_V01,285,5,tail100,bg_median,492,492,8,16012855.987915646,12674328.617561502,20846139.038982816,492,0,0
D285_F05_V01,285,5,tail100,bg_mad,492,492,8,11192562.444144523,9028388.0454869848,14786889.04636072,492,0,0
D285_F05_V01,285,5,tail500,z_local,492,492,8,0.16288908493612148,-0.008826170691399177,0.35940535873844537,490,2,0
D285_F05_V01,285,5,tail500,real_minus_bg_mean,492,492,8,5701235.0800913237,-10053236.309634816,9877756.8729492426,490,2,0
D285_F05_V01,285,5,tail500,signed_asymmetry,492,492,8,-0.0082606162827099962,-0.15211510148102064,0.76915369868687633,200,292,0
D285_F05_V01,285,5,tail500,real_mean,492,492,8,29090608.716573328,25482966.936460212,34819848.205924362,492,0,0
D285_F05_V01,285,5,tail500,real_median,492,492,8,18599062.499218091,15377984.219795324,22106842.664454605,492,0,0
D285_F05_V01,285,5,tail500,real_mad,492,492,8,13239202.25884603,10764083.191606063,15652259.695328329,492,0,0
D285_F05_V01,285,5,tail500,left_mean,492,492,8,23183384.53895586,20860348.689146802,56878371.508310087,492,0,0
D285_F05_V01,285,5,tail500,left_median,492,492,8,15814546.140018927,13041026.757373936,21935681.401198331,492,0,0
D285_F05_V01,285,5,tail500,left_mad,492,492,8,11040344.536558436,9142400.8887161277,15926111.780858435,492,0,0
D285_F05_V01,285,5,tail500,right_mean,492,492,8,23402973.803901508,19626788.459546193,28981828.437284447,492,0,0
D285_F05_V01,285,5,tail500,right_median,492,492,8,15919719.759931443,12999886.403490221,19548323.785599891,492,0,0
D285_F05_V01,285,5,tail500,right_mad,492,492,8,11160820.725049669,8851557.5851721969,14119253.092475958,492,0,0
D285_F05_V01,285,5,tail500,bg_mean,492,492,8,23292660.714623332,21139483.886697847,41079967.164900675,492,0,0
D285_F05_V01,285,5,tail500,bg_median,492,492,8,15859365.175099412,14030254.560051432,19579859.055378038,492,0,0
D285_F05_V01,285,5,tail500,bg_mad,492,492,8,11102167.163770584,9717757.908249164,13743423.080425441,492,0,0
D285_F07_V01,285,7,source,z_local,458,458,42,4.3738359650477223,2.5190734609103611,7.8845722205967324,458,0,0
D285_F07_V01,285,7,source,real_minus_bg_mean,458,458,42,186919817.59167236,88830164.334305063,349908830.35594046,458,0,0
D285_F07_V01,285,7,source,signed_asymmetry,458,458,42,-0.0083292411815438054,-0.32709446270682985,1.3207264388770572,207,251,0
D285_F07_V01,285,7,source,real_mean,458,458,42,216359764.34816194,115691644.39731432,378100014.37381673,458,0,0
D285_F07_V01,285,7,source,real_median,458,458,42,104808965.39498901,63623742.131888807,169402341.16574445,458,0,0
D285_F07_V01,285,7,source,real_mad,458,458,42,80534257.694356725,43702219.550679281,128057046.35549024,458,0,0
D285_F07_V01,285,7,source,left_mean,458,458,42,28034616.092870623,23389677.30924448,131030264.51050338,458,0,0
D285_F07_V01,285,7,source,left_median,458,458,42,18847488.619015716,15077261.923157178,29371839.403578352,458,0,0
D285_F07_V01,285,7,source,left_mad,458,458,42,13138104.926863693,10345237.718109079,22052728.686157305,458,0,0
D285_F07_V01,285,7,source,right_mean,458,458,42,28709380.299457654,23349107.337757245,48466386.628946416,458,0,0
D285_F07_V01,285,7,source,right_median,458,458,42,18813595.161067244,15438058.268998273,29387726.964653764,458,0,0
D285_F07_V01,285,7,source,right_mad,458,458,42,13290044.959701726,10362418.427532515,20819638.806246016,458,0,0
