diameter_um,region,metric,input_table,value_column,n_defined,n_missing,median,min,max,n_positive,n_negative,n_zero,flow01,flow03,flow05,flow07,flow10
128,t02,bg_mad,local_contrast_profiles.csv,median,5,0,11302403.507881988,11204086.368459349,11537283.396889888,5,0,0,11293741.81280241,11537283.396889888,11302403.507881988,11513809.791322615,11204086.368459349
128,t02,bg_mean,local_contrast_profiles.csv,median,5,0,24153093.327834181,23725030.462170638,24354047.076648805,5,0,0,24131523.21124303,24267401.978476256,24153093.327834181,24354047.076648805,23725030.462170638
128,t02,bg_median,local_contrast_profiles.csv,median,5,0,16546156.467225455,16268756.574286044,17047004.193237744,5,0,0,16546156.467225455,17047004.193237744,16478754.968570566,16615281.295399418,16268756.574286044
128,t02,left_mad,local_contrast_profiles.csv,median,5,0,11020194.93274492,10911756.145717455,11397234.459915049,5,0,0,11017275.560455091,11397234.459915049,10911756.145717455,11243067.32255074,11020194.93274492
128,t02,left_mean,local_contrast_profiles.csv,median,5,0,23908251.225597393,23506126.100471474,24383103.806943495,5,0,0,23790796.801861271,24383103.806943495,23908251.225597393,24138027.330538128,23506126.100471474
128,t02,left_median,local_contrast_profiles.csv,median,5,0,16504851.254854763,16332985.828149732,16899061.192637421,5,0,0,16483628.524281943,16899061.192637421,16504851.254854763,16667030.467550255,16332985.828149732
128,t02,real_mad,local_contrast_profiles.csv,median,5,0,37070623.203249045,35601248.444487505,39054557.195230857,5,0,0,39054557.195230857,36539766.498675175,35601248.444487505,37070623.203249045,37466573.31969142
128,t02,real_mean,local_contrast_profiles.csv,median,5,0,82327289.943060488,80498208.136258692,84257267.161502212,5,0,0,84257267.161502212,81429405.080843896,80498208.136258692,83164189.473139733,82327289.943060488
128,t02,real_median,local_contrast_profiles.csv,median,5,0,53211219.321134537,50911291.131481878,56432446.709327988,5,0,0,56432446.709327988,53211219.321134537,50911291.131481878,52200734.122623734,54505943.503359802
128,t02,real_minus_bg_mean,local_contrast_profiles.csv,median,5,0,58472129.896483116,55423189.544802234,61162917.337833412,5,0,0,61162917.337833412,56795875.44526352,55423189.544802234,59168239.418303527,58472129.896483116
128,t02,right_mad,local_contrast_profiles.csv,median,5,0,11254077.072944554,11095830.778749801,11327895.297781259,5,0,0,11162659.289312178,11264225.69658491,11254077.072944554,11327895.297781259,11095830.778749801
128,t02,right_mean,local_contrast_profiles.csv,median,5,0,24226615.579059266,23690203.484211482,24408654.894748177,5,0,0,23931712.366781004,24408654.894748177,24263112.908183828,24226615.579059266,23690203.484211482
128,t02,right_median,local_contrast_profiles.csv,median,5,0,16733893.709940156,16406864.178577255,16903617.212356284,5,0,0,16621495.29647246,16903617.212356284,16751824.759014308,16733893.709940156,16406864.178577255
128,t02,signed_asymmetry,local_contrast_profiles.csv,median,5,0,-0.00059267969342919962,-0.01538685444720846,0.0045074936389269604,1,4,0,-0.00050523672811467397,-0.0097875388090873598,-0.01538685444720846,0.0045074936389269604,-0.00059267969342919962
128,t02,z_local,local_contrast_profiles.csv,median,5,0,2.1258108701605822,2.0836107711623768,2.3924490364551203,5,0,0,2.3924490364551203,2.0923578673478804,2.0836107711623768,2.1258108701605822,2.3281332604237548
128,t03,bg_mad,local_contrast_profiles.csv,median,5,0,11507848.789000276,11310676.300624881,11645738.438492905,5,0,0,11507848.789000276,11581659.707771663,11404206.260356009,11645738.438492905,11310676.300624881
128,t03,bg_mean,local_contrast_profiles.csv,median,5,0,24392448.565890353,24006977.254455797,24672703.854285814,5,0,0,24392448.565890353,24672703.854285814,24119492.021194521,24442569.933420736,24006977.254455797
128,t03,bg_median,local_contrast_profiles.csv,median,5,0,16775208.676333012,16531029.120828876,16819277.189899322,5,0,0,16775208.676333012,16819277.189899322,16531029.120828876,16795059.455163315,16667356.144652568
128,t03,left_mad,local_contrast_profiles.csv,median,5,0,11191091.957945576,11050674.498565536,11346119.700075714,5,0,0,11057579.708015587,11346119.700075714,11191368.085789226,11191091.957945576,11050674.498565536
128,t03,left_mean,local_contrast_profiles.csv,median,5,0,24016191.012746725,23763590.406071059,24509365.736586865,5,0,0,24133140.352589369,24509365.736586865,24016191.012746725,23932249.957812589,23763590.406071059
128,t03,left_median,local_contrast_profiles.csv,median,5,0,16640232.857122792,16329812.400163874,16953764.609940533,5,0,0,16790633.734703675,16953764.609940533,16329812.400163874,16640232.857122792,16449936.126596322
128,t03,real_mad,local_contrast_profiles.csv,median,5,0,32226176.564956363,31433531.154001173,33625911.90646176,5,0,0,33195898.543464921,32226176.564956363,31718467.26857803,31433531.154001173,33625911.90646176
128,t03,real_mean,local_contrast_profiles.csv,median,5,0,72241661.517101556,69986573.880416721,73983125.232675582,5,0,0,73214927.882659376,72241661.517101556,69986573.880416721,71851541.27173458,73983125.232675582
128,t03,real_median,local_contrast_profiles.csv,median,5,0,47260514.040177748,45315715.275786273,48815239.870151609,5,0,0,48659575.039620578,47260514.040177748,46797551.30296839,45315715.275786273,48815239.870151609
128,t03,real_minus_bg_mean,local_contrast_profiles.csv,median,5,0,46984685.261848971,45538995.551708624,49144503.285715297,5,0,0,49144503.285715297,46984685.261848971,45538995.551708624,46844321.771955177,48728084.162285268
128,t03,right_mad,local_contrast_profiles.csv,median,5,0,11358665.766285693,11323476.322719334,11551586.884862032,5,0,0,11358665.766285693,11449543.185293246,11331947.746504974,11551586.884862032,11323476.322719334
128,t03,right_mean,local_contrast_profiles.csv,median,5,0,24224827.311187685,23990197.523166858,24792127.321383182,5,0,0,24406543.610477049,24224827.311187685,23990197.523166858,24792127.321383182,24163197.417483218
128,t03,right_median,local_contrast_profiles.csv,median,5,0,16716963.942515841,16491662.40192752,17136958.435030144,5,0,0,16716963.942515841,16779559.892778605,16600377.853368903,17136958.435030144,16491662.40192752
128,t03,signed_asymmetry,local_contrast_profiles.csv,median,5,0,-0.0067188826822280907,-0.033019356004085045,0.0089709736173465733,2,3,0,-0.0067188826822280907,0.0089709736173465733,0.0037327837191595248,-0.033019356004085045,-0.022802643461455198
128,t03,z_local,local_contrast_profiles.csv,median,5,0,1.7380167408111653,1.634635387706127,1.9075064502909056,5,0,0,1.8866118786518284,1.6649042772780556,1.7380167408111653,1.634635387706127,1.9075064502909056
128,t04,bg_mad,local_contrast_profiles.csv,median,5,0,11485172.344847579,11162094.083143789,11618495.887623191,5,0,0,11485172.344847579,11599633.178603448,11618495.887623191,11412308.120791188,11162094.083143789
128,t04,bg_mean,local_contrast_profiles.csv,median,5,0,24448623.544491641,23929548.866059031,24629063.500247162,5,0,0,24629063.500247162,24448623.544491641,24380012.933879454,24495444.513205666,23929548.866059031
128,t04,bg_median,local_contrast_profiles.csv,median,5,0,16814564.104071982,16256339.985565454,17063472.054462705,5,0,0,16832777.386988938,16814564.104071982,17063472.054462705,16782482.317060139,16256339.985565454
128,t04,left_mad,local_contrast_profiles.csv,median,5,0,11124235.862223335,11047910.044184668,11526596.229555041,5,0,0,11047910.044184668,11526596.229555041,11309633.151802223,11124235.862223335,11064552.980195597
128,t04,left_mean,local_contrast_profiles.csv,median,5,0,24225347.4932868,23596543.092671402,24738676.036361508,5,0,0,23987001.287376218,24738676.036361508,24225347.4932868,24246970.590011936,23596543.092671402
128,t04,left_median,local_contrast_profiles.csv,median,5,0,16712904.895274455,16338097.526583057,16978605.371358793,5,0,0,16712904.895274455,16962720.388205916,16978605.371358793,16614088.835128346,16338097.526583057
128,t04,real_mad,local_contrast_profiles.csv,median,5,0,27842641.998549208,27159652.167633437,28409763.876322098,5,0,0,27842641.998549208,27351048.019803643,27159652.167633437,28011231.175957181,28409763.876322098
128,t04,real_mean,local_contrast_profiles.csv,median,5,0,60710441.777342893,60092157.091944419,62909412.606104903,5,0,0,62068398.539010644,60624779.608149379,60710441.777342893,60092157.091944419,62909412.606104903
128,t04,real_median,local_contrast_profiles.csv,median,5,0,40404549.047944956,40221428.947329633,42034763.249347009,5,0,0,40978540.258355469,40221428.947329633,40404549.047944956,40245787.523946106,42034763.249347009
128,t04,real_minus_bg_mean,local_contrast_profiles.csv,median,5,0,36527795.61719007,36204765.833383694,39410846.960103847,5,0,0,37294201.06733802,36527795.61719007,36204765.833383694,36423276.469606407,39410846.960103847
128,t04,right_mad,local_contrast_profiles.csv,median,5,0,11441417.016405929,11213604.77234311,11516366.806852352,5,0,0,11516366.806852352,11441417.016405929,11509906.473470341,11363268.808807198,11213604.77234311
128,t04,right_mean,local_contrast_profiles.csv,median,5,0,24334203.947743159,24196882.331441075,25026513.488038622,5,0,0,25026513.488038622,24196882.331441075,24731374.687883131,24327259.360879693,24334203.947743159
128,t04,right_median,local_contrast_profiles.csv,median,5,0,16710373.104769634,16569089.947334267,17145728.841043085,5,0,0,17036096.586705983,16569089.947334267,17145728.841043085,16606979.46428618,16710373.104769634
128,t04,signed_asymmetry,local_contrast_profiles.csv,median,5,0,-0.017308209845944354,-0.026013675275632281,0.018531752185669662,1,4,0,-0.026013675275632281,0.018531752185669662,-0.0186584605715986,-0.010830195811073981,-0.017308209845944354
128,t04,z_local,local_contrast_profiles.csv,median,5,0,1.4046412947029223,1.355523124143295,1.5137647123743037,5,0,0,1.4118036433643928,1.3669296247067173,1.355523124143295,1.4046412947029223,1.5137647123743037
128,t05,bg_mad,local_contrast_profiles.csv,median,5,0,11434636.362129327,11335764.882618792,11511786.02764204,5,0,0,11476607.614807105,11434636.362129327,11511786.02764204,11432831.084368851,11335764.882618792
128,t05,bg_mean,local_contrast_profiles.csv,median,5,0,24384278.215289295,23949810.878496449,24492119.159680415,5,0,0,24446226.419322774,24384278.215289295,24363912.811751619,24492119.159680415,23949810.878496449
128,t05,bg_median,local_contrast_profiles.csv,median,5,0,16835782.91951935,16392420.346576659,16905889.145533439,5,0,0,16835782.91951935,16626272.906814143,16905889.145533439,16867830.63598701,16392420.346576659
128,t05,left_mad,local_contrast_profiles.csv,median,5,0,11150006.270263545,11036926.035001591,11264884.272547189,5,0,0,11036926.035001591,11150006.270263545,11264884.272547189,11065029.566579599,11176527.618612155
128,t05,left_mean,local_contrast_profiles.csv,median,5,0,23982649.569602996,23621433.072379652,24169516.637273867,5,0,0,24000650.479036346,24169516.637273867,23894133.703555424,23982649.569602996,23621433.072379652
128,t05,left_median,local_contrast_profiles.csv,median,5,0,16508203.780802937,15947595.581879199,16670221.563047636,5,0,0,16670221.563047636,16508203.780802937,16632036.997044533,16410873.875490226,15947595.581879199
128,t05,real_mad,local_contrast_profiles.csv,median,5,0,24108512.143973917,23687978.357190095,24705984.76308421,5,0,0,24705984.76308421,23687978.357190095,24108512.143973917,23968740.016688615,24312249.521172769
128,t05,real_mean,local_contrast_profiles.csv,median,5,0,53300126.549722508,52441353.734168462,53743448.632358253,5,0,0,53300126.549722508,53309820.640582129,52441353.734168462,53743448.632358253,52680924.033922009
128,t05,real_median,local_contrast_profiles.csv,median,5,0,35588120.27650369,34844718.481345475,35953936.530042216,5,0,0,35582383.864638172,34844718.481345475,35588120.27650369,35867837.52327431,35953936.530042216
128,t05,real_minus_bg_mean,local_contrast_profiles.csv,median,5,0,28803732.433348231,28262295.313185219,29209485.009235851,5,0,0,29209485.009235851,28694358.26590386,28262295.313185219,29128393.511475708,28803732.433348231
128,t05,right_mad,local_contrast_profiles.csv,median,5,0,11320181.668499682,11018877.296965152,11390267.580060799,5,0,0,11336546.291788565,11320181.668499682,11305570.343106525,11390267.580060799,11018877.296965152
128,t05,right_mean,local_contrast_profiles.csv,median,5,0,24391713.936734658,23694613.563327633,24507430.557676148,5,0,0,24317251.789129518,24507430.557676148,24496690.5654618,24391713.936734658,23694613.563327633
128,t05,right_median,local_contrast_profiles.csv,median,5,0,16865031.220290415,16533672.650489394,16966225.03966701,5,0,0,16865031.220290415,16906063.613854751,16966225.03966701,16848053.174642146,16533672.650489394
128,t05,signed_asymmetry,local_contrast_profiles.csv,median,5,0,-0.018543869222532712,-0.030280549592271114,0.0055743863849302159,1,4,0,-0.0095737258726835035,-0.018543869222532712,-0.021586758237871151,-0.030280549592271114,0.0055743863849302159
128,t05,z_local,local_contrast_profiles.csv,median,5,0,1.1269186685160073,1.0621444806349722,1.1453553349928483,5,0,0,1.1269186685160073,1.0686006888771968,1.0621444806349722,1.1351939292063191,1.1453553349928483
128,t06,bg_mad,local_contrast_profiles.csv,median,5,0,11316270.830804549,11067850.068354569,11370079.554015234,5,0,0,11316270.830804549,11370079.554015234,11272193.710385907,11345537.728099123,11067850.068354569
128,t06,bg_mean,local_contrast_profiles.csv,median,5,0,24168377.899789166,23748332.406707153,24274053.743159324,5,0,0,24266047.564834632,24274053.743159324,23766928.449493766,24168377.899789166,23748332.406707153
128,t06,bg_median,local_contrast_profiles.csv,median,5,0,16500470.775310853,16122294.010334155,16588183.75320366,5,0,0,16588183.75320366,16523624.935767548,16122294.010334155,16500470.775310853,16125323.140639491
128,t06,left_mad,local_contrast_profiles.csv,median,5,0,10958675.305599283,10906520.422097784,11203150.441469196,5,0,0,11203150.441469196,11200757.63030576,10906520.422097784,10909867.531000409,10958675.305599283
128,t06,left_mean,local_contrast_profiles.csv,median,5,0,24026068.695611574,23690558.65065223,24412309.600369439,5,0,0,24412309.600369439,24026068.695611574,23896376.356849339,24150353.073106632,23690558.65065223
128,t06,left_median,local_contrast_profiles.csv,median,5,0,16371329.097843353,16209535.072910711,16712995.356424762,5,0,0,16712995.356424762,16597876.626077244,16320024.939668866,16209535.072910711,16371329.097843353
128,t06,real_mad,local_contrast_profiles.csv,median,5,0,21738873.676568605,21224687.906264991,22105311.048477799,5,0,0,22105311.048477799,21807623.964131631,21224687.906264991,21562822.536499437,21738873.676568605
128,t06,real_mean,local_contrast_profiles.csv,median,5,0,47681584.489245176,46925861.248086557,47924692.927364789,5,0,0,47872404.144579321,47339099.415490329,46925861.248086557,47924692.927364789,47681584.489245176
128,t06,real_median,local_contrast_profiles.csv,median,5,0,32270207.333808817,31366155.327847347,32758253.878633216,5,0,0,32758253.878633216,32454217.453466106,31366155.327847347,31863336.285477266,32270207.333808817
128,t06,real_minus_bg_mean,local_contrast_profiles.csv,median,5,0,23612847.455832135,22702303.680796646,23955693.535050198,5,0,0,23641909.198191915,23302410.841211773,22702303.680796646,23955693.535050198,23612847.455832135
128,t06,right_mad,local_contrast_profiles.csv,median,5,0,11096217.246840999,10791736.147256114,11249083.87426017,5,0,0,11249083.87426017,11099675.757966466,10881179.918207221,11096217.246840999,10791736.147256114
128,t06,right_mean,local_contrast_profiles.csv,median,5,0,23808664.175755814,23515636.437050421,24164488.209125809,5,0,0,23808664.175755814,24164488.209125809,23637743.1353781,24141676.832872178,23515636.437050421
128,t06,right_median,local_contrast_profiles.csv,median,5,0,16572747.235525319,15983938.46929197,16773293.328883825,5,0,0,16572747.235525319,16773293.328883825,16250721.688044121,16655571.368740357,15983938.46929197
