scan_id,diameter_um,flow_mm_s,mode,support,source_bin,u_lo,u_hi,u_mid,tail_bin,tail_lo_um,tail_hi_um,tail_mid_um,in_C16,rho,n_pairs,status
D128_F10_V01,128,10,detrended_31,real_all,6,0.83333333333333337,1,0.91666666666666663,2,25,50,37.5,True,0.1235173201877741,484,ok
D128_F10_V01,128,10,detrended_31,real_all,6,0.83333333333333337,1,0.91666666666666663,3,50,75,62.5,True,0.012793207212645518,484,ok
D128_F10_V01,128,10,detrended_31,real_all,6,0.83333333333333337,1,0.91666666666666663,4,75,100,87.5,True,0.086872470662789122,484,ok
D128_F10_V01,128,10,detrended_101,real_all,3,0.33333333333333331,0.5,0.41666666666666669,1,0,25,12.5,True,0.24537954754278052,484,ok
D128_F10_V01,128,10,detrended_101,real_all,3,0.33333333333333331,0.5,0.41666666666666669,2,25,50,37.5,True,0.26643075030648578,484,ok
D128_F10_V01,128,10,detrended_101,real_all,3,0.33333333333333331,0.5,0.41666666666666669,3,50,75,62.5,True,0.17560304612686478,484,ok
D128_F10_V01,128,10,detrended_101,real_all,3,0.33333333333333331,0.5,0.41666666666666669,4,75,100,87.5,True,0.11392106367949949,484,ok
D128_F10_V01,128,10,detrended_101,real_all,4,0.5,0.66666666666666663,0.58333333333333337,1,0,25,12.5,True,0.19894053541949572,484,ok
D128_F10_V01,128,10,detrended_101,real_all,4,0.5,0.66666666666666663,0.58333333333333337,2,25,50,37.5,True,0.23759656370784674,484,ok
D128_F10_V01,128,10,detrended_101,real_all,4,0.5,0.66666666666666663,0.58333333333333337,3,50,75,62.5,True,0.15004374085144845,484,ok
D128_F10_V01,128,10,detrended_101,real_all,4,0.5,0.66666666666666663,0.58333333333333337,4,75,100,87.5,True,0.077912534491282992,484,ok
D128_F10_V01,128,10,detrended_101,real_all,5,0.66666666666666663,0.83333333333333337,0.75,1,0,25,12.5,True,0.18400538235807479,484,ok
D128_F10_V01,128,10,detrended_101,real_all,5,0.66666666666666663,0.83333333333333337,0.75,2,25,50,37.5,True,0.13957308190409909,484,ok
D128_F10_V01,128,10,detrended_101,real_all,5,0.66666666666666663,0.83333333333333337,0.75,3,50,75,62.5,True,0.11794882107435169,484,ok
D128_F10_V01,128,10,detrended_101,real_all,5,0.66666666666666663,0.83333333333333337,0.75,4,75,100,87.5,True,0.088640319084762262,484,ok
D128_F10_V01,128,10,detrended_101,real_all,6,0.83333333333333337,1,0.91666666666666663,1,0,25,12.5,True,0.24075612468424157,484,ok
D128_F10_V01,128,10,detrended_101,real_all,6,0.83333333333333337,1,0.91666666666666663,2,25,50,37.5,True,0.15682948768341179,484,ok
D128_F10_V01,128,10,detrended_101,real_all,6,0.83333333333333337,1,0.91666666666666663,3,50,75,62.5,True,0.051172268734796494,484,ok
D128_F10_V01,128,10,detrended_101,real_all,6,0.83333333333333337,1,0.91666666666666663,4,75,100,87.5,True,0.096013650736381156,484,ok
D235_F01_V01,235,1,detrended_31,real_all,3,0.33333333333333331,0.5,0.41666666666666669,1,0,25,12.5,True,0.10842924229246767,448,ok
D235_F01_V01,235,1,detrended_31,real_all,3,0.33333333333333331,0.5,0.41666666666666669,2,25,50,37.5,True,0.11294504487329846,448,ok
D235_F01_V01,235,1,detrended_31,real_all,3,0.33333333333333331,0.5,0.41666666666666669,3,50,75,62.5,True,0.10933700332600921,448,ok
D235_F01_V01,235,1,detrended_31,real_all,3,0.33333333333333331,0.5,0.41666666666666669,4,75,100,87.5,True,-0.0146691493831535,448,ok
D235_F01_V01,235,1,detrended_31,real_all,4,0.5,0.66666666666666663,0.58333333333333337,1,0,25,12.5,True,0.13193347978320477,448,ok
D235_F01_V01,235,1,detrended_31,real_all,4,0.5,0.66666666666666663,0.58333333333333337,2,25,50,37.5,True,0.11863907653518185,448,ok
D235_F01_V01,235,1,detrended_31,real_all,4,0.5,0.66666666666666663,0.58333333333333337,3,50,75,62.5,True,0.1386882083113388,448,ok
D235_F01_V01,235,1,detrended_31,real_all,4,0.5,0.66666666666666663,0.58333333333333337,4,75,100,87.5,True,0.095023049273236709,448,ok
D235_F01_V01,235,1,detrended_31,real_all,5,0.66666666666666663,0.83333333333333337,0.75,1,0,25,12.5,True,0.13816828231662506,448,ok
D235_F01_V01,235,1,detrended_31,real_all,5,0.66666666666666663,0.83333333333333337,0.75,2,25,50,37.5,True,0.053940684576392652,448,ok
D235_F01_V01,235,1,detrended_31,real_all,5,0.66666666666666663,0.83333333333333337,0.75,3,50,75,62.5,True,0.0033124974309134123,448,ok
D235_F01_V01,235,1,detrended_31,real_all,5,0.66666666666666663,0.83333333333333337,0.75,4,75,100,87.5,True,0.13209440292576013,448,ok
D235_F01_V01,235,1,detrended_31,real_all,6,0.83333333333333337,1,0.91666666666666663,1,0,25,12.5,True,0.19289476239082562,448,ok
D235_F01_V01,235,1,detrended_31,real_all,6,0.83333333333333337,1,0.91666666666666663,2,25,50,37.5,True,0.077664382371380555,448,ok
D235_F01_V01,235,1,detrended_31,real_all,6,0.83333333333333337,1,0.91666666666666663,3,50,75,62.5,True,0.061256211882943674,448,ok
D235_F01_V01,235,1,detrended_31,real_all,6,0.83333333333333337,1,0.91666666666666663,4,75,100,87.5,True,0.15055592993042244,448,ok
D235_F01_V01,235,1,detrended_101,real_all,3,0.33333333333333331,0.5,0.41666666666666669,1,0,25,12.5,True,0.2600764996433475,448,ok
D235_F01_V01,235,1,detrended_101,real_all,3,0.33333333333333331,0.5,0.41666666666666669,2,25,50,37.5,True,0.28222312500260055,448,ok
D235_F01_V01,235,1,detrended_101,real_all,3,0.33333333333333331,0.5,0.41666666666666669,3,50,75,62.5,True,0.26450025467403426,448,ok
D235_F01_V01,235,1,detrended_101,real_all,3,0.33333333333333331,0.5,0.41666666666666669,4,75,100,87.5,True,0.14245577303295254,448,ok
D235_F01_V01,235,1,detrended_101,real_all,4,0.5,0.66666666666666663,0.58333333333333337,1,0,25,12.5,True,0.27709898062315413,448,ok
D235_F01_V01,235,1,detrended_101,real_all,4,0.5,0.66666666666666663,0.58333333333333337,2,25,50,37.5,True,0.24839143625686999,448,ok
D235_F01_V01,235,1,detrended_101,real_all,4,0.5,0.66666666666666663,0.58333333333333337,3,50,75,62.5,True,0.27644279942306821,448,ok
D235_F01_V01,235,1,detrended_101,real_all,4,0.5,0.66666666666666663,0.58333333333333337,4,75,100,87.5,True,0.23238115676459167,448,ok
D235_F01_V01,235,1,detrended_101,real_all,5,0.66666666666666663,0.83333333333333337,0.75,1,0,25,12.5,True,0.30786325901909428,448,ok
D235_F01_V01,235,1,detrended_101,real_all,5,0.66666666666666663,0.83333333333333337,0.75,2,25,50,37.5,True,0.24427901161025242,448,ok
