diameter_um,mode,pair,source_table,metric,n_defined,n_missing,median,min,max,n_positive,n_negative,n_zero,flow01,flow03,flow05,flow07,flow10,region,side,offset
128,,,position_sensitivity_fixed_region.csv,C16_change,5,0,0.0082009133630372988,-0.0065896932853385104,0.020881366259060702,4,1,0,0.020881366259060702,0.007194623209863138,-0.0065896932853385104,0.0082009133630372988,0.014172956062202424,,,zm
128,,,position_sensitivity_fixed_region.csv,value,5,0,0.13183716476731272,0.12164054976140586,0.172381221834706,5,0,0,0.172381221834706,0.13183716476731272,0.13203116537215451,0.12782045726054705,0.12164054976140586,,,zp
128,,,position_sensitivity_fixed_region.csv,C16_change,5,0,-0.018861244875389982,-0.031221718664129275,0.0085791256405835792,1,4,0,0.0085791256405835792,-0.018861244875389982,-0.020006871219256206,-0.014647691627052845,-0.031221718664129275,,,zp
235,,,position_sensitivity_fixed_region.csv,value,5,0,0.16824267179182878,0.12170066149577605,0.22051682113117782,5,0,0,0.18218801676042404,0.12170066149577605,0.16824267179182878,0.13413811612772078,0.22051682113117782,,,baseline
235,,,position_sensitivity_fixed_region.csv,C16_change,5,0,0,0,0,0,0,5,0,0,0,0,0,,,baseline
235,,,position_sensitivity_fixed_region.csv,value,5,0,0.1592453817976735,0.11510963359243613,0.22885137878281706,5,0,0,0.17587806534554123,0.11510963359243613,0.1592453817976735,0.11905659862322276,0.22885137878281706,,,xm
235,,,position_sensitivity_fixed_region.csv,C16_change,5,0,-0.0065910279033399161,-0.015081517504498015,0.008334557651639235,1,4,0,-0.0063099514148828029,-0.0065910279033399161,-0.0089972899941552775,-0.015081517504498015,0.008334557651639235,,,xm
235,,,position_sensitivity_fixed_region.csv,value,5,0,0.1608194137185614,0.1303305678381472,0.2066922096240775,5,0,0,0.16855919700871658,0.1303305678381472,0.1608194137185614,0.13139186557451377,0.2066922096240775,,,xp
235,,,position_sensitivity_fixed_region.csv,C16_change,5,0,-0.0074232580732673803,-0.013824611507100321,0.008629906342371152,1,4,0,-0.013628819751707461,0.008629906342371152,-0.0074232580732673803,-0.0027462505532070136,-0.013824611507100321,,,xp
235,,,position_sensitivity_fixed_region.csv,value,5,0,0.16676435192001682,0.1272732654705056,0.22746420000386031,5,0,0,0.1791670328756915,0.1272732654705056,0.16676435192001682,0.14366607023389649,0.22746420000386031,,,zm
235,,,position_sensitivity_fixed_region.csv,C16_change,5,0,0.0055726039747295564,-0.0030209838847325421,0.0095279541061757123,3,2,0,-0.0030209838847325421,0.0055726039747295564,-0.0014783198718119617,0.0095279541061757123,0.0069473788726824859,,,zm
235,,,position_sensitivity_fixed_region.csv,value,5,0,0.1592595898869632,0.1127051767852949,0.20406821979373679,5,0,0,0.18500794107530572,0.11383934709822177,0.1592595898869632,0.1127051767852949,0.20406821979373679,,,zp
235,,,position_sensitivity_fixed_region.csv,C16_change,5,0,-0.0089830819048655752,-0.021432939342425877,0.0028199243148816777,1,4,0,0.0028199243148816777,-0.0078613143975542754,-0.0089830819048655752,-0.021432939342425877,-0.016448601337441027,,,zp
285,,,position_sensitivity_fixed_region.csv,value,5,0,0.13442732449436331,0.083769997246192163,0.17159429904284068,5,0,0,0.13749972230141777,0.083769997246192163,0.13442732449436331,0.10966066457883336,0.17159429904284068,,,baseline
285,,,position_sensitivity_fixed_region.csv,C16_change,5,0,0,0,0,0,0,5,0,0,0,0,0,,,baseline
285,,,position_sensitivity_fixed_region.csv,value,5,0,0.13766231084351682,0.089701574009129564,0.15557712747073937,5,0,0,0.13766231084351682,0.089701574009129564,0.14208729706895157,0.1037824245795488,0.15557712747073937,,,xm
285,,,position_sensitivity_fixed_region.csv,C16_change,5,0,0.00016258854209905138,-0.016017171572101307,0.007659972574588253,3,2,0,0.00016258854209905138,0.0059315767629374017,0.007659972574588253,-0.0058782399992845652,-0.016017171572101307,,,xm
285,,,position_sensitivity_fixed_region.csv,value,5,0,0.1204411239630486,0.08799360051087915,0.19362967658027511,5,0,0,0.13581035559223334,0.08799360051087915,0.1204411239630486,0.1128373284867599,0.19362967658027511,,,xp
285,,,position_sensitivity_fixed_region.csv,C16_change,5,0,0.0031766639079265357,-0.013986200531314719,0.022035377537434425,3,2,0,-0.0016893667091844311,0.004223603264686987,-0.013986200531314719,0.0031766639079265357,0.022035377537434425,,,xp
285,,,position_sensitivity_fixed_region.csv,value,5,0,0.13191482941265292,0.081765268702663971,0.19336654944903325,5,0,0,0.13191482941265292,0.081765268702663971,0.14062308693597778,0.10145006573438278,0.19336654944903325,,,zm
285,,,position_sensitivity_fixed_region.csv,C16_change,5,0,-0.002004728543528192,-0.0082105988444505784,0.021772250406192573,2,3,0,-0.0055848928887648475,-0.002004728543528192,0.0061957624416144608,-0.0082105988444505784,0.021772250406192573,,,zm
285,,,position_sensitivity_fixed_region.csv,value,5,0,0.12091734231654359,0.074038848308338401,0.15400240800944562,5,0,0,0.14648891185833474,0.074038848308338401,0.12091734231654359,0.078062118885658976,0.15400240800944562,,,zp
285,,,position_sensitivity_fixed_region.csv,C16_change,5,0,-0.013509982177819721,-0.031598545693174385,0.0089891895569169655,1,4,0,0.0089891895569169655,-0.0097311489378537619,-0.013509982177819721,-0.031598545693174385,-0.017591891033395063,,,zp
