scan_id,diameter_um,flow_mm_s,source_bin,tail_bin,in_C16,real_matched_rho,left_rho,right_rho,control_rho,excess_cell,real_minus_L,real_minus_R,n_common,status
D128_F10_V01,128,10,1,13,False,-0.02449318927315456,0.045259670646130817,0.014858683430309097,0.030059177038219958,-0.054552366311374514,-0.06975285991928537,-0.039351872703463658,484,ok
D128_F10_V01,128,10,1,14,False,-0.031270860480483546,-0.029933493854919582,0.047824667440837576,0.0089455867929589972,-0.040216447273442542,-0.0013373666255639648,-0.079095527921321129,484,ok
D128_F10_V01,128,10,1,15,False,-0.025262399192870211,0.012925792218908801,-0.032625102251201341,-0.0098496550161462706,-0.01541274417672394,-0.03818819141177901,0.0073627030583311298,484,ok
D128_F10_V01,128,10,1,16,False,-0.014370255875529075,0.059684130099340017,0.034686821676507842,0.047185475887923933,-0.061555731763453012,-0.074054385974869089,-0.049057077552036921,484,ok
D128_F10_V01,128,10,1,18,False,0.0083275738893737392,0.057567787542112447,0.0042849125514280795,0.030926350046770263,-0.022598776157396524,-0.049240213652738708,0.0040426613379456596,484,ok
D128_F10_V01,128,10,1,19,False,-0.072194199443613188,-0.092364316430502719,-0.023885119679348622,-0.058124718054925667,-0.014069481388687521,0.02017011698688953,-0.048309079764264566,484,ok
D128_F10_V01,128,10,1,20,False,-0.060402120915692838,0.013217386021782521,0.063887994028683018,0.038552690025232768,-0.098954810940925605,-0.073619506937475362,-0.12429011494437586,484,ok
D128_F10_V01,128,10,2,7,False,0.057479118390638698,0.086257545685301446,0.035429008545746613,0.060843277115524029,-0.0033641587248853314,-0.028778427294662748,0.022050109844892085,484,ok
D128_F10_V01,128,10,2,9,False,0.0077057482870218977,0.043378847065431693,0.067838571912923001,0.055608709489177344,-0.047902961202155446,-0.035673098778409795,-0.060132823625901104,484,ok
D128_F10_V01,128,10,2,15,False,0.073443065047487363,0.14293064905153746,0.069842167799306562,0.10638640842542202,-0.032943343377934656,-0.069487584004050099,0.003600897248180801,484,ok
D128_F10_V01,128,10,2,16,False,-0.077801154201240036,-0.016586758144014863,0.011539306727673445,-0.0025237257081707088,-0.075277428493069329,-0.061214396057225173,-0.089340460928913484,484,ok
D128_F10_V01,128,10,2,20,False,-0.042715193324922365,-0.034559546204957547,0.13756568844755579,0.051503071121299121,-0.094218264446221486,-0.0081556471199648178,-0.18028088177247814,484,ok
D128_F10_V01,128,10,4,15,False,-0.0028597809801503404,0.066949816373323562,0.025974640393998303,0.046462228383660931,-0.049322009363811273,-0.069809597353473904,-0.028834421374148642,484,ok
D128_F10_V01,128,10,4,19,False,-0.020522485556439554,0.010921152761309495,-0.03993130915614751,-0.014505078197419008,-0.0060174073590205466,-0.031443638317749045,0.019408823599707956,484,ok
D128_F10_V01,128,10,5,13,False,-0.053499955851608279,-0.040080302642064032,0.068909455022052021,0.014414576189993995,-0.067914532041602277,-0.013419653209544247,-0.12240941087366031,484,ok
D128_F10_V01,128,10,5,20,False,0.030475765303548383,0.020729346369498969,0.088682965899848254,0.054706156134673611,-0.024230390831125229,0.009746418934049414,-0.058207200596299871,484,ok
D128_F10_V01,128,10,6,9,False,0.032971113899601917,0.078629464471172236,0.023649426354929004,0.05113944541305062,-0.018168331513448703,-0.045658350571570319,0.0093216875446729131,484,ok
D128_F10_V01,128,10,6,19,False,-0.055474347101330285,-0.040045070641969181,-0.041905567697309271,-0.040975319169639229,-0.014499027931691055,-0.015429276459361103,-0.013568779404021014,484,ok
D235_F01_V01,235,1,1,1,False,-0.083312900028371689,0.0073966619364153321,-0.026159844876685621,-0.0093815914701351442,-0.073931308558236541,-0.090709561964787022,-0.057153055151686068,448,ok
D235_F01_V01,235,1,1,2,False,-0.18393272452988629,0.035567625359290526,0.014328644490195903,0.024948134924743216,-0.2088808594546295,-0.21950034988917683,-0.19826136902008221,448,ok
D235_F01_V01,235,1,1,3,False,-0.20519780622497502,0.020312216711157665,0.017409051040960997,0.018860633876059331,-0.22405844010103435,-0.22551002293613268,-0.22260685726593601,448,ok
D235_F01_V01,235,1,1,4,False,-0.14485795540714289,0.039747918545020515,0.027688761974625744,0.033718340259823128,-0.17857629566696601,-0.18460587395216341,-0.17254671738176863,448,ok
