diameter_um,mode,source_bin,u_lo,u_hi,u_mid,tail_bin,tail_lo_um,tail_hi_um,tail_mid_um,in_C16,n_defined,n_missing,median,min,max,n_positive,n_negative,n_zero,flow01_rho,flow03_rho,flow05_rho,flow07_rho,flow10_rho
128,detrended_51,4,0.5,0.66666666666666663,0.58333333333333337,17,400,425,412.5,False,5,0,0.021620263397408461,-0.0017557165714017207,0.12361394488702865,4,1,0,0.0690194102456268,-0.0017557165714017207,0.12361394488702865,0.021620263397408461,0.0082519862166399657
128,detrended_51,4,0.5,0.66666666666666663,0.58333333333333337,18,425,450,437.5,False,5,0,0.031589674440102231,0.020523460354920402,0.11309496073920923,5,0,0,0.074563538975002841,0.031589674440102231,0.026555239653152374,0.020523460354920402,0.11309496073920923
128,detrended_51,4,0.5,0.66666666666666663,0.58333333333333337,19,450,475,462.5,False,5,0,0.02138731578665885,-0.021501768092571177,0.099798401199789125,3,2,0,-0.021501768092571177,0.02138731578665885,0.099798401199789125,0.073288115108742377,-0.020522485556439554
128,detrended_51,4,0.5,0.66666666666666663,0.58333333333333337,20,475,500,487.5,False,5,0,0.0095739179777670561,-0.010834407089119872,0.10669791291132247,4,1,0,0.001823878200437388,0.0095739179777670561,-0.010834407089119872,0.10669791291132247,0.088277527907257819
128,detrended_51,5,0.66666666666666663,0.83333333333333337,0.75,1,0,25,12.5,True,5,0,0.17322825842352801,0.14423030893420213,0.18536493346415131,5,0,0,0.18536493346415131,0.17322825842352801,0.18452125683427359,0.14423030893420213,0.16656461085491939
128,detrended_51,5,0.66666666666666663,0.83333333333333337,0.75,2,25,50,37.5,True,5,0,0.1412789155339205,0.087995828325784606,0.20091387711739825,5,0,0,0.20091387711739825,0.1412789155339205,0.087995828325784606,0.1067033440713846,0.15787260096121525
128,detrended_51,5,0.66666666666666663,0.83333333333333337,0.75,3,50,75,62.5,True,5,0,0.11766612864819465,0.041616688297465558,0.13734278913390863,5,0,0,0.11851549658338802,0.06979584912856894,0.13734278913390863,0.041616688297465558,0.11766612864819465
128,detrended_51,5,0.66666666666666663,0.83333333333333337,0.75,4,75,100,87.5,True,5,0,0.11863211498219586,0.012577106953993325,0.16318998286041064,5,0,0,0.11863211498219586,0.012577106953993325,0.060498912334266707,0.16318998286041064,0.1398642076575411
128,detrended_51,5,0.66666666666666663,0.83333333333333337,0.75,5,100,125,112.5,False,5,0,0.078238858608878095,0.0093771443670034298,0.17446550808521305,5,0,0,0.14812720755758713,0.05935210581637005,0.0093771443670034298,0.17446550808521305,0.078238858608878095
128,detrended_51,5,0.66666666666666663,0.83333333333333337,0.75,6,125,150,137.5,False,5,0,0.11085990358317584,0.10076712212168472,0.12425345858818891,5,0,0,0.12425345858818891,0.11085990358317584,0.10076712212168472,0.10243369111215454,0.12381955135367947
