flow_mm_s,target_r_um,diameter_from_um,diameter_to_um,ri_r_median_from,ri_r_median_to,absolute_difference,percent_difference
10,280,285,500,0.13078845803809769,0.23073266177040161,0.099944203732303921,76.416684798891765
10,280,128,500,0.18474229691308069,0.23073266177040161,0.045990364857320915,24.894334229783286
10,290,128,235,0.18251059758187071,0.13414658495424669,-0.04836401262762402,-26.499290051323658
10,290,235,285,0.13414658495424669,0.1281570499889961,-0.0059895349652505925,-4.4649179606722305
10,290,285,500,0.1281570499889961,0.2323640061965733,0.10420695620757719,81.311918631495246
10,290,128,500,0.18251059758187071,0.2323640061965733,0.049853408614702582,27.315350053762941
10,300,128,235,0.18177025062889152,0.13115674162176921,-0.050613509007122304,-27.844770435210879
10,300,235,285,0.13115674162176921,0.12854191760333,-0.0026148240184392102,-1.9936634488678129
10,300,285,500,0.12854191760333,0.22910903967922849,0.10056712207589849,78.236830405969613
10,300,128,500,0.18177025062889152,0.22910903967922849,0.047338789050336977,26.043199526079491
10,310,128,235,0.17329161739222351,0.12785223973335591,-0.045439377658867602,-26.221336232335666
10,310,235,285,0.12785223973335591,0.1291429825128933,0.0012907427795373905,1.00955820737229
10,310,285,500,0.1291429825128933,0.2276053116549458,0.098462329142052496,76.242879966181874
10,310,128,500,0.17329161739222351,0.2276053116549458,0.054313694262722284,31.342366745755594
10,320,128,235,0.17475085071070739,0.12958904979040259,-0.045161800920304807,-25.843537091025809
10,320,235,285,0.12958904979040259,0.12429013003857591,-0.0052989197518266834,-4.0890181387988873
10,320,285,500,0.12429013003857591,0.23003238952946919,0.10574225949089329,85.076956197627339
10,320,128,500,0.17475085071070739,0.23003238952946919,0.0552815388187618,31.634489099156397
10,330,128,235,0.16982060073522798,0.1288418217965665,-0.040978778938661475,-24.130628887924281
10,330,235,285,0.1288418217965665,0.12496195451712309,-0.003879867279443408,-3.0113415235384404
10,330,285,500,0.12496195451712309,0.2266294656741096,0.10166751115698651,81.358771595602221
10,330,128,500,0.16982060073522798,0.2266294656741096,0.056808864938881626,33.452281226736389
10,340,128,235,0.16713673061388029,0.1280526607944163,-0.039084069819463996,-23.384488661415855
10,340,235,285,0.1280526607944163,0.12415900810771199,-0.003893652686704302,-3.0406651939512717
10,340,285,500,0.12415900810771199,0.2275452811256608,0.10338627301794881,83.269248517399433
10,340,128,500,0.16713673061388029,0.2275452811256608,0.060408550511780512,36.14319263629519
10,350,128,235,0.16084820057390631,0.1251126938468938,-0.035735506727012506,-22.21691420824618
10,350,235,285,0.1251126938468938,0.1213686401763414,-0.0037440536705524025,-2.9925450051728357
10,350,285,500,0.1213686401763414,0.22542566010623591,0.10405701992989451,85.736331707025684
10,350,128,500,0.16084820057390631,0.22542566010623591,0.064577459532329601,40.148077070130256
10,360,128,235,0.16947139263154995,0.1273520288022294,-0.04211936382932055,-24.853376829735993
10,360,235,285,0.1273520288022294,0.1218687020715906,-0.0054833267306387962,-4.305645369147669
10,360,285,500,0.1218687020715906,0.22304574496178989,0.10117704289019928,83.021350987035035
10,360,128,500,0.16947139263154995,0.22304574496178989,0.053574352330239938,31.612622932011103
10,370,128,235,0.16107873532439931,0.12508311750830839,-0.035995617816090925,-22.346598229492376
10,370,235,285,0.12508311750830839,0.1220395970118887,-0.003043520496419691,-2.4331984659860524
10,370,285,500,0.1220395970118887,0.22821186412479841,0.10617226711290971,86.99821182019042
10,370,128,500,0.16107873532439931,0.22821186412479841,0.067133128800399094,41.67721373351889
10,380,128,235,0.16085891885750947,0.12185373756314501,-0.039005181294364463,-24.248068786857672
10,380,235,285,0.12185373756314501,0.1197284214899641,-0.0021253160731809079,-1.7441533724639033
10,380,285,500,0.1197284214899641,0.2259663003937655,0.1062378789038014,88.732380817955146
10,380,128,500,0.16085891885750947,0.2259663003937655,0.065107381536256032,40.474834717699949
10,390,128,235,0.15918738778635821,0.12594153866403379,-0.033245849122324422,-20.884725595813485
10,390,235,285,0.12594153866403379,0.123322661720677,-0.0026188769433567877,-2.0794385801042168
10,390,285,500,0.123322661720677,0.22941336306458521,0.1060907013439082,86.026931193069132
10,390,128,500,0.15918738778635821,0.22941336306458521,0.070225975278226993,44.115288437596377
10,400,128,235,0.15697337535716116,0.1245942797028842,-0.032379095654276963,-20.627125829845273
10,400,235,285,0.1245942797028842,0.1206445465272476,-0.0039497331756365994,-3.1700758534463986
10,400,285,500,0.1206445465272476,0.2292810174489599,0.1086364709217123,90.046731533925353
10,400,128,500,0.15697337535716116,0.2292810174489599,0.072307642091798741,46.063634630571798
10,410,128,235,0.15746226318013401,0.1248085841830034,-0.032653678997130606,-20.737463273835573
10,410,235,285,0.1248085841830034,0.1211300547067215,-0.0036785294762819026,-2.9473369162558369
10,410,285,500,0.1211300547067215,0.2245968826071312,0.1034668279004097,85.417965137489816
10,410,128,500,0.15746226318013401,0.2245968826071312,0.067134619426997194,42.635370577772271
10,420,128,235,0.15089016489770091,0.12178536790421041,-0.0291047969934905,-19.288730324619035
10,420,235,285,0.12178536790421041,0.1187540037281974,-0.0030313641760130045,-2.4891037635960558
10,420,285,500,0.1187540037281974,0.23249400138158269,0.11373999765338529,95.777821448203028
10,420,128,500,0.15089016489770091,0.23249400138158269,0.081603836483881781,54.081613960198652
10,430,128,235,0.15326868548418926,0.1225845910402354,-0.030684094443953855,-20.019806620654506
10,430,235,285,0.1225845910402354,0.11994513604992919,-0.0026394549903062114,-2.153170286663415
10,430,285,500,0.11994513604992919,0.2337274451677773,0.1137823091178481,94.861961780996509
10,430,128,500,0.15326868548418926,0.2337274451677773,0.080458759683588038,52.495236994700996
10,440,128,235,0.15547583449887853,0.1222176358951159,-0.033258198603762626,-21.391233377816359
10,440,235,285,0.1222176358951159,0.1192588356377375,-0.0029588002573784078,-2.420927418296305
10,440,285,500,0.1192588356377375,0.24493335390390711,0.1256745182661696,105.37962876639219
10,440,128,500,0.15547583449887853,0.24493335390390711,0.089457519405028579,57.537893070883527
10,450,128,235,0.1543965709883445,0.12118338603586711,-0.033213184952477395,-21.51160789379492
10,450,235,285,0.12118338603586711,0.1173771183928025,-0.0038062676430646036,-3.1409154072803744
10,450,285,500,0.1173771183928025,0.2388946278018883,0.1215175094090858,103.52742602048509
10,450,128,500,0.1543965709883445,0.2388946278018883,0.084498056813543804,54.727936166356066
10,460,128,235,0.1514787145036765,0.12258565690923411,-0.028893057594442398,-19.074005010612325
10,460,235,285,0.12258565690923411,0.1188270210225616,-0.0037586358866725095,-3.0661302320674513
10,460,285,500,0.1188270210225616,0.23296058457643859,0.11413356355387699,96.050176611098038
10,460,128,500,0.1514787145036765,0.23296058457643859,0.081481870072762086,53.790970130515895
10,470,128,235,0.15198833728368233,0.12043562493144611,-0.031552712352236223,-20.759956267791715
10,470,235,285,0.12043562493144611,0.1186627333085923,-0.0017728916228538089,-1.4720657810867568
10,470,285,500,0.1186627333085923,0.23528549071178359,0.11662275740319129,98.28086219782594
10,470,128,500,0.15198833728368233,0.23528549071178359,0.083297153428101262,54.804963931297742
10,480,128,235,0.14947209241066098,0.11998096705169189,-0.029491125358969084,-19.730188347096192
10,480,235,285,0.11998096705169189,0.1163306287546106,-0.0036503382970812931,-3.0424311345220305
10,480,285,500,0.1163306287546106,0.23678312464990081,0.12045249589529021,103.54323464491397
10,480,128,500,0.14947209241066098,0.23678312464990081,0.087311032239239833,58.412932361554631
10,490,128,235,0.14784383059777353,0.1246572188400779,-0.023186611757695638,-15.683178434937561
10,490,235,285,0.1246572188400779,0.1194388338138805,-0.0052183850261973974,-4.1861875908622963
10,490,285,500,0.1194388338138805,0.23084154588859571,0.11140271207471521,93.271768081989279
10,490,128,500,0.14784383059777353,0.23084154588859571,0.082997715290822172,56.138774918939426
10,500,128,235,0.14925303797019474,0.12076231133423181,-0.028490726635962929,-19.088875525369488
10,500,235,285,0.12076231133423181,0.1190560504413051,-0.0017062608929267059,-1.4129084431021832
10,500,285,500,0.1190560504413051,0.2304898636113209,0.1114338131700158,93.597774121486523
10,500,128,500,0.14925303797019474,0.2304898636113209,0.081236825641126165,54.428926034556731
