scan_id,diameter_um,flow_mm_s,target_r_um,n_frames,selected_r_um_median,max_abs_sampling_error_um,RI_r_q1,RI_r_median,RI_r_q3,raw_row_signal_median
D235_F03_V01,235,3,0,448,2.8500000000000627,2.8500000000000627,0.29387315003282011,0.34468246862477459,0.40071713975896583,63651141.201891303
D235_F03_V01,235,3,10,448,9.5500000000000629,0.44999999999993712,0.27856124983578334,0.33316543089758177,0.40543805869762606,62380532.109147817
D235_F03_V01,235,3,20,448,22.950000000000063,2.9500000000000632,0.26488691226535899,0.31433158029583369,0.36826661914449554,57134343.299053073
D235_F03_V01,235,3,30,448,29.650000000000063,0.34999999999993747,0.25463090485026096,0.30853366268479948,0.36298165063702204,55362369.000339836
D235_F03_V01,235,3,40,448,43.050000000000061,3.0500000000000611,0.23976764328389108,0.28546638467182495,0.33910339944545709,51563700.188506722
D235_F03_V01,235,3,50,448,49.750000000000064,0.24999999999993605,0.23294856823668894,0.27349736164503435,0.3198916396096973,49796703.290093049
D235_F03_V01,235,3,60,448,63.150000000000063,3.1500000000000625,0.21324247977518432,0.2537058279115304,0.30503285988091977,46381321.67066808
D235_F03_V01,235,3,70,448,69.850000000000065,0.14999999999993463,0.21247872908806592,0.24979832273633687,0.29060133563002954,45291098.516238466
D235_F03_V01,235,3,80,448,83.250000000000071,3.2500000000000711,0.19502871905697888,0.23142386582716565,0.27726279097726508,42565818.627133474
D235_F03_V01,235,3,90,448,89.95000000000006,0.049999999999940314,0.18412621357193187,0.22071980259934099,0.26438841447425909,40432265.598333463
D235_F03_V01,235,3,100,448,96.650000000000063,3.3499999999999375,0.1834467695577508,0.21788079762977175,0.25756358897144049,40000306.983426422
D235_F03_V01,235,3,110,448,110.05000000000007,0.050000000000068212,0.17326554363977084,0.20865542410746118,0.24223203657353637,37966981.675813869
D235_F03_V01,235,3,120,448,116.75000000000007,3.2499999999999289,0.16868518988116299,0.19813264287754806,0.2333118589224373,36579034.035980821
D235_F03_V01,235,3,130,448,130.15000000000006,0.15000000000006253,0.16019732167154946,0.1929135498790932,0.22470367882302245,35069791.887406945
D235_F03_V01,235,3,140,448,136.85000000000008,3.1499999999999204,0.15998478255072568,0.18796342597049276,0.21805628217702647,33860479.807167932
D235_F03_V01,235,3,150,448,150.25000000000006,0.25000000000005684,0.14955430061286257,0.1773028119837089,0.21019002144384943,32808258.62151191
D235_F03_V01,235,3,160,448,156.95000000000007,3.0499999999999261,0.1487677281196873,0.17518450592809165,0.21248598387032647,32563610.643221755
D235_F03_V01,235,3,170,448,170.35000000000008,0.35000000000007958,0.1469309086670694,0.17375276219881242,0.20224240361976822,31848577.957778178
D235_F03_V01,235,3,180,448,177.05000000000007,2.9499999999999318,0.14256182108716078,0.17161237941351368,0.20534043927067244,31430313.721924521
D235_F03_V01,235,3,190,448,190.45000000000007,0.4500000000000739,0.13398735727124453,0.16226409833705463,0.18700410378429361,29239033.577777363
D235_F03_V01,235,3,200,448,197.15000000000006,2.8499999999999375,0.13488250914823699,0.16091550259817136,0.18779546603417227,29597507.887563314
D235_F03_V01,235,3,210,448,210.55000000000007,0.55000000000006821,0.13110073228816635,0.15655191022744025,0.18007294410407348,28672845.322286215
D235_F03_V01,235,3,220,448,217.25000000000006,2.7499999999999432,0.12811017888247167,0.15573517672579756,0.18433914351107222,28556413.641282424
D235_F03_V01,235,3,230,448,230.65000000000006,0.65000000000006253,0.12658101914984177,0.14855093023713367,0.17997991468365265,27558044.441519856
D235_F03_V01,235,3,240,448,237.35000000000008,2.6499999999999204,0.12258746968878877,0.14287922535611844,0.16630793136334582,26697717.222303897
D235_F03_V01,235,3,250,448,250.75000000000006,0.75000000000005684,0.12255303763246522,0.14493388840256366,0.17367595216706744,26757601.931367353
D235_F03_V01,235,3,260,448,257.45000000000005,2.5499999999999545,0.12413819965444307,0.14836576484745839,0.17586186840122706,27036589.155617736
D235_F03_V01,235,3,270,448,270.85000000000008,0.85000000000007958,0.12100375368352129,0.14305185435238876,0.16914189981081085,26717031.844017126
D235_F03_V01,235,3,280,448,277.55000000000007,2.4499999999999318,0.11947289403733652,0.13980000090157754,0.16841739288332136,25771258.067075595
D235_F03_V01,235,3,290,448,290.95000000000005,0.95000000000004547,0.12090658333563835,0.13909460429900175,0.16234884614390271,25961330.614373267
D235_F03_V01,235,3,300,448,297.65000000000009,2.3499999999999091,0.11633694917155082,0.13775410332303806,0.16271429417187488,25356846.412895165
D235_F03_V01,235,3,310,448,311.05000000000007,1.0500000000000682,0.11792467260089738,0.1349481059558032,0.16119380624029225,25430281.291779503
D235_F03_V01,235,3,320,448,317.75000000000006,2.2499999999999432,0.1173318461851264,0.13597676811601289,0.15647517684670334,24969654.294792298
D235_F03_V01,235,3,330,448,331.15000000000009,1.1500000000000909,0.11254102238721646,0.13415700473066822,0.1594205958551474,24806386.174178004
D235_F03_V01,235,3,340,448,337.85000000000008,2.1499999999999204,0.1122223171315813,0.13670136378046732,0.161328738008369,24886342.912726238
D235_F03_V01,235,3,350,448,351.25000000000006,1.2500000000000568,0.11538509048040893,0.13277754033897365,0.15592894157154424,24447556.420015484
D235_F03_V01,235,3,360,448,357.95000000000005,2.0499999999999545,0.11345363964052232,0.13127792388707765,0.15429581041146839,24415383.19377156
D235_F03_V01,235,3,370,448,371.35000000000008,1.3500000000000796,0.11037399360109115,0.12966674084529961,0.1549959970108799,23895568.88624803
D235_F03_V01,235,3,380,448,378.05000000000007,1.9499999999999318,0.11123809950443705,0.12991344461816814,0.15434789707832985,23917672.876464315
D235_F03_V01,235,3,390,448,391.45000000000005,1.4500000000000455,0.10697674203075451,0.1273392125439432,0.14991383321673285,23423549.276937582
D235_F03_V01,235,3,400,448,398.15000000000009,1.8499999999999091,0.11222262861935439,0.13238093617752,0.1550339691173068,24084148.22057955
D235_F03_V01,235,3,410,448,411.55000000000007,1.5500000000000682,0.10793922421071719,0.12752407834992149,0.1511568262407994,23768636.720873691
D235_F03_V01,235,3,420,448,418.25000000000006,1.7499999999999432,0.10915699472300301,0.12879283947579964,0.15323627534538642,23718193.957422182
D235_F03_V01,235,3,430,448,431.65000000000009,1.6500000000000909,0.10832459978052653,0.12932846717667384,0.15219139009411858,23536440.396594383
D235_F03_V01,235,3,440,448,438.35000000000008,1.6499999999999204,0.10868344070450676,0.12727557939089118,0.15182510969538551,23322373.151552733
D235_F03_V01,235,3,450,448,451.75000000000006,1.7500000000000568,0.10846369590720351,0.12650713313560197,0.15221109077187295,23572286.029013637
D235_F03_V01,235,3,460,448,458.4500000000001,1.5499999999998977,0.10669870091105692,0.12691375422955448,0.15175095405452696,23499621.1231227
D235_F03_V01,235,3,470,448,471.85000000000008,1.8500000000000796,0.1085718418775927,0.12620963853262002,0.14848243412567352,23118253.760173205
D235_F03_V01,235,3,480,448,478.55000000000007,1.4499999999999318,0.11101026254101345,0.12736628866314931,0.14941426908491501,23549867.752086684
D235_F03_V01,235,3,490,448,491.9500000000001,1.9500000000001023,0.10993566520097461,0.12944517622520829,0.14962973069619265,23756509.609544516
D235_F03_V01,235,3,500,448,498.65000000000009,1.3499999999999091,0.10764162591489654,0.12828068211508487,0.15074058429666307,23161269.972704746
D235_F05_V01,235,5,0,424,2.8500000000000627,2.8500000000000627,0.28774436003699067,0.34563253687836515,0.41432176839411455,64876509.616073355
D235_F05_V01,235,5,10,424,9.5500000000000629,0.44999999999993712,0.27040734992793053,0.32766981171112797,0.39429002228581056,59551208.489903003
D235_F05_V01,235,5,20,424,22.950000000000063,2.9500000000000632,0.26319704636778068,0.30941247971402708,0.36558987033830248,57518819.235806808
D235_F05_V01,235,5,30,424,29.650000000000063,0.34999999999993747,0.25055010712361137,0.30328542735273917,0.35389151948660447,55157250.042172819
D235_F05_V01,235,5,40,424,43.050000000000061,3.0500000000000611,0.22735105181186943,0.26888098031270291,0.32209380716612163,49773076.050779194
D235_F05_V01,235,5,50,424,49.750000000000064,0.24999999999993605,0.22351973753451843,0.26056745874802195,0.31393091358354813,48437359.358023509
D235_F05_V01,235,5,60,424,63.150000000000063,3.1500000000000625,0.20148339225469655,0.24250581935902429,0.2883229501674327,44831128.364468805
D235_F05_V01,235,5,70,424,69.850000000000065,0.14999999999993463,0.20008951568064032,0.23438223174467826,0.28331833431317732,43560184.457092255
D235_F05_V01,235,5,80,424,83.250000000000071,3.2500000000000711,0.18724528766068013,0.22297348746703491,0.26216519834157043,41038579.395351365
D235_F05_V01,235,5,90,424,89.95000000000006,0.049999999999940314,0.18425913639632249,0.21875089786657853,0.252004577350954,39956762.135564223
D235_F05_V01,235,5,100,424,96.650000000000063,3.3499999999999375,0.17703842367067624,0.21127870452408096,0.24349607485020533,38598520.200845048
D235_F05_V01,235,5,110,424,110.05000000000007,0.050000000000068212,0.16870110578600125,0.20238188825817188,0.23865359176388878,37877602.771616824
D235_F05_V01,235,5,120,424,116.75000000000007,3.2499999999999289,0.1651292692671826,0.19425392947051234,0.23037969059424684,35759845.522327125
D235_F05_V01,235,5,130,424,130.15000000000006,0.15000000000006253,0.16300528398586225,0.18751728606993157,0.21951133772417011,34771309.977278456
D235_F05_V01,235,5,140,424,136.85000000000008,3.1499999999999204,0.15318113282325194,0.18303739223061086,0.21889351577555358,33606737.722295046
D235_F05_V01,235,5,150,424,150.25000000000006,0.25000000000005684,0.14814559687379433,0.17557106602427619,0.20713344565756614,32528820.530779488
D235_F05_V01,235,5,160,424,156.95000000000007,3.0499999999999261,0.1425565852395009,0.17230406394015493,0.20860447869868612,32035605.186767183
D235_F05_V01,235,5,170,424,170.35000000000008,0.35000000000007958,0.14254145063776327,0.17082894361480894,0.19598581466055781,31095433.666593146
D235_F05_V01,235,5,180,424,177.05000000000007,2.9499999999999318,0.13972579523081874,0.16515309489495683,0.19587279261382237,30850227.783445157
D235_F05_V01,235,5,190,424,190.45000000000007,0.4500000000000739,0.13447669908125731,0.15843456599514463,0.1862486310941191,29451299.810753167
D235_F05_V01,235,5,200,424,197.15000000000006,2.8499999999999375,0.13131907173992252,0.15674383145940518,0.18575552879454366,28909799.15020746
D235_F05_V01,235,5,210,424,210.55000000000007,0.55000000000006821,0.12998637299769497,0.15276543448528612,0.18032783500572366,28289225.642806247
D235_F05_V01,235,5,220,424,217.25000000000006,2.7499999999999432,0.12601855688459859,0.14786471290148068,0.18295498220172404,27972367.677249111
D235_F05_V01,235,5,230,424,230.65000000000006,0.65000000000006253,0.12195536153069789,0.1492393865968214,0.17438369420818733,27460768.235399354
D235_F05_V01,235,5,240,424,237.35000000000008,2.6499999999999204,0.12478790187937924,0.14874365333364703,0.17316651049775655,27330453.201377582
D235_F05_V01,235,5,250,424,250.75000000000006,0.75000000000005684,0.1200068684204403,0.14273335916681706,0.16734947822895013,26182712.704849351
D235_F05_V01,235,5,260,424,257.45000000000005,2.5499999999999545,0.11951969901290807,0.14038995390509318,0.16213288010668017,25829385.798791252
D235_F05_V01,235,5,270,424,270.85000000000008,0.85000000000007958,0.11621534534683332,0.13887625268243761,0.1640257771469435,25930217.143984936
D235_F05_V01,235,5,280,424,277.55000000000007,2.4499999999999318,0.11802565005149684,0.13522479835955037,0.16134261465308569,25476483.529701859
D235_F05_V01,235,5,290,424,290.95000000000005,0.95000000000004547,0.11619798391654658,0.13585298475638263,0.15837243125625,25236255.378846068
D235_F05_V01,235,5,300,424,297.65000000000009,2.3499999999999091,0.11449657170284658,0.13420692537780338,0.15740965464013262,24752640.531970643
D235_F05_V01,235,5,310,424,311.05000000000007,1.0500000000000682,0.11210722457071547,0.1304791613266556,0.15679533366369949,24610209.918883987
D235_F05_V01,235,5,320,424,317.75000000000006,2.2499999999999432,0.11672719285655436,0.13650830351369894,0.1587177858961395,25516248.56603428
D235_F05_V01,235,5,330,424,331.15000000000009,1.1500000000000909,0.10957594906482532,0.12865448925692394,0.15260672002130402,23663908.57267027
D235_F05_V01,235,5,340,424,337.85000000000008,2.1499999999999204,0.11155194411168209,0.13235353080502199,0.15157795319966105,23891351.669576563
D235_F05_V01,235,5,350,424,351.25000000000006,1.2500000000000568,0.10958556648738883,0.12986697851333487,0.14968892880576032,23595040.449307214
D235_F05_V01,235,5,360,424,357.95000000000005,2.0499999999999545,0.10710351528325332,0.12882262550263823,0.15104176046264794,24057227.111923881
D235_F05_V01,235,5,370,424,371.35000000000008,1.3500000000000796,0.11053614916598853,0.12897249575666503,0.15054495850325744,23733279.058960482
D235_F05_V01,235,5,380,424,378.05000000000007,1.9499999999999318,0.10716345448680376,0.12692248175694215,0.15190895152093412,23305575.084672522
D235_F05_V01,235,5,390,424,391.45000000000005,1.4500000000000455,0.10581064887927669,0.12656145034205996,0.14691946312959381,23457565.618672151
D235_F05_V01,235,5,400,424,398.15000000000009,1.8499999999999091,0.10797116444337353,0.13089277429399543,0.15233951442560495,23839845.520179059
D235_F05_V01,235,5,410,424,411.55000000000007,1.5500000000000682,0.10593138735910021,0.12645788984370904,0.14883078466936756,23424697.42918627
D235_F05_V01,235,5,420,424,418.25000000000006,1.7499999999999432,0.10943368305797159,0.12933646548666883,0.15323043640451045,24057492.735026658
D235_F05_V01,235,5,430,424,431.65000000000009,1.6500000000000909,0.10756280366482236,0.12787272308268821,0.14798940025839843,23757633.778300356
D235_F05_V01,235,5,440,424,438.35000000000008,1.6499999999999204,0.11062486321772594,0.12724485117704532,0.14823908259788876,23364518.168058366
D235_F05_V01,235,5,450,424,451.75000000000006,1.7500000000000568,0.10476312658859985,0.12573413340863657,0.15139860970969229,23569483.759746641
D235_F05_V01,235,5,460,424,458.4500000000001,1.5499999999998977,0.10475997398659054,0.12707028779153168,0.14807649502061726,22926799.500713423
D235_F05_V01,235,5,470,424,471.85000000000008,1.8500000000000796,0.10284698178607093,0.12428011886852786,0.14495812781631537,22740392.121951938
D235_F05_V01,235,5,480,424,478.55000000000007,1.4499999999999318,0.10497792864753658,0.12511829379622849,0.14709547206108559,22998646.612535238
D235_F05_V01,235,5,490,424,491.9500000000001,1.9500000000001023,0.10732082256255247,0.1264550366463395,0.15196480997466649,23029902.018722594
D235_F05_V01,235,5,500,424,498.65000000000009,1.3499999999999091,0.10639820964376039,0.12714948396539097,0.14706379342808817,23183692.390640527
D235_F07_V01,235,7,0,444,2.8500000000000627,2.8500000000000627,0.29710376481604711,0.35175746741328251,0.41806925401656936,64336086.550090015
D235_F07_V01,235,7,10,444,9.5500000000000629,0.44999999999993712,0.28497686065395422,0.33711528332006313,0.40544473245033558,61722844.25231415
D235_F07_V01,235,7,20,444,22.950000000000063,2.9500000000000632,0.25827502428044502,0.30976460838793285,0.36451050257282902,56234575.475563616
D235_F07_V01,235,7,30,444,29.650000000000063,0.34999999999993747,0.25365692639731363,0.30594201578392793,0.36278135653568766,54803724.428472072
D235_F07_V01,235,7,40,444,43.050000000000061,3.0500000000000611,0.23127622009151932,0.2815097964457785,0.33964081044595495,50890722.88813068
D235_F07_V01,235,7,50,444,49.750000000000064,0.24999999999993605,0.22641103548919672,0.2671236034528246,0.32651975054012911,48763895.475991055
D235_F07_V01,235,7,60,444,63.150000000000063,3.1500000000000625,0.21013516122070869,0.2516494797550799,0.29983018733528677,45097373.4735507
D235_F07_V01,235,7,70,444,69.850000000000065,0.14999999999993463,0.20733824330732653,0.2441400018807095,0.28964458541360466,44531406.284167662
D235_F07_V01,235,7,80,444,83.250000000000071,3.2500000000000711,0.19576468141820294,0.23246513609311203,0.27710478396787752,41526868.934573546
D235_F07_V01,235,7,90,444,89.95000000000006,0.049999999999940314,0.19138726007642287,0.2275395701665352,0.26373181861720307,41072607.872066759
D235_F07_V01,235,7,100,444,96.650000000000063,3.3499999999999375,0.17943298189466583,0.20903640990778327,0.25080995608973966,37764860.973856106
D235_F07_V01,235,7,110,444,110.05000000000007,0.050000000000068212,0.17487356996703879,0.20681226661356006,0.24249649741916443,37453508.935616925
D235_F07_V01,235,7,120,444,116.75000000000007,3.2499999999999289,0.16668069293031043,0.19901366912095528,0.23064805921826464,35760426.56883499
D235_F07_V01,235,7,130,444,130.15000000000006,0.15000000000006253,0.16366406653833429,0.19372284056603972,0.22356221994633735,35413932.723443717
D235_F07_V01,235,7,140,444,136.85000000000008,3.1499999999999204,0.15882437094867441,0.18325220418340329,0.21274845147068153,33510655.69955856
D235_F07_V01,235,7,150,444,150.25000000000006,0.25000000000005684,0.14828750793486101,0.1811562387421406,0.20758616235162397,31923659.978003129
D235_F07_V01,235,7,160,444,156.95000000000007,3.0499999999999261,0.1470753805765512,0.17360909773213828,0.2089449362845138,31585696.885728791
D235_F07_V01,235,7,170,444,170.35000000000008,0.35000000000007958,0.14248069770322114,0.16718667003762477,0.19760425659662273,30886745.79074192
D235_F07_V01,235,7,180,444,177.05000000000007,2.9499999999999318,0.13828079537278531,0.15999704904440964,0.19150903676701428,29872148.470628165
D235_F07_V01,235,7,190,444,190.45000000000007,0.4500000000000739,0.13572549200889636,0.16119038346699252,0.18885130623163088,29117435.543703564
D235_F07_V01,235,7,200,444,197.15000000000006,2.8499999999999375,0.13520568963900173,0.15940142780407018,0.18883805776674578,29303784.102655828
D235_F07_V01,235,7,210,444,210.55000000000007,0.55000000000006821,0.12838007532975018,0.15125978419210895,0.18283785630424948,28051703.115769334
D235_F07_V01,235,7,220,444,217.25000000000006,2.7499999999999432,0.12645052451559843,0.14890584982334776,0.17850877659412456,27270769.22117383
D235_F07_V01,235,7,230,444,230.65000000000006,0.65000000000006253,0.12247393112602475,0.1469013851168989,0.1741792354765965,26831469.403908752
D235_F07_V01,235,7,240,444,237.35000000000008,2.6499999999999204,0.12227637784273031,0.14758657774162659,0.17404988922678186,26795733.551885244
D235_F07_V01,235,7,250,444,250.75000000000006,0.75000000000005684,0.12337341890434075,0.14178203125120037,0.16692860375222857,26355680.596548475
D235_F07_V01,235,7,260,444,257.45000000000005,2.5499999999999545,0.11951032244821581,0.14309280854024714,0.16621575218267279,25897926.863991752
D235_F07_V01,235,7,270,444,270.85000000000008,0.85000000000007958,0.11718342789495262,0.13851487404031576,0.16446284332825678,25398987.88855052
D235_F07_V01,235,7,280,444,277.55000000000007,2.4499999999999318,0.1154986655040042,0.1388177857839733,0.16392662832053193,25186854.95185595
D235_F07_V01,235,7,290,444,290.95000000000005,0.95000000000004547,0.11340270747822814,0.1379565528973821,0.1624717079336061,25128624.592763908
D235_F07_V01,235,7,300,444,297.65000000000009,2.3499999999999091,0.11316189844103715,0.13512143884282488,0.15937718607160115,24861270.913073301
D235_F07_V01,235,7,310,444,311.05000000000007,1.0500000000000682,0.11587485742569681,0.13606592203039042,0.15884623821070237,24853697.087549001
D235_F07_V01,235,7,320,444,317.75000000000006,2.2499999999999432,0.11388323256475977,0.1320549128972841,0.15493873492891314,24342172.809509411
D235_F07_V01,235,7,330,444,331.15000000000009,1.1500000000000909,0.11235542759148218,0.13215302107479165,0.15362206630935898,23997247.438719109
D235_F07_V01,235,7,340,444,337.85000000000008,2.1499999999999204,0.11180876220497307,0.13302334568509688,0.15987525150895202,24477160.522901684
D235_F07_V01,235,7,350,444,351.25000000000006,1.2500000000000568,0.11294998804685195,0.13163730800981654,0.15233877670100618,23832809.342308827
D235_F07_V01,235,7,360,444,357.95000000000005,2.0499999999999545,0.10961859777264508,0.12883033995765092,0.15381587967927113,23545494.117799133
D235_F07_V01,235,7,370,444,371.35000000000008,1.3500000000000796,0.10652465261585563,0.12786057501817943,0.15217739868988658,23276764.481775597
D235_F07_V01,235,7,380,444,378.05000000000007,1.9499999999999318,0.10703533827875786,0.12698055605106043,0.15236670824616402,23414877.364978723
D235_F07_V01,235,7,390,444,391.45000000000005,1.4500000000000455,0.10975978138139723,0.12926317597175174,0.15064560981609515,23636080.167780537
D235_F07_V01,235,7,400,444,398.15000000000009,1.8499999999999091,0.10681913720352999,0.12658584565802994,0.14837721262058659,23053761.779172018
D235_F07_V01,235,7,410,444,411.55000000000007,1.5500000000000682,0.11022195135722947,0.12634988729858254,0.14860901825339751,23136977.845448233
D235_F07_V01,235,7,420,444,418.25000000000006,1.7499999999999432,0.10996487203740977,0.12936154686420337,0.14824971782461246,23253247.357969191
D235_F07_V01,235,7,430,444,431.65000000000009,1.6500000000000909,0.10699358184483918,0.12576088024209731,0.14660615681601236,23056348.809839606
D235_F07_V01,235,7,440,444,438.35000000000008,1.6499999999999204,0.10628011938257535,0.12660332017117204,0.1456039952242944,22848951.565855991
D235_F07_V01,235,7,450,444,451.75000000000006,1.7500000000000568,0.10816195232561238,0.12666786140851211,0.14783642371683914,22980427.744748577
D235_F07_V01,235,7,460,444,458.4500000000001,1.5499999999998977,0.10526948181714565,0.12301873475436741,0.14505804907326361,22778359.966581307
D235_F07_V01,235,7,470,444,471.85000000000008,1.8500000000000796,0.10504777820219803,0.12357269450215616,0.14903483774774715,22986749.035816811
D235_F07_V01,235,7,480,444,478.55000000000007,1.4499999999999318,0.10327574537169415,0.12468365141993118,0.15072140404837189,22635667.984585781
D235_F07_V01,235,7,490,444,491.9500000000001,1.9500000000001023,0.1081925654275129,0.1258573679855623,0.14650785784828277,23141907.808710419
D235_F07_V01,235,7,500,444,498.65000000000009,1.3499999999999091,0.10693848891505391,0.1233973471507952,0.14498592008277672,22664984.782027356
D235_F10_V01,235,10,0,461,2.8500000000000627,2.8500000000000627,0.28331661581062861,0.34249308274280765,0.40859846364659586,63197488.761979952
D235_F10_V01,235,10,10,461,9.5500000000000629,0.44999999999993712,0.27770067921798131,0.33302187254198845,0.39391985774695309,62369017.785206817
D235_F10_V01,235,10,20,461,22.950000000000063,2.9500000000000632,0.25404365819671998,0.31224619625894079,0.36477013614111842,57641797.305982903
D235_F10_V01,235,10,30,461,29.650000000000063,0.34999999999993747,0.24836669199687206,0.29710758021917572,0.36499402681178,56279643.252753198
D235_F10_V01,235,10,40,461,43.050000000000061,3.0500000000000611,0.23250862087623353,0.27737912878751231,0.33162637947959001,52420589.282637715
D235_F10_V01,235,10,50,461,49.750000000000064,0.24999999999993605,0.22129437713072753,0.26794809130054087,0.32392923679076646,49623484.686962225
D235_F10_V01,235,10,60,461,63.150000000000063,3.1500000000000625,0.20349511471167564,0.24343980660243406,0.3002966376638655,46484016.286723502
D235_F10_V01,235,10,70,461,69.850000000000065,0.14999999999993463,0.19948709817446741,0.23974512190974451,0.28340581984943192,45576697.543636501
D235_F10_V01,235,10,80,461,83.250000000000071,3.2500000000000711,0.18993948003014549,0.22776743974842684,0.26789619613981441,41820400.529081129
D235_F10_V01,235,10,90,461,89.95000000000006,0.049999999999940314,0.17987787197132779,0.21410659851471053,0.25090260173993695,39933110.743378289
D235_F10_V01,235,10,100,461,96.650000000000063,3.3499999999999375,0.17331974431615021,0.20838471425650906,0.25200108103152241,38966162.819596015
D235_F10_V01,235,10,110,461,110.05000000000007,0.050000000000068212,0.16043966527945955,0.19519483436436416,0.23535466590161463,37101472.236281596
D235_F10_V01,235,10,120,461,116.75000000000007,3.2499999999999289,0.16092263542509797,0.18925781958129295,0.22795452309515968,35559499.577871889
D235_F10_V01,235,10,130,461,130.15000000000006,0.15000000000006253,0.15377812680844141,0.18242969050968652,0.21509617171529599,33921941.966595173
D235_F10_V01,235,10,140,461,136.85000000000008,3.1499999999999204,0.15221810813544417,0.18086530821808694,0.21471320084952331,33859951.723395534
D235_F10_V01,235,10,150,461,150.25000000000006,0.25000000000005684,0.14608942644962691,0.17090047058091731,0.20678424803351053,32276003.082773738
D235_F10_V01,235,10,160,461,156.95000000000007,3.0499999999999261,0.1389802622892552,0.17028862479433821,0.19498496518997749,31239002.223513972
D235_F10_V01,235,10,170,461,170.35000000000008,0.35000000000007958,0.13841844692209165,0.16158690163994024,0.19184686588466307,30830337.374567267
D235_F10_V01,235,10,180,461,177.05000000000007,2.9499999999999318,0.13647678427989102,0.16249132997705107,0.18868475024541081,30427764.491000973
D235_F10_V01,235,10,190,461,190.45000000000007,0.4500000000000739,0.13165009451441523,0.15493782364613634,0.1843497065226711,29793423.91856014
D235_F10_V01,235,10,200,461,197.15000000000006,2.8499999999999375,0.12700461800203169,0.15192400701632994,0.1801197408808447,28524235.536486328
D235_F10_V01,235,10,210,461,210.55000000000007,0.55000000000006821,0.12021244264164392,0.14664781259489756,0.17398677762716155,27555397.507748201
D235_F10_V01,235,10,220,461,217.25000000000006,2.7499999999999432,0.12308521806350024,0.14681127025281232,0.17580005603106039,28053253.880072784
D235_F10_V01,235,10,230,461,230.65000000000006,0.65000000000006253,0.12324607886597622,0.14550415139533718,0.17129159119093593,27059298.400752213
D235_F10_V01,235,10,240,461,237.35000000000008,2.6499999999999204,0.11846783920180975,0.14202053842085294,0.16931946749087845,26576719.026824262
D235_F10_V01,235,10,250,461,250.75000000000006,0.75000000000005684,0.11793249065112481,0.1409416738554278,0.16392210600435381,26107576.805790037
D235_F10_V01,235,10,260,461,257.45000000000005,2.5499999999999545,0.11371448614629716,0.13510907475831133,0.16202471917561539,25450343.183624994
D235_F10_V01,235,10,270,461,270.85000000000008,0.85000000000007958,0.11375479065798451,0.13469936889798129,0.15786230244891886,25342125.015201394
D235_F10_V01,235,10,280,461,277.55000000000007,2.4499999999999318,0.11291715544830834,0.1361243627439718,0.15969111278299139,25658905.48441869
D235_F10_V01,235,10,290,461,290.95000000000005,0.95000000000004547,0.11304716005732549,0.13414658495424675,0.15662892445788212,25223760.979158554
D235_F10_V01,235,10,300,461,297.65000000000009,2.3499999999999091,0.10755704339910217,0.13115674162176921,0.15463899139029444,24381542.063253544
D235_F10_V01,235,10,310,461,311.05000000000007,1.0500000000000682,0.10856615429546447,0.12785223973335597,0.15078463539546105,24394604.106292065
D235_F10_V01,235,10,320,461,317.75000000000006,2.2499999999999432,0.10858272853048984,0.12958904979040267,0.15578237219772195,24309188.392426897
D235_F10_V01,235,10,330,461,331.15000000000009,1.1500000000000909,0.10874230873710916,0.1288418217965665,0.15106395746529816,24409273.149948835
D235_F10_V01,235,10,340,461,337.85000000000008,2.1499999999999204,0.1071905462308182,0.1280526607944163,0.14981531716808846,24050724.725086533
D235_F10_V01,235,10,350,461,351.25000000000006,1.2500000000000568,0.10581676455158621,0.12511269384689386,0.14980176186481803,23301705.163849235
D235_F10_V01,235,10,360,461,357.95000000000005,2.0499999999999545,0.10935996614149851,0.12735202880222948,0.14580870781984973,24130676.728754487
D235_F10_V01,235,10,370,461,371.35000000000008,1.3500000000000796,0.10657617317689855,0.12508311750830842,0.14684283308885829,23526094.912609499
D235_F10_V01,235,10,380,461,378.05000000000007,1.9499999999999318,0.10065516377155551,0.12185373756314501,0.14747444608444488,23007532.986496158
D235_F10_V01,235,10,390,461,391.45000000000005,1.4500000000000455,0.10478769492342124,0.12594153866403382,0.15036036357793187,23582500.646767892
D235_F10_V01,235,10,400,461,398.15000000000009,1.8499999999999091,0.104548836170221,0.12459427970288429,0.14365729763703883,22984706.225040216
D235_F10_V01,235,10,410,461,411.55000000000007,1.5500000000000682,0.1062444260096609,0.12480858418300343,0.14654946639498873,23283690.03844266
D235_F10_V01,235,10,420,461,418.25000000000006,1.7499999999999432,0.10157291141223365,0.12178536790421049,0.14456678549604005,22755233.586408958
D235_F10_V01,235,10,430,461,431.65000000000009,1.6500000000000909,0.10397439511389407,0.12258459104023547,0.1477406853596544,23317195.33843039
D235_F10_V01,235,10,440,461,438.35000000000008,1.6499999999999204,0.10328254970468037,0.1222176358951159,0.14574341927453355,23288035.464415014
D235_F10_V01,235,10,450,461,451.75000000000006,1.7500000000000568,0.10263813890299769,0.12118338603586717,0.14105450354268353,22966794.977477908
D235_F10_V01,235,10,460,461,458.4500000000001,1.5499999999998977,0.10139824528205581,0.12258565690923416,0.14526056860420067,23347232.247389011
D235_F10_V01,235,10,470,461,471.85000000000008,1.8500000000000796,0.10309897635344029,0.12043562493144611,0.14006137170833757,22725424.757181183
