diameter_um,coordinate,source_bins,mode,metric,source_bin,tail_bin,u_lo,u_hi,u_mid,tail_lo_um,tail_hi_um,tail_mid_um,eta_lo,eta_hi,eta_mid,rho,rho_min,rho_max,number_positive,n_volumes,positive_5_of_5,positive_at_least_4_of_5,flow_rho_values_json,control
285,absolute,6,detrended_51,mean,5,8,0.66666666666666663,0.83333333333333337,0.75,175,200,187.5,0.61403508771929827,0.70175438596491224,0.65789473684210531,0.080631640803771096,0.020248491405902444,0.16442806459339332,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.08095660730711712}, {""flow_mm_s"": 3.0, ""rho"": 0.16442806459339332}, {""flow_mm_s"": 5.0, ""rho"": 0.04468886365525694}, {""flow_mm_s"": 7.0, ""rho"": 0.0806316408037711}, {""flow_mm_s"": 10.0, ""rho"": 0.020248491405902444}]",x1_ztop
285,absolute,6,detrended_51,mean,5,9,0.66666666666666663,0.83333333333333337,0.75,200,225,212.5,0.70175438596491224,0.78947368421052633,0.74561403508771928,0.057527412657218939,0.0292197504596996,0.14024655124356816,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.05752741265721894}, {""flow_mm_s"": 3.0, ""rho"": 0.14024655124356816}, {""flow_mm_s"": 5.0, ""rho"": 0.0292197504596996}, {""flow_mm_s"": 7.0, ""rho"": 0.13239541607871766}, {""flow_mm_s"": 10.0, ""rho"": 0.03196301153404334}]",x1_ztop
285,absolute,6,detrended_51,mean,5,10,0.66666666666666663,0.83333333333333337,0.75,225,250,237.5,0.78947368421052633,0.8771929824561403,0.83333333333333337,0.10835514259111886,0.049507568576759295,0.15122547385105795,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.10835514259111886}, {""flow_mm_s"": 3.0, ""rho"": 0.14668659877429882}, {""flow_mm_s"": 5.0, ""rho"": 0.049507568576759295}, {""flow_mm_s"": 7.0, ""rho"": 0.10352994201257457}, {""flow_mm_s"": 10.0, ""rho"": 0.15122547385105795}]",x1_ztop
285,absolute,6,detrended_51,mean,5,11,0.66666666666666663,0.83333333333333337,0.75,250,275,262.5,0.8771929824561403,0.96491228070175439,0.92105263157894735,-0.0099398180138251246,-0.029053666596411926,0.056253644543245857,2,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": -0.029053666596411926}, {""flow_mm_s"": 3.0, ""rho"": 0.056253644543245857}, {""flow_mm_s"": 5.0, ""rho"": -0.009939818013825125}, {""flow_mm_s"": 7.0, ""rho"": -0.017981573370580928}, {""flow_mm_s"": 10.0, ""rho"": 0.03847655369064768}]",x1_ztop
285,absolute,6,detrended_51,mean,5,12,0.66666666666666663,0.83333333333333337,0.75,275,300,287.5,0.96491228070175439,1.0526315789473684,1.0087719298245614,0.043953699611265482,-0.020544989550641789,0.080914594366280373,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.03922836487290015}, {""flow_mm_s"": 3.0, ""rho"": 0.08091459436628037}, {""flow_mm_s"": 5.0, ""rho"": -0.02054498955064179}, {""flow_mm_s"": 7.0, ""rho"": 0.04395369961126548}, {""flow_mm_s"": 10.0, ""rho"": 0.05771677669376718}]",x1_ztop
285,absolute,6,detrended_51,mean,5,13,0.66666666666666663,0.83333333333333337,0.75,300,325,312.5,1.0526315789473684,1.1403508771929824,1.0964912280701755,0.047462426270129865,-0.0085848757385921515,0.063847846206130487,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": -0.008584875738592151}, {""flow_mm_s"": 3.0, ""rho"": 0.047462426270129865}, {""flow_mm_s"": 5.0, ""rho"": 0.010721759117025574}, {""flow_mm_s"": 7.0, ""rho"": 0.048122814769822726}, {""flow_mm_s"": 10.0, ""rho"": 0.06384784620613049}]",x1_ztop
285,absolute,6,detrended_51,mean,5,14,0.66666666666666663,0.83333333333333337,0.75,325,350,337.5,1.1403508771929824,1.2280701754385965,1.1842105263157894,0.063598470246270772,-0.030238493215058438,0.081041873048714852,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.07644064877195939}, {""flow_mm_s"": 3.0, ""rho"": 0.08104187304871485}, {""flow_mm_s"": 5.0, ""rho"": -0.030238493215058438}, {""flow_mm_s"": 7.0, ""rho"": 0.011795439893145698}, {""flow_mm_s"": 10.0, ""rho"": 0.06359847024627077}]",x1_ztop
285,absolute,6,detrended_51,mean,5,15,0.66666666666666663,0.83333333333333337,0.75,350,375,362.5,1.2280701754385965,1.3157894736842106,1.2719298245614035,-0.022796498568046848,-0.053921982454362541,0.094443697333380178,2,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.09444369733338018}, {""flow_mm_s"": 3.0, ""rho"": 0.04278383077778751}, {""flow_mm_s"": 5.0, ""rho"": -0.022796498568046848}, {""flow_mm_s"": 7.0, ""rho"": -0.05392198245436254}, {""flow_mm_s"": 10.0, ""rho"": -0.022981522491498405}]",x1_ztop
285,absolute,6,detrended_51,mean,5,16,0.66666666666666663,0.83333333333333337,0.75,375,400,387.5,1.3157894736842106,1.4035087719298245,1.3596491228070176,0.042624436487567079,-0.030463223956649754,0.089541287211950205,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.0827445374915317}, {""flow_mm_s"": 3.0, ""rho"": 0.0895412872119502}, {""flow_mm_s"": 5.0, ""rho"": -0.006594889447244165}, {""flow_mm_s"": 7.0, ""rho"": -0.030463223956649754}, {""flow_mm_s"": 10.0, ""rho"": 0.04262443648756708}]",x1_ztop
285,absolute,6,detrended_51,mean,5,17,0.66666666666666663,0.83333333333333337,0.75,400,425,412.5,1.4035087719298245,1.4912280701754386,1.4473684210526316,0.0044008825389194421,-0.025050374260307335,0.088039716160554587,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.03802493296151915}, {""flow_mm_s"": 3.0, ""rho"": -0.007118132489793223}, {""flow_mm_s"": 5.0, ""rho"": 0.004400882538919442}, {""flow_mm_s"": 7.0, ""rho"": 0.08803971616055459}, {""flow_mm_s"": 10.0, ""rho"": -0.025050374260307335}]",x1_ztop
285,absolute,6,detrended_51,mean,5,18,0.66666666666666663,0.83333333333333337,0.75,425,450,437.5,1.4912280701754386,1.5789473684210527,1.5350877192982457,-0.0011347177566914668,-0.039238308261886304,0.063283340755778988,2,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.007599747943454166}, {""flow_mm_s"": 3.0, ""rho"": -0.0011347177566914668}, {""flow_mm_s"": 5.0, ""rho"": -0.039238308261886304}, {""flow_mm_s"": 7.0, ""rho"": -0.030221365648278722}, {""flow_mm_s"": 10.0, ""rho"": 0.06328334075577899}]",x1_ztop
285,absolute,6,detrended_51,mean,5,19,0.66666666666666663,0.83333333333333337,0.75,450,475,462.5,1.5789473684210527,1.6666666666666667,1.6228070175438596,0.02995764276374974,-0.02988877258940929,0.057713200721870472,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.02995764276374974}, {""flow_mm_s"": 3.0, ""rho"": 0.04504433080490462}, {""flow_mm_s"": 5.0, ""rho"": 0.006068121518664792}, {""flow_mm_s"": 7.0, ""rho"": -0.02988877258940929}, {""flow_mm_s"": 10.0, ""rho"": 0.05771320072187047}]",x1_ztop
285,absolute,6,detrended_51,mean,5,20,0.66666666666666663,0.83333333333333337,0.75,475,500,487.5,1.6666666666666667,1.7543859649122806,1.7105263157894737,0.015400378494254801,-0.074388517234348125,0.087395818273770645,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": -0.07438851723434813}, {""flow_mm_s"": 3.0, ""rho"": 0.015400378494254801}, {""flow_mm_s"": 5.0, ""rho"": -0.03360916606424636}, {""flow_mm_s"": 7.0, ""rho"": 0.01720971965418481}, {""flow_mm_s"": 10.0, ""rho"": 0.08739581827377065}]",x1_ztop
285,absolute,6,detrended_51,mean,6,1,0.83333333333333337,1,0.91666666666666663,0,25,12.5,0,0.08771929824561403,0.043859649122807015,0.13486712815863841,0.10921350784050024,0.18489963800067349,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.1496106074566882}, {""flow_mm_s"": 3.0, ""rho"": 0.1348671281586384}, {""flow_mm_s"": 5.0, ""rho"": 0.11796999922400123}, {""flow_mm_s"": 7.0, ""rho"": 0.1848996380006735}, {""flow_mm_s"": 10.0, ""rho"": 0.10921350784050024}]",x1_ztop
285,absolute,6,detrended_51,mean,6,2,0.83333333333333337,1,0.91666666666666663,25,50,37.5,0.08771929824561403,0.17543859649122806,0.13157894736842105,0.065348644583633084,0.055947526334236997,0.14203699475281328,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.12001321000623802}, {""flow_mm_s"": 3.0, ""rho"": 0.06534864458363308}, {""flow_mm_s"": 5.0, ""rho"": 0.14203699475281328}, {""flow_mm_s"": 7.0, ""rho"": 0.055947526334237}, {""flow_mm_s"": 10.0, ""rho"": 0.056661355827127426}]",x1_ztop
285,absolute,6,detrended_51,mean,6,3,0.83333333333333337,1,0.91666666666666663,50,75,62.5,0.17543859649122806,0.26315789473684209,0.21929824561403508,0.041728527200580498,-0.050670095164566657,0.089280273184419154,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.0417285272005805}, {""flow_mm_s"": 3.0, ""rho"": 0.08863924660803228}, {""flow_mm_s"": 5.0, ""rho"": 0.08928027318441915}, {""flow_mm_s"": 7.0, ""rho"": 0.026981647544902967}, {""flow_mm_s"": 10.0, ""rho"": -0.05067009516456666}]",x1_ztop
285,absolute,6,detrended_51,mean,6,4,0.83333333333333337,1,0.91666666666666663,75,100,87.5,0.26315789473684209,0.35087719298245612,0.30701754385964913,0.065745541833333282,0.044206751111772788,0.109043464442141,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.109043464442141}, {""flow_mm_s"": 3.0, ""rho"": 0.0533741389613827}, {""flow_mm_s"": 5.0, ""rho"": 0.07830858579173791}, {""flow_mm_s"": 7.0, ""rho"": 0.04420675111177279}, {""flow_mm_s"": 10.0, ""rho"": 0.06574554183333328}]",x1_ztop
285,absolute,6,detrended_51,mean,6,5,0.83333333333333337,1,0.91666666666666663,100,125,112.5,0.35087719298245612,0.43859649122807015,0.39473684210526316,0.063779460175190317,-0.030329012333908827,0.10049161365108097,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.011827791243353172}, {""flow_mm_s"": 3.0, ""rho"": 0.06377946017519032}, {""flow_mm_s"": 5.0, ""rho"": 0.08241218953969214}, {""flow_mm_s"": 7.0, ""rho"": 0.10049161365108097}, {""flow_mm_s"": 10.0, ""rho"": -0.030329012333908827}]",x1_ztop
285,absolute,6,detrended_51,mean,6,6,0.83333333333333337,1,0.91666666666666663,125,150,137.5,0.43859649122807015,0.52631578947368418,0.48245614035087719,0.054106934462869891,-0.043202550008634946,0.090158403896210063,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.05410693446286989}, {""flow_mm_s"": 3.0, ""rho"": 0.03344480031273026}, {""flow_mm_s"": 5.0, ""rho"": 0.08735099025017778}, {""flow_mm_s"": 7.0, ""rho"": -0.043202550008634946}, {""flow_mm_s"": 10.0, ""rho"": 0.09015840389621006}]",x1_ztop
285,absolute,6,detrended_51,mean,6,7,0.83333333333333337,1,0.91666666666666663,150,175,162.5,0.52631578947368418,0.61403508771929827,0.57017543859649122,0.045717242889973794,-0.044597655914928896,0.084267622274661558,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.010690335277113031}, {""flow_mm_s"": 3.0, ""rho"": 0.06955854558006876}, {""flow_mm_s"": 5.0, ""rho"": 0.08426762227466156}, {""flow_mm_s"": 7.0, ""rho"": -0.044597655914928896}, {""flow_mm_s"": 10.0, ""rho"": 0.045717242889973794}]",x1_ztop
285,absolute,6,detrended_51,mean,6,8,0.83333333333333337,1,0.91666666666666663,175,200,187.5,0.61403508771929827,0.70175438596491224,0.65789473684210531,0.042662192341180911,-0.030044386062623631,0.078777483479694863,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.07877748347969486}, {""flow_mm_s"": 3.0, ""rho"": 0.0713434562210843}, {""flow_mm_s"": 5.0, ""rho"": -0.03004438606262363}, {""flow_mm_s"": 7.0, ""rho"": -0.02113878702992917}, {""flow_mm_s"": 10.0, ""rho"": 0.04266219234118091}]",x1_ztop
285,absolute,6,detrended_51,mean,6,9,0.83333333333333337,1,0.91666666666666663,200,225,212.5,0.70175438596491224,0.78947368421052633,0.74561403508771928,-0.0030791786274815894,-0.044893493891071654,0.074036765107221986,2,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.07403676510722199}, {""flow_mm_s"": 3.0, ""rho"": 0.06893672245059752}, {""flow_mm_s"": 5.0, ""rho"": -0.006711445041547168}, {""flow_mm_s"": 7.0, ""rho"": -0.0030791786274815894}, {""flow_mm_s"": 10.0, ""rho"": -0.044893493891071654}]",x1_ztop
285,absolute,6,detrended_51,mean,6,10,0.83333333333333337,1,0.91666666666666663,225,250,237.5,0.78947368421052633,0.8771929824561403,0.83333333333333337,0.006903372255136344,-0.019218513268766259,0.067002866649734261,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.03759607415301712}, {""flow_mm_s"": 3.0, ""rho"": -0.01921851326876626}, {""flow_mm_s"": 5.0, ""rho"": 0.0008687968771344048}, {""flow_mm_s"": 7.0, ""rho"": 0.006903372255136344}, {""flow_mm_s"": 10.0, ""rho"": 0.06700286664973426}]",x1_ztop
285,absolute,6,detrended_51,mean,6,11,0.83333333333333337,1,0.91666666666666663,250,275,262.5,0.8771929824561403,0.96491228070175439,0.92105263157894735,0.012324330830123017,-0.097388092733550174,0.042001305628508435,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.042001305628508435}, {""flow_mm_s"": 3.0, ""rho"": 0.012324330830123017}, {""flow_mm_s"": 5.0, ""rho"": -0.018069746572570145}, {""flow_mm_s"": 7.0, ""rho"": -0.09738809273355017}, {""flow_mm_s"": 10.0, ""rho"": 0.016410705874080573}]",x1_ztop
285,absolute,6,detrended_51,mean,6,12,0.83333333333333337,1,0.91666666666666663,275,300,287.5,0.96491228070175439,1.0526315789473684,1.0087719298245614,0.043245470960753908,-0.06374680133631197,0.081717709428429611,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.04999727637088463}, {""flow_mm_s"": 3.0, ""rho"": 0.08171770942842961}, {""flow_mm_s"": 5.0, ""rho"": -0.0017845530929222649}, {""flow_mm_s"": 7.0, ""rho"": 0.04324547096075391}, {""flow_mm_s"": 10.0, ""rho"": -0.06374680133631197}]",x1_ztop
285,absolute,6,detrended_51,mean,6,13,0.83333333333333337,1,0.91666666666666663,300,325,312.5,1.0526315789473684,1.1403508771929824,1.0964912280701755,0.0085327696283349352,-0.12308135894761243,0.072448470300994411,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.048931637169877834}, {""flow_mm_s"": 3.0, ""rho"": 0.07244847030099441}, {""flow_mm_s"": 5.0, ""rho"": -0.12308135894761243}, {""flow_mm_s"": 7.0, ""rho"": -0.01877518248803326}, {""flow_mm_s"": 10.0, ""rho"": 0.008532769628334935}]",x1_ztop
285,absolute,6,detrended_51,mean,6,14,0.83333333333333337,1,0.91666666666666663,325,350,337.5,1.1403508771929824,1.2280701754385965,1.1842105263157894,0.049692046896320743,0.011588067162590757,0.084105045804235376,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.011588067162590757}, {""flow_mm_s"": 3.0, ""rho"": 0.06280048065141702}, {""flow_mm_s"": 5.0, ""rho"": 0.04969204689632074}, {""flow_mm_s"": 7.0, ""rho"": 0.021968803377528642}, {""flow_mm_s"": 10.0, ""rho"": 0.08410504580423538}]",x1_ztop
285,absolute,6,detrended_51,mean,6,15,0.83333333333333337,1,0.91666666666666663,350,375,362.5,1.2280701754385965,1.3157894736842106,1.2719298245614035,-0.0045463564565851843,-0.029049523652267081,0.086730010621510617,2,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": -0.01034476684092659}, {""flow_mm_s"": 3.0, ""rho"": 0.010346052088901873}, {""flow_mm_s"": 5.0, ""rho"": -0.02904952365226708}, {""flow_mm_s"": 7.0, ""rho"": 0.08673001062151062}, {""flow_mm_s"": 10.0, ""rho"": -0.004546356456585184}]",x1_ztop
285,absolute,6,detrended_51,mean,6,16,0.83333333333333337,1,0.91666666666666663,375,400,387.5,1.3157894736842106,1.4035087719298245,1.3596491228070176,0.0340016443830361,-0.036344414047179932,0.094823910022533778,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": 0.06314372986460925}, {""flow_mm_s"": 3.0, ""rho"": 0.09482391002253378}, {""flow_mm_s"": 5.0, ""rho"": 0.0340016443830361}, {""flow_mm_s"": 7.0, ""rho"": -0.03634441404717993}, {""flow_mm_s"": 10.0, ""rho"": -0.033116905215368184}]",x1_ztop
285,absolute,6,detrended_51,mean,6,17,0.83333333333333337,1,0.91666666666666663,400,425,412.5,1.4035087719298245,1.4912280701754386,1.4473684210526316,0.039174481724919802,0.019062922833280586,0.078244003952685243,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.044171321929873344}, {""flow_mm_s"": 3.0, ""rho"": 0.07824400395268524}, {""flow_mm_s"": 5.0, ""rho"": 0.019062922833280586}, {""flow_mm_s"": 7.0, ""rho"": 0.03688746381121502}, {""flow_mm_s"": 10.0, ""rho"": 0.0391744817249198}]",x1_ztop
285,absolute,6,detrended_51,mean,6,18,0.83333333333333337,1,0.91666666666666663,425,450,437.5,1.4912280701754386,1.5789473684210527,1.5350877192982457,0.043996269822776324,-0.028428868730862741,0.085740260334885979,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": -0.02842886873086274}, {""flow_mm_s"": 3.0, ""rho"": 0.08574026033488598}, {""flow_mm_s"": 5.0, ""rho"": 0.016884910452617533}, {""flow_mm_s"": 7.0, ""rho"": 0.043996269822776324}, {""flow_mm_s"": 10.0, ""rho"": 0.0477618421043971}]",x1_ztop
285,absolute,6,detrended_51,mean,6,19,0.83333333333333337,1,0.91666666666666663,450,475,462.5,1.5789473684210527,1.6666666666666667,1.6228070175438596,-0.02111864614430975,-0.088299746475112142,0.031528530949535651,1,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": -0.08829974647511214}, {""flow_mm_s"": 3.0, ""rho"": -0.024848987887099577}, {""flow_mm_s"": 5.0, ""rho"": -0.0017251284088639282}, {""flow_mm_s"": 7.0, ""rho"": -0.02111864614430975}, {""flow_mm_s"": 10.0, ""rho"": 0.03152853094953565}]",x1_ztop
285,absolute,6,detrended_51,mean,6,20,0.83333333333333337,1,0.91666666666666663,475,500,487.5,1.6666666666666667,1.7543859649122806,1.7105263157894737,0.027245766209822355,-0.078911358263637821,0.089595958055438935,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": -0.07891135826363782}, {""flow_mm_s"": 3.0, ""rho"": 0.034498388897196905}, {""flow_mm_s"": 5.0, ""rho"": 0.08959595805543893}, {""flow_mm_s"": 7.0, ""rho"": 0.027245766209822355}, {""flow_mm_s"": 10.0, ""rho"": 0.021000319782775383}]",x1_ztop
285,normalized,6,detrended_51,mean,1,1,0,0.16666666666666666,0.083333333333333329,0,57,28.5,0,0.20000000000000001,0.10000000000000001,0.0040218056461145905,-0.11326494722406034,0.029024637824960689,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": -0.04548114034840506}, {""flow_mm_s"": 3.0, ""rho"": 0.02902463782496069}, {""flow_mm_s"": 5.0, ""rho"": -0.11326494722406034}, {""flow_mm_s"": 7.0, ""rho"": 0.0040218056461145905}, {""flow_mm_s"": 10.0, ""rho"": 0.015533161882207675}]",x1_ztop
285,normalized,6,detrended_51,mean,1,2,0,0.16666666666666666,0.083333333333333329,57,114,85.5,0.20000000000000001,0.40000000000000002,0.29999999999999999,-0.072632053413280023,-0.10483799952534043,-0.032480433457296502,0,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": -0.0324804334572965}, {""flow_mm_s"": 3.0, ""rho"": -0.061078361090225894}, {""flow_mm_s"": 5.0, ""rho"": -0.10483799952534043}, {""flow_mm_s"": 7.0, ""rho"": -0.07292203528603088}, {""flow_mm_s"": 10.0, ""rho"": -0.07263205341328002}]",x1_ztop
285,normalized,6,detrended_51,mean,1,3,0,0.16666666666666666,0.083333333333333329,114,171,142.5,0.40000000000000002,0.59999999999999998,0.5,-0.013026057098636348,-0.10313073413213364,0.069612486146843955,2,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": -0.10313073413213364}, {""flow_mm_s"": 3.0, ""rho"": 0.06920965065302075}, {""flow_mm_s"": 5.0, ""rho"": -0.013026057098636348}, {""flow_mm_s"": 7.0, ""rho"": -0.013190949425432974}, {""flow_mm_s"": 10.0, ""rho"": 0.06961248614684395}]",x1_ztop
285,normalized,6,detrended_51,mean,1,4,0,0.16666666666666666,0.083333333333333329,171,228,199.5,0.59999999999999998,0.80000000000000004,0.69999999999999996,0.0021791909965572943,-0.0034694404444096348,0.061679973870605739,3,5,False,False,"[{""flow_mm_s"": 1.0, ""rho"": -0.0022105897365669383}, {""flow_mm_s"": 3.0, ""rho"": 0.06167997387060574}, {""flow_mm_s"": 5.0, ""rho"": -0.003469440444409635}, {""flow_mm_s"": 7.0, ""rho"": 0.0021791909965572943}, {""flow_mm_s"": 10.0, ""rho"": 0.0025448542191594237}]",x1_ztop
285,normalized,6,detrended_51,mean,1,5,0,0.16666666666666666,0.083333333333333329,228,285,256.5,0.80000000000000004,1,0.90000000000000002,0.033075310746554829,-0.035497217601487267,0.052706447247354071,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.047969457723784734}, {""flow_mm_s"": 3.0, ""rho"": 0.007677839191532308}, {""flow_mm_s"": 5.0, ""rho"": 0.03307531074655483}, {""flow_mm_s"": 7.0, ""rho"": -0.03549721760148727}, {""flow_mm_s"": 10.0, ""rho"": 0.05270644724735407}]",x1_ztop
285,normalized,6,detrended_51,mean,2,1,0.16666666666666666,0.33333333333333331,0.25,0,57,28.5,0,0.20000000000000001,0.10000000000000001,0.15540310189765688,0.090994777604931354,0.20707139405098229,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.2070713940509823}, {""flow_mm_s"": 3.0, ""rho"": 0.09099477760493135}, {""flow_mm_s"": 5.0, ""rho"": 0.166704696515398}, {""flow_mm_s"": 7.0, ""rho"": 0.15540310189765688}, {""flow_mm_s"": 10.0, ""rho"": 0.10542755676818727}]",x1_ztop
285,normalized,6,detrended_51,mean,2,2,0.16666666666666666,0.33333333333333331,0.25,57,114,85.5,0.20000000000000001,0.40000000000000002,0.29999999999999999,0.12898095350936131,0.054337720317689867,0.13677549201778652,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.13677549201778652}, {""flow_mm_s"": 3.0, ""rho"": 0.1289809535093613}, {""flow_mm_s"": 5.0, ""rho"": 0.1348745288615101}, {""flow_mm_s"": 7.0, ""rho"": 0.12117240459325576}, {""flow_mm_s"": 10.0, ""rho"": 0.05433772031768987}]",x1_ztop
285,normalized,6,detrended_51,mean,2,3,0.16666666666666666,0.33333333333333331,0.25,114,171,142.5,0.40000000000000002,0.59999999999999998,0.5,0.055858476046827338,-0.027952315139066177,0.1185743109380005,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.05585847604682734}, {""flow_mm_s"": 3.0, ""rho"": -0.027952315139066177}, {""flow_mm_s"": 5.0, ""rho"": 0.1185743109380005}, {""flow_mm_s"": 7.0, ""rho"": 0.03155787744820397}, {""flow_mm_s"": 10.0, ""rho"": 0.07263499282259071}]",x1_ztop
285,normalized,6,detrended_51,mean,2,4,0.16666666666666666,0.33333333333333331,0.25,171,228,199.5,0.59999999999999998,0.80000000000000004,0.69999999999999996,0.12001624241494069,0.054700185171631312,0.13048853248837125,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.12001624241494069}, {""flow_mm_s"": 3.0, ""rho"": 0.12754009575066835}, {""flow_mm_s"": 5.0, ""rho"": 0.13048853248837125}, {""flow_mm_s"": 7.0, ""rho"": 0.06977859198917227}, {""flow_mm_s"": 10.0, ""rho"": 0.05470018517163131}]",x1_ztop
285,normalized,6,detrended_51,mean,2,5,0.16666666666666666,0.33333333333333331,0.25,228,285,256.5,0.80000000000000004,1,0.90000000000000002,0.061891306747852537,-0.047338431691674877,0.13695390265764154,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.04632226073881594}, {""flow_mm_s"": 3.0, ""rho"": 0.13695390265764154}, {""flow_mm_s"": 5.0, ""rho"": 0.09597769102451179}, {""flow_mm_s"": 7.0, ""rho"": -0.04733843169167488}, {""flow_mm_s"": 10.0, ""rho"": 0.06189130674785254}]",x1_ztop
285,normalized,6,detrended_51,mean,3,1,0.33333333333333331,0.5,0.41666666666666669,0,57,28.5,0,0.20000000000000001,0.10000000000000001,0.2605737672144019,0.12689533030967889,0.27961281539089933,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.2796128153908993}, {""flow_mm_s"": 3.0, ""rho"": 0.1268953303096789}, {""flow_mm_s"": 5.0, ""rho"": 0.17696745614677506}, {""flow_mm_s"": 7.0, ""rho"": 0.2605737672144019}, {""flow_mm_s"": 10.0, ""rho"": 0.2638600015499102}]",x1_ztop
285,normalized,6,detrended_51,mean,3,2,0.33333333333333331,0.5,0.41666666666666669,57,114,85.5,0.20000000000000001,0.40000000000000002,0.29999999999999999,0.15350048588572276,0.14034043229425008,0.22109248668792056,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.22109248668792056}, {""flow_mm_s"": 3.0, ""rho"": 0.14146461538679322}, {""flow_mm_s"": 5.0, ""rho"": 0.19508878835323865}, {""flow_mm_s"": 7.0, ""rho"": 0.14034043229425008}, {""flow_mm_s"": 10.0, ""rho"": 0.15350048588572276}]",x1_ztop
285,normalized,6,detrended_51,mean,3,3,0.33333333333333331,0.5,0.41666666666666669,114,171,142.5,0.40000000000000002,0.59999999999999998,0.5,0.15020117922401177,0.0889705770165308,0.21702936578726739,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.0892572456666238}, {""flow_mm_s"": 3.0, ""rho"": 0.0889705770165308}, {""flow_mm_s"": 5.0, ""rho"": 0.2170293657872674}, {""flow_mm_s"": 7.0, ""rho"": 0.15020117922401177}, {""flow_mm_s"": 10.0, ""rho"": 0.21025194861659974}]",x1_ztop
285,normalized,6,detrended_51,mean,3,4,0.33333333333333331,0.5,0.41666666666666669,171,228,199.5,0.59999999999999998,0.80000000000000004,0.69999999999999996,0.12507908519362415,0.043979025347612166,0.19950714591566918,5,5,True,True,"[{""flow_mm_s"": 1.0, ""rho"": 0.043979025347612166}, {""flow_mm_s"": 3.0, ""rho"": 0.08193509772513602}, {""flow_mm_s"": 5.0, ""rho"": 0.12507908519362415}, {""flow_mm_s"": 7.0, ""rho"": 0.19950714591566918}, {""flow_mm_s"": 10.0, ""rho"": 0.15288083573149758}]",x1_ztop
285,normalized,6,detrended_51,mean,3,5,0.33333333333333331,0.5,0.41666666666666669,228,285,256.5,0.80000000000000004,1,0.90000000000000002,0.078984773652278004,-0.0050788449309074161,0.14220075588845327,4,5,False,True,"[{""flow_mm_s"": 1.0, ""rho"": -0.005078844930907416}, {""flow_mm_s"": 3.0, ""rho"": 0.12808802837209984}, {""flow_mm_s"": 5.0, ""rho"": 0.0735777178052481}, {""flow_mm_s"": 7.0, ""rho"": 0.078984773652278}, {""flow_mm_s"": 10.0, ""rho"": 0.14220075588845327}]",x1_ztop
