source_bin,tail_bin,u_lo,u_hi,u_mid,tail_lo_um,tail_hi_um,tail_mid_um,eta_lo,eta_hi,eta_mid,scan_id,diameter_um,flow_mm_s,grid_scope,coordinate,source_bins,mode,metric,control,rho,n_pairs,control_design_rank
6,5,0.83333333333333337,1,0.91666666666666663,100,125,112.5,0.78125,0.9765625,0.87890625,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,area_ztop,0.099109258849599313,486,3
6,6,0.83333333333333337,1,0.91666666666666663,125,150,137.5,0.9765625,1.171875,1.07421875,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,area_ztop,0.1258369059956583,486,3
6,7,0.83333333333333337,1,0.91666666666666663,150,175,162.5,1.171875,1.3671875,1.26953125,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,area_ztop,0.079761210059338741,486,3
6,8,0.83333333333333337,1,0.91666666666666663,175,200,187.5,1.3671875,1.5625,1.46484375,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,area_ztop,0.10246086684673297,486,3
6,9,0.83333333333333337,1,0.91666666666666663,200,225,212.5,1.5625,1.7578125,1.66015625,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,area_ztop,0.10330456393459181,486,3
6,10,0.83333333333333337,1,0.91666666666666663,225,250,237.5,1.7578125,1.953125,1.85546875,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,area_ztop,0.063401951637006973,486,3
6,11,0.83333333333333337,1,0.91666666666666663,250,275,262.5,1.953125,2.1484375,2.05078125,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,area_ztop,0.068413249046170729,486,3
6,12,0.83333333333333337,1,0.91666666666666663,275,300,287.5,2.1484375,2.34375,2.24609375,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,area_ztop,0.053712023446278345,486,3
6,13,0.83333333333333337,1,0.91666666666666663,300,325,312.5,2.34375,2.5390625,2.44140625,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,area_ztop,0.073863582447506834,486,3
6,14,0.83333333333333337,1,0.91666666666666663,325,350,337.5,2.5390625,2.734375,2.63671875,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,area_ztop,0.065799786875354233,486,3
6,15,0.83333333333333337,1,0.91666666666666663,350,375,362.5,2.734375,2.9296875,2.83203125,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,area_ztop,0.087595077203731206,486,3
6,16,0.83333333333333337,1,0.91666666666666663,375,400,387.5,2.9296875,3.125,3.02734375,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,area_ztop,0.095938965866684073,486,3
6,17,0.83333333333333337,1,0.91666666666666663,400,425,412.5,3.125,3.3203125,3.22265625,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,area_ztop,0.035642948097347596,486,3
6,18,0.83333333333333337,1,0.91666666666666663,425,450,437.5,3.3203125,3.515625,3.41796875,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,area_ztop,-0.04882215450076393,486,3
6,19,0.83333333333333337,1,0.91666666666666663,450,475,462.5,3.515625,3.7109375,3.61328125,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,area_ztop,0.039597234671894618,486,3
