source_bin,tail_bin,u_lo,u_hi,u_mid,tail_lo_um,tail_hi_um,tail_mid_um,eta_lo,eta_hi,eta_mid,scan_id,diameter_um,flow_mm_s,grid_scope,coordinate,source_bins,mode,metric,rho,n_pairs,rho_peak,lag_at_peak,n_pairs_lag0,zero_lag_rank,peak_within_pm2,peak_within_pm5,rho_remote_median,zero_lag_specificity
4,16,0.5,0.66666666666666663,0.58333333333333337,375,400,387.5,2.9296875,3.125,3.02734375,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.082702996258780637,486,0.12983321642823992,11,486,6,False,False,0.0013734134876025681,0.081329582771178063
4,17,0.5,0.66666666666666663,0.58333333333333337,400,425,412.5,3.125,3.3203125,3.22265625,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.046000053837628035,486,0.10911763581169431,-16,486,19,False,False,-0.0063503740733800475,0.052350427911008079
4,18,0.5,0.66666666666666663,0.58333333333333337,425,450,437.5,3.3203125,3.515625,3.41796875,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.07425376805907366,486,0.12668846565138753,29,486,5,False,False,-0.012099488374380797,0.086353256433454456
4,19,0.5,0.66666666666666663,0.58333333333333337,450,475,462.5,3.515625,3.7109375,3.61328125,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.019447558457761936,486,0.11968746543277181,-16,486,34,False,False,-0.0042334911497770083,0.023681049607538945
4,20,0.5,0.66666666666666663,0.58333333333333337,475,500,487.5,3.7109375,3.90625,3.80859375,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,-0.033517749051454465,486,0.13670832912304764,-26,486,73,False,False,-0.0011246952969192255,-0.032393053754535238
5,1,0.66666666666666663,0.83333333333333337,0.75,0,25,12.5,0,0.1953125,0.09765625,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.24158630755423185,486,0.24158630755423185,0,486,1,True,True,0.0046727763449180455,0.2369135312093138
5,2,0.66666666666666663,0.83333333333333337,0.75,25,50,37.5,0.1953125,0.390625,0.29296875,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.22563702987218393,486,0.22563702987218393,0,486,1,True,True,0.0032808597561082655,0.22235617011607567
5,3,0.66666666666666663,0.83333333333333337,0.75,50,75,62.5,0.390625,0.5859375,0.48828125,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.19624310570485937,486,0.19624310570485937,0,486,1,True,True,-0.0023706963328159834,0.19861380203767534
5,4,0.66666666666666663,0.83333333333333337,0.75,75,100,87.5,0.5859375,0.78125,0.68359375,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.15154214057850235,486,0.16591877475333344,1,486,2,True,True,0.027810629635713485,0.12373151094278886
5,5,0.66666666666666663,0.83333333333333337,0.75,100,125,112.5,0.78125,0.9765625,0.87890625,D128_F01_V01,128,1,common_grid,absolute,6,detrended_51,mean,0.20337752421902297,486,0.20337752421902297,0,486,1,True,True,0.012709529493795967,0.190667994725227
