scan_id,flow_mm_s,stride_frames,metric,metric_label,full_median,n_phase_records,selected_n_min,selected_n_median,selected_n_max,error_pct_median,error_pct_min,error_pct_max,abs_error_pct_median,abs_error_pct_p90,abs_error_pct_p95,abs_error_pct_max,abs_error_median,abs_error_max,within_1pct_n,within_1pct_fraction,within_2pct_n,within_2pct_fraction,within_5pct_n,within_5pct_fraction,within_10pct_n,within_10pct_fraction
flow07,7.0,10,q_tail,Q_T,1272731174395.8386,10,48,49.5,50,-0.386193435622495,-1.8998858227205202,5.856167630261859,0.9873973592617233,3.4834744719459683,4.669821051103911,5.856167630261859,12566914006.48523,74533271055.2207,5,0.5,8,0.8,9,0.9,10,1.0
flow07,7.0,10,q_vessel,Q_V,1673677772032.0164,10,48,49.5,50,-2.1827647520988416,-4.741851474980941,7.270702461755903,2.8711670326804573,5.740696127037688,6.505699294396793,7.270702461755903,48054084423.88403,121688130972.99316,1,0.1,2,0.2,8,0.8,10,1.0
flow07,7.0,10,ri_tail,RI_tail,0.1532932083410471,10,48,49.5,50,-0.8240243301546237,-10.3904294765693,6.584318278436309,3.1749407348617122,6.964929398249607,8.67767943740945,10.3904294765693,0.004866968515396336,0.015927822705046946,3,0.3,4,0.4,8,0.8,9,0.9
flow07,7.0,10,source_mean,Sbar_V,100827787.17296246,10,48,49.5,50,0.616636119620469,-3.9041960773199724,8.367224614596177,2.0805636573448067,7.049865089433228,7.708544852014701,8.367224614596177,2097786.2964256257,8436487.42668876,1,0.1,5,0.5,8,0.8,10,1.0
flow07,7.0,20,q_tail,Q_T,1272731174395.8386,20,23,25.0,25,0.13286424735741836,-12.20290749230032,13.916155228561218,6.375035956820071,10.432807617613859,12.288569879113366,13.916155228561218,81137070001.39307,177115245871.2151,2,0.1,6,0.3,8,0.4,17,0.85
flow07,7.0,20,q_vessel,Q_V,1673677772032.0164,20,23,25.0,25,0.5385377321924638,-12.259862336339417,9.582333578394527,4.206891947481079,9.473030481887577,9.716210016291773,12.259862336339417,70409815418.39563,205190590805.03784,0,0.0,3,0.15,14,0.7,19,0.95
flow07,7.0,20,ri_tail,RI_tail,0.1532932083410471,20,23,25.0,25,-0.45130013435657723,-14.875273025838691,12.823595723112858,4.762294852789293,8.940507937730501,12.92617958824915,14.875273025838691,0.007300274570501253,0.022802783270798488,1,0.05,6,0.3,11,0.55,18,0.9
flow07,7.0,20,source_mean,Sbar_V,100827787.17296246,20,23,25.0,25,0.16916592478744086,-11.883819711119841,11.724773517833146,5.5911916014138185,11.500833003238437,11.73272582749748,11.883819711119841,5637474.7683060765,11982192.446346477,2,0.1,3,0.15,10,0.5,16,0.8
flow07,7.0,25,q_tail,Q_T,1272731174395.8386,25,18,20.0,20,-0.23183087396151064,-14.746971499886778,11.97928198024838,3.1539961801000653,11.281369273850604,13.481151240655288,14.746971499886778,40141892623.38745,187689303558.3286,7,0.28,8,0.32,15,0.6,21,0.84
flow07,7.0,25,q_vessel,Q_V,1673677772032.0164,25,18,20.0,20,0.11155408388686147,-10.918115469919687,11.928955636313582,3.9935415625432964,9.299392630149432,10.621465836636306,11.928955636313582,66839017449.14722,199652278920.54077,5,0.2,8,0.32,17,0.68,23,0.92
flow07,7.0,25,ri_tail,RI_tail,0.1532932083410471,25,18,20.0,20,1.0226949357070887,-15.50663338266225,12.824469118326697,3.544225876579782,10.970991680878466,12.618295312940896,15.50663338266225,0.005433057557062748,0.0237706158179668,1,0.04,4,0.16,14,0.56,22,0.88
flow07,7.0,25,source_mean,Sbar_V,100827787.17296246,25,18,20.0,20,0.4780424936885248,-11.475950723839025,15.29636155887752,3.5628953943563904,9.702235708866061,11.169160352632671,15.29636155887752,3592388.585416943,15422982.877791867,4,0.16,6,0.24,18,0.72,23,0.92
flow07,7.0,50,q_tail,Q_T,1272731174395.8386,50,8,10.0,10,0.3876303386599239,-24.126538461488252,24.883917874012784,4.6727321457287925,12.434788928644112,15.845815420308817,24.883917874012784,59471318714.70593,316705380193.6189,9,0.18,12,0.24,28,0.56,39,0.78
