scan_id,flow_mm_s,stride_frames,phase,n_selected,first_selected_frame,last_selected_frame,metric,metric_label,full_median,subsample_median,error,abs_error,error_pct,abs_error_pct
flow07,7.0,50,10,10,10,460,source_mean,Sbar_V,100827787.17296246,122778505.45395641,21950718.280993953,21950718.280993953,21.770504834484914,21.770504834484914
flow07,7.0,50,10,10,10,460,q_tail,Q_T,1272731174395.8386,1191768051907.8218,-80963122488.01685,80963122488.01685,-6.361368694095969,6.361368694095969
flow07,7.0,50,10,10,10,460,ri_tail,RI_tail,0.1532932083410471,0.13909344260395715,-0.014199765737089948,0.014199765737089948,-9.263140807581165,9.263140807581165
flow07,7.0,50,11,10,11,461,q_vessel,Q_V,1673677772032.0164,1726890532947.2998,53212760915.28345,53212760915.28345,3.1793910276216253,3.1793910276216253
flow07,7.0,50,11,10,11,461,source_mean,Sbar_V,100827787.17296246,107376589.34475164,6548802.171789184,6548802.171789184,6.4950370878964225,6.4950370878964225
flow07,7.0,50,11,10,11,461,q_tail,Q_T,1272731174395.8386,1340856298904.4583,68125124508.61963,68125124508.61963,5.3526719451150715,5.3526719451150715
flow07,7.0,50,11,10,11,461,ri_tail,RI_tail,0.1532932083410471,0.1501838446676429,-0.0031093636734041974,0.0031093636734041974,-2.0283766691649365,2.0283766691649365
flow07,7.0,50,12,10,12,462,q_vessel,Q_V,1673677772032.0164,1594036193495.2095,-79641578536.80688,79641578536.80688,-4.758477400348924,4.758477400348924
flow07,7.0,50,12,10,12,462,source_mean,Sbar_V,100827787.17296246,103477636.0528255,2649848.8798630387,2649848.8798630387,2.628093856029413,2.628093856029413
flow07,7.0,50,12,10,12,462,q_tail,Q_T,1272731174395.8386,1279367118509.5479,6635944113.7092285,6635944113.7092285,0.5213940105505226,0.5213940105505226
flow07,7.0,50,12,10,12,462,ri_tail,RI_tail,0.1532932083410471,0.15100424794796163,-0.0022889603930854596,0.0022889603930854596,-1.4931910016476235,1.4931910016476235
flow07,7.0,50,13,10,13,463,q_vessel,Q_V,1673677772032.0164,1631544130178.505,-42133641853.511475,42133641853.511475,-2.5174285371763596,2.5174285371763596
flow07,7.0,50,13,10,13,463,source_mean,Sbar_V,100827787.17296246,93386312.56331727,-7441474.609645188,7441474.609645188,-7.380380764362011,7.380380764362011
flow07,7.0,50,13,10,13,463,q_tail,Q_T,1272731174395.8386,1091554363324.5898,-181176811071.24878,181176811071.24878,-14.2352772302645,14.2352772302645
flow07,7.0,50,13,10,13,463,ri_tail,RI_tail,0.1532932083410471,0.16086203670730842,0.0075688283662613265,0.0075688283662613265,4.937484477082754,4.937484477082754
flow07,7.0,50,14,10,14,464,q_vessel,Q_V,1673677772032.0164,1439008220732.6133,-234669551299.40308,234669551299.40308,-14.02119065096325,14.02119065096325
flow07,7.0,50,14,10,14,464,source_mean,Sbar_V,100827787.17296246,89546705.09221107,-11281082.08075139,11281082.08075139,-11.18846539932444,11.18846539932444
flow07,7.0,50,14,10,14,464,q_tail,Q_T,1272731174395.8386,1275962214605.2114,3231040209.3728027,3231040209.3728027,0.2538666667693252,0.2538666667693252
flow07,7.0,50,14,10,14,464,ri_tail,RI_tail,0.1532932083410471,0.1605584877166385,0.007265279375591405,0.007265279375591405,4.739465925605519,4.739465925605519
flow07,7.0,50,15,10,15,465,q_vessel,Q_V,1673677772032.0164,1662286421811.4539,-11391350220.5625,11391350220.5625,-0.6806178830189179,0.6806178830189179
flow07,7.0,50,15,10,15,465,source_mean,Sbar_V,100827787.17296246,101989277.20045185,1161490.027489394,1161490.027489394,1.1519542975756727,1.1519542975756727
flow07,7.0,50,15,10,15,465,q_tail,Q_T,1272731174395.8386,1416616009872.1616,143884835476.323,143884835476.323,11.305202415948102,11.305202415948102
flow07,7.0,50,15,10,15,465,ri_tail,RI_tail,0.1532932083410471,0.1770666196145671,0.023773411273520006,0.023773411273520006,15.508456983057503,15.508456983057503
flow07,7.0,50,16,10,16,466,q_vessel,Q_V,1673677772032.0164,1450445173943.043,-223232598088.9734,223232598088.9734,-13.337848050520869,13.337848050520869
flow07,7.0,50,16,10,16,466,source_mean,Sbar_V,100827787.17296246,84002494.9922708,-16825292.18069166,16825292.18069166,-16.687158027012078,16.687158027012078
flow07,7.0,50,16,10,16,466,q_tail,Q_T,1272731174395.8386,1261299275769.6196,-11431898626.218994,11431898626.218994,-0.8982178527720656,0.8982178527720656
flow07,7.0,50,16,10,16,466,ri_tail,RI_tail,0.1532932083410471,0.1590114924110571,0.005718284070010016,0.005718284070010016,3.730291858258954,3.730291858258954
flow07,7.0,50,17,10,17,467,q_vessel,Q_V,1673677772032.0164,1605653420326.559,-68024351705.457275,68024351705.457275,-4.064363693070306,4.064363693070306
flow07,7.0,50,17,10,17,467,source_mean,Sbar_V,100827787.17296246,97929225.59905335,-2898561.573909104,2898561.573909104,-2.8747646409583902,2.8747646409583902
flow07,7.0,50,17,10,17,467,q_tail,Q_T,1272731174395.8386,1306471447378.7705,33740272982.931885,33740272982.931885,2.6510133217211624,2.6510133217211624
flow07,7.0,50,17,10,17,467,ri_tail,RI_tail,0.1532932083410471,0.1523045412727023,-0.0009886670683448007,0.0009886670683448007,-0.6449516446581324,0.6449516446581324
flow07,7.0,50,18,10,18,468,q_vessel,Q_V,1673677772032.0164,1706787866359.7227,33110094327.7063,33110094327.7063,1.978283686441462,1.978283686441462
flow07,7.0,50,18,10,18,468,source_mean,Sbar_V,100827787.17296246,110090288.04044122,9262500.867478758,9262500.867478758,9.186456558438238,9.186456558438238
flow07,7.0,50,18,10,18,468,q_tail,Q_T,1272731174395.8386,1334949008903.5847,62217834507.74609,62217834507.74609,4.888529153635346,4.888529153635346
flow07,7.0,50,18,10,18,468,ri_tail,RI_tail,0.1532932083410471,0.1425364105807327,-0.010756797760314407,0.010756797760314407,-7.017139165345577,7.017139165345577
flow07,7.0,50,19,10,19,469,q_vessel,Q_V,1673677772032.0164,1968527956646.8203,294850184614.80396,294850184614.80396,17.616902700262642,17.616902700262642
flow07,7.0,50,19,10,19,469,source_mean,Sbar_V,100827787.17296246,116581729.6876573,15753942.51469484,15753942.51469484,15.62460404657115,15.62460404657115
flow07,7.0,50,19,10,19,469,q_tail,Q_T,1272731174395.8386,1092403778006.3042,-180327396389.53442,180327396389.53442,-14.168537709869112,14.168537709869112
flow07,7.0,50,19,10,19,469,ri_tail,RI_tail,0.1532932083410471,0.14744173353119017,-0.005851474809856927,0.005851474809856927,-3.8171781210544906,3.8171781210544906
flow07,7.0,50,20,10,20,470,q_vessel,Q_V,1673677772032.0164,1903034188722.4824,229356416690.46606,229356416690.46606,13.70373799085614,13.70373799085614
flow07,7.0,50,20,10,20,470,source_mean,Sbar_V,100827787.17296246,111019816.96505648,10192029.792094022,10192029.792094022,10.10835413318192,10.10835413318192
flow07,7.0,50,20,10,20,470,q_tail,Q_T,1272731174395.8386,1294334567575.7903,21603393179.95166,21603393179.95166,1.6974042605821078,1.6974042605821078
flow07,7.0,50,20,10,20,470,ri_tail,RI_tail,0.1532932083410471,0.13239273870067225,-0.02090046964037484,0.02090046964037484,-13.634308960300071,13.634308960300071
flow07,7.0,50,21,10,21,471,q_vessel,Q_V,1673677772032.0164,1672536361560.5967,-1141410471.4196777,1141410471.4196777,-0.06819774334661137,0.06819774334661137
flow07,7.0,50,21,10,21,471,source_mean,Sbar_V,100827787.17296246,95537938.0018605,-5289849.171101958,5289849.171101958,-5.246419979472147,5.246419979472147
flow07,7.0,50,21,10,21,471,q_tail,Q_T,1272731174395.8386,1333601173141.5078,60869998745.66919,60869998745.66919,4.782628096979237,4.782628096979237
flow07,7.0,50,21,10,21,471,ri_tail,RI_tail,0.1532932083410471,0.1638548971131596,0.010561688772112499,0.010561688772112499,6.8898608662523575,6.8898608662523575
flow07,7.0,50,22,10,22,472,q_vessel,Q_V,1673677772032.0164,1694318545619.4807,20640773587.464355,20640773587.464355,1.2332585120255461,1.2332585120255461
flow07,7.0,50,22,10,22,472,source_mean,Sbar_V,100827787.17296246,106059222.52023095,5231435.347268492,5231435.347268492,5.188485727941604,5.188485727941604
flow07,7.0,50,22,10,22,472,q_tail,Q_T,1272731174395.8386,1246383809967.9722,-26347364427.866455,26347364427.866455,-2.0701437159637,2.0701437159637
flow07,7.0,50,22,10,22,472,ri_tail,RI_tail,0.1532932083410471,0.14206046360752,-0.011232744733527089,0.011232744733527089,-7.327620613521541,7.327620613521541
flow07,7.0,50,23,10,23,473,q_vessel,Q_V,1673677772032.0164,1716201197566.004,42523425533.98755,42523425533.98755,2.5407175888080147,2.5407175888080147
flow07,7.0,50,23,10,23,473,source_mean,Sbar_V,100827787.17296246,98617348.76978305,-2210438.403179407,2210438.403179407,-2.1922909003125963,2.1922909003125963
flow07,7.0,50,23,10,23,473,q_tail,Q_T,1272731174395.8386,1393253009297.836,120521834901.99731,120521834901.99731,9.469543712497545,9.469543712497545
flow07,7.0,50,23,10,23,473,ri_tail,RI_tail,0.1532932083410471,0.15511818421656276,0.0018249758755156664,0.0018249758755156664,1.190513197072277,1.190513197072277
flow07,7.0,50,24,10,24,474,q_vessel,Q_V,1673677772032.0164,1686164655251.678,12486883219.661621,12486883219.661621,0.7460745089839644,0.7460745089839644
flow07,7.0,50,24,10,24,474,source_mean,Sbar_V,100827787.17296246,97391973.40175167,-3435813.7712107897,3435813.7712107897,-3.4076060454613675,3.4076060454613675
flow07,7.0,50,24,10,24,474,q_tail,Q_T,1272731174395.8386,1205698516824.117,-67032657571.72168,67032657571.72168,-5.26683552035581,5.26683552035581
flow07,7.0,50,24,10,24,474,ri_tail,RI_tail,0.1532932083410471,0.14810237509591073,-0.0051908332451363615,0.0051908332451363615,-3.3862121494566044,3.3862121494566044
flow07,7.0,50,25,10,25,475,q_vessel,Q_V,1673677772032.0164,1763446995682.7744,89769223650.75806,89769223650.75806,5.3635905997466296,5.3635905997466296
flow07,7.0,50,25,10,25,475,source_mean,Sbar_V,100827787.17296246,105894386.66588366,5066599.492921203,5066599.492921203,5.025003161310914,5.025003161310914
flow07,7.0,50,25,10,25,475,q_tail,Q_T,1272731174395.8386,1208419117444.5967,-64312056951.24194,64312056951.24194,-5.0530746983368795,5.0530746983368795
flow07,7.0,50,25,10,25,475,ri_tail,RI_tail,0.1532932083410471,0.13781338782143426,-0.01547982051961283,0.01547982051961283,-10.098177660404424,10.098177660404424
flow07,7.0,50,26,10,26,476,q_vessel,Q_V,1673677772032.0164,1761022295266.69,87344523234.67358,87344523234.67358,5.218718004997364,5.218718004997364
flow07,7.0,50,26,10,26,476,source_mean,Sbar_V,100827787.17296246,110155517.33798607,9327730.16502361,9327730.16502361,9.251150329246633,9.251150329246633
flow07,7.0,50,26,10,26,476,q_tail,Q_T,1272731174395.8386,1397547098572.712,124815924176.87329,124815924176.87329,9.806935406930926,9.806935406930926
flow07,7.0,50,26,10,26,476,ri_tail,RI_tail,0.1532932083410471,0.15152216523634404,-0.0017710431047030517,0.0017710431047030517,-1.1553304441008443,1.1553304441008443
flow07,7.0,50,27,9,27,477,q_vessel,Q_V,1673677772032.0164,1442876520167.7285,-230801251864.28784,230801251864.28784,-13.790064952829688,13.790064952829688
flow07,7.0,50,27,9,27,477,source_mean,Sbar_V,100827787.17296246,89256840.001056,-11570947.171906456,11570947.171906456,-11.475950723839025,11.475950723839025
flow07,7.0,50,27,9,27,477,q_tail,Q_T,1272731174395.8386,1313711106008.122,40979931612.28345,40979931612.28345,3.2198418987997592,3.2198418987997592
flow07,7.0,50,27,9,27,477,ri_tail,RI_tail,0.1532932083410471,0.1764004881199594,0.023107279778912304,0.023107279778912304,15.073909685224391,15.073909685224391
flow07,7.0,50,28,8,28,478,q_vessel,Q_V,1673677772032.0164,1536310471717.1465,-137367300314.86987,137367300314.86987,-8.207511780961989,8.207511780961989
flow07,7.0,50,28,8,28,478,source_mean,Sbar_V,100827787.17296246,100670972.69884074,-156814.4741217196,156814.4741217196,-0.15552704122397945,0.15552704122397945
flow07,7.0,50,28,8,28,478,q_tail,Q_T,1272731174395.8386,1323493820343.2017,50762645947.36304,50762645947.36304,3.988481383074466,3.988481383074466
flow07,7.0,50,28,8,28,478,ri_tail,RI_tail,0.1532932083410471,0.16793859781553705,0.014645389474489956,0.014645389474489956,9.553841055963066,9.553841055963066
flow07,7.0,50,29,10,29,479,q_vessel,Q_V,1673677772032.0164,1788135905395.19,114458133363.17358,114458133363.17358,6.838719810696278,6.838719810696278
flow07,7.0,50,29,10,29,479,source_mean,Sbar_V,100827787.17296246,97847272.81783754,-2980514.3551249206,2980514.3551249206,-2.9560445971228875,2.9560445971228875
flow07,7.0,50,29,10,29,479,q_tail,Q_T,1272731174395.8386,1274745935960.7275,2014761564.888916,2014761564.888916,0.1583022090933945,0.1583022090933945
flow07,7.0,50,29,10,29,479,ri_tail,RI_tail,0.1532932083410471,0.15929529404014608,0.006002085699098991,0.006002085699098991,3.9154283246166632,3.9154283246166632
flow07,7.0,50,30,10,30,480,q_vessel,Q_V,1673677772032.0164,1933845245787.3071,260167473755.29077,260167473755.29077,15.544657287251942,15.544657287251942
flow07,7.0,50,30,10,30,480,source_mean,Sbar_V,100827787.17296246,122251101.60321417,21423314.430251718,21423314.430251718,21.247430922491276,21.247430922491276
flow07,7.0,50,30,10,30,480,q_tail,Q_T,1272731174395.8386,1218894470297.6738,-53836704098.164795,53836704098.164795,-4.230013783053669,4.230013783053669
flow07,7.0,50,30,10,30,480,ri_tail,RI_tail,0.1532932083410471,0.1261160517408996,-0.027177156600147495,0.027177156600147495,-17.72887194042132,17.72887194042132
flow07,7.0,50,31,10,31,481,q_vessel,Q_V,1673677772032.0164,1651894929198.2334,-21782842833.78296,21782842833.78296,-1.301495616287976,1.301495616287976
flow07,7.0,50,31,10,31,481,source_mean,Sbar_V,100827787.17296246,93999943.63766721,-6827843.535295248,6827843.535295248,-6.771787546604189,6.771787546604189
flow07,7.0,50,31,10,31,481,q_tail,Q_T,1272731174395.8386,1288141148957.1675,15409974561.328857,15409974561.328857,1.210780003769761,1.210780003769761
flow07,7.0,50,31,10,31,481,ri_tail,RI_tail,0.1532932083410471,0.13140357467700065,-0.02188963366404645,0.02188963366404645,-14.279584791092857,14.279584791092857
flow07,7.0,50,32,10,32,482,q_vessel,Q_V,1673677772032.0164,1724068560660.755,50390788628.738525,50390788628.738525,3.0107819719418836,3.0107819719418836
flow07,7.0,50,32,10,32,482,source_mean,Sbar_V,100827787.17296246,91051276.02355736,-9776511.149405092,9776511.149405092,-9.696246861625779,9.696246861625779
flow07,7.0,50,32,10,32,482,q_tail,Q_T,1272731174395.8386,1300457838943.3516,27726664547.51294,27726664547.51294,2.1785169645643903,2.1785169645643903
flow07,7.0,50,32,10,32,482,ri_tail,RI_tail,0.1532932083410471,0.16908703052165502,0.01579382218060793,0.01579382218060793,10.303014955150392,10.303014955150392
flow07,7.0,50,33,10,33,483,q_vessel,Q_V,1673677772032.0164,1603250432149.904,-70427339882.1123,70427339882.1123,-4.207939010661908,4.207939010661908
flow07,7.0,50,33,10,33,483,source_mean,Sbar_V,100827787.17296246,99385058.8979319,-1442728.2750305533,1442728.2750305533,-1.4308836040958253,1.4308836040958253
flow07,7.0,50,33,10,33,483,q_tail,Q_T,1272731174395.8386,1266541733039.7832,-6189441356.05542,6189441356.05542,-0.4863117585686174,0.4863117585686174
flow07,7.0,50,33,10,33,483,ri_tail,RI_tail,0.1532932083410471,0.15631618235764627,0.003022974016599178,0.003022974016599178,1.9720208411801639,1.9720208411801639
flow07,7.0,50,34,10,34,484,q_vessel,Q_V,1673677772032.0164,1729148769556.8394,55470997524.823,55470997524.823,3.31431763340416,3.31431763340416
flow07,7.0,50,34,10,34,484,source_mean,Sbar_V,100827787.17296246,99333197.09086055,-1494590.0821019113,1494590.0821019113,-1.482319630339655,1.482319630339655
flow07,7.0,50,34,10,34,484,q_tail,Q_T,1272731174395.8386,1266753015609.7993,-5978158786.039307,5978158786.039307,-0.469711036101329,0.469711036101329
flow07,7.0,50,34,10,34,484,ri_tail,RI_tail,0.1532932083410471,0.15494382656807448,0.0016506182270273895,0.0016506182270273895,1.0767719228337176,1.0767719228337176
flow07,7.0,50,35,10,35,485,q_vessel,Q_V,1673677772032.0164,1651335442666.123,-22342329365.89331,22342329365.89331,-1.3349241854820975,1.3349241854820975
flow07,7.0,50,35,10,35,485,source_mean,Sbar_V,100827787.17296246,98271561.6320499,-2556225.5409125537,2556225.5409125537,-2.535239156372183,2.535239156372183
flow07,7.0,50,35,10,35,485,q_tail,Q_T,1272731174395.8386,1374589302780.5771,101858128384.73853,101858128384.73853,8.00311412448039,8.00311412448039
flow07,7.0,50,35,10,35,485,ri_tail,RI_tail,0.1532932083410471,0.18194596680352182,0.028652758462474726,0.028652758462474726,18.69147287903845,18.69147287903845
flow07,7.0,50,36,10,36,486,q_vessel,Q_V,1673677772032.0164,1617842610535.8467,-55835161496.16968,55835161496.16968,-3.336075941809281,3.336075941809281
flow07,7.0,50,36,10,36,486,source_mean,Sbar_V,100827787.17296246,103219289.78041494,2391502.607452482,2391502.607452482,2.3718685835582605,2.3718685835582605
flow07,7.0,50,36,10,36,486,q_tail,Q_T,1272731174395.8386,1491176752049.3503,218445577653.51172,218445577653.51172,17.163528484890545,17.163528484890545
flow07,7.0,50,36,10,36,486,ri_tail,RI_tail,0.1532932083410471,0.16543889483715585,0.012145686496108754,0.012145686496108754,7.923173262240687,7.923173262240687
flow07,7.0,50,37,10,37,487,q_vessel,Q_V,1673677772032.0164,1726483849734.8938,52806077702.87744,52806077702.87744,3.1550922516444397,3.1550922516444397
flow07,7.0,50,37,10,37,487,source_mean,Sbar_V,100827787.17296246,95306169.87920949,-5521617.293752968,5521617.293752968,-5.4762853064315005,5.4762853064315005
flow07,7.0,50,37,10,37,487,q_tail,Q_T,1272731174395.8386,1306206203740.832,33475029344.99341,33475029344.99341,2.630172814057446,2.630172814057446
flow07,7.0,50,37,10,37,487,ri_tail,RI_tail,0.1532932083410471,0.14156939887955644,-0.011723809461490653,0.011723809461490653,-7.647964047700987,7.647964047700987
flow07,7.0,50,38,10,38,488,q_vessel,Q_V,1673677772032.0164,1561294432655.8228,-112383339376.1936,112383339376.1936,-6.714753655343627,6.714753655343627
flow07,7.0,50,38,10,38,488,source_mean,Sbar_V,100827787.17296246,99271468.84216696,-1556318.3307954967,1556318.3307954967,-1.5435410955967428,1.5435410955967428
flow07,7.0,50,38,10,38,488,q_tail,Q_T,1272731174395.8386,1172428437575.7017,-100302736820.13696,100302736820.13696,-7.880905161905092,7.880905161905092
flow07,7.0,50,38,10,38,488,ri_tail,RI_tail,0.1532932083410471,0.14402781830499845,-0.009265390036048649,0.009265390036048649,-6.044227357701971,6.044227357701971
flow07,7.0,50,39,9,89,489,q_vessel,Q_V,1673677772032.0164,1845930411613.664,172252639581.6477,172252639581.6477,10.291863969282172,10.291863969282172
flow07,7.0,50,39,9,89,489,source_mean,Sbar_V,100827787.17296246,103275271.993976,2447484.82101354,2447484.82101354,2.4273911881206565,2.4273911881206565
flow07,7.0,50,39,9,89,489,q_tail,Q_T,1272731174395.8386,1589436554589.4575,316705380193.6189,316705380193.6189,24.883917874012784,24.883917874012784
flow07,7.0,50,39,9,89,489,ri_tail,RI_tail,0.1532932083410471,0.1573948824680144,0.004101674126967297,0.004101674126967297,2.6757050565749028,2.6757050565749028
flow07,7.0,50,40,10,40,490,q_vessel,Q_V,1673677772032.0164,1712605078470.2346,38927306438.21826,38927306438.21826,2.3258543005537153,2.3258543005537153
flow07,7.0,50,40,10,40,490,source_mean,Sbar_V,100827787.17296246,89423737.89249721,-11404049.280465245,11404049.280465245,-11.310423049255718,11.310423049255718
flow07,7.0,50,40,10,40,490,q_tail,Q_T,1272731174395.8386,1325668700899.0215,52937526503.18286,52937526503.18286,4.159364331459244,4.159364331459244
flow07,7.0,50,40,10,40,490,ri_tail,RI_tail,0.1532932083410471,0.16286675222890634,0.009573543887859248,0.009573543887859248,6.24524986557787,6.24524986557787
flow07,7.0,50,41,9,91,491,q_vessel,Q_V,1673677772032.0164,1542543476116.371,-131134295915.64526,131134295915.64526,-7.835098135791981,7.835098135791981
flow07,7.0,50,41,9,91,491,source_mean,Sbar_V,100827787.17296246,109992866.59408017,9165079.421117708,9165079.421117708,9.089834933494778,9.089834933494778
flow07,7.0,50,41,9,91,491,q_tail,Q_T,1272731174395.8386,1124789223618.4597,-147941950777.3789,147941950777.3789,-11.623974783803538,11.623974783803538
flow07,7.0,50,41,9,91,491,ri_tail,RI_tail,0.1532932083410471,0.1454650268569348,-0.007828181484112295,0.007828181484112295,-5.106672088626483,5.106672088626483
flow07,7.0,50,42,10,42,492,q_vessel,Q_V,1673677772032.0164,1703386355801.2578,29708583769.241455,29708583769.241455,1.7750479970330364,1.7750479970330364
flow07,7.0,50,42,10,42,492,source_mean,Sbar_V,100827787.17296246,103990259.23502114,3162472.062058687,3162472.062058687,3.1365084474517975,3.1365084474517975
flow07,7.0,50,42,10,42,492,q_tail,Q_T,1272731174395.8386,1219149873580.0137,-53581300815.82495,53581300815.82495,-4.209946443816764,4.209946443816764
flow07,7.0,50,42,10,42,492,ri_tail,RI_tail,0.1532932083410471,0.13547732979420307,-0.01781587854684402,0.01781587854684402,-11.622092550380453,11.622092550380453
flow07,7.0,50,43,10,43,493,q_vessel,Q_V,1673677772032.0164,1514867791856.44,-158809980175.57642,158809980175.57642,-9.488683116270632,9.488683116270632
flow07,7.0,50,43,10,43,493,source_mean,Sbar_V,100827787.17296246,94445699.63184218,-6382087.541120276,6382087.541120276,-6.329691169530763,6.329691169530763
flow07,7.0,50,43,10,43,493,q_tail,Q_T,1272731174395.8386,1404698169300.3523,131966994904.51367,131966994904.51367,10.368803527355883,10.368803527355883
flow07,7.0,50,43,10,43,493,ri_tail,RI_tail,0.1532932083410471,0.1765206699545756,0.02322746161352851,0.02322746161352851,15.152309658658849,15.152309658658849
flow07,7.0,50,44,10,44,494,q_vessel,Q_V,1673677772032.0164,1693453799306.9922,19776027274.97583,19776027274.97583,1.1815910807589747,1.1815910807589747
flow07,7.0,50,44,10,44,494,source_mean,Sbar_V,100827787.17296246,115455341.32257533,14627554.149612874,14627554.149612874,14.507463229873736,14.507463229873736
flow07,7.0,50,44,10,44,494,q_tail,Q_T,1272731174395.8386,1428540836091.6414,155809661695.80273,155809661695.80273,12.242150175174665,12.242150175174665
flow07,7.0,50,44,10,44,494,ri_tail,RI_tail,0.1532932083410471,0.1589518721265039,0.005658663785456819,0.005658663785456819,3.6913988862881717,3.6913988862881717
flow07,7.0,50,45,10,45,495,q_vessel,Q_V,1673677772032.0164,1805204713308.0408,131526941276.02441,131526941276.02441,7.858558168956097,7.858558168956097
flow07,7.0,50,45,10,45,495,source_mean,Sbar_V,100827787.17296246,97230320.47929177,-3597466.69367069,3597466.69367069,-3.5679318117926235,3.5679318117926235
flow07,7.0,50,45,10,45,495,q_tail,Q_T,1272731174395.8386,1341286441019.4612,68555266623.62256,68555266623.62256,5.386468721972299,5.386468721972299
flow07,7.0,50,45,10,45,495,ri_tail,RI_tail,0.1532932083410471,0.16244724305987304,0.009154034718825949,0.009154034718825949,5.971585315417256,5.971585315417256
flow07,7.0,50,46,9,46,496,q_vessel,Q_V,1673677772032.0164,1611815324021.4934,-61862448010.52295,61862448010.52295,-3.6961982195303698,3.6961982195303698
flow07,7.0,50,46,9,46,496,source_mean,Sbar_V,100827787.17296246,89226147.76012588,-11601639.412836581,11601639.412836581,-11.506390984198477,11.506390984198477
flow07,7.0,50,46,9,46,496,q_tail,Q_T,1272731174395.8386,1251183664010.4143,-21547510385.424316,21547510385.424316,-1.6930134830438839,1.6930134830438839
flow07,7.0,50,46,9,46,496,ri_tail,RI_tail,0.1532932083410471,0.1746989022506495,0.021405693909602397,0.021405693909602397,13.963889295068412,13.963889295068412
flow07,7.0,50,47,10,47,497,q_vessel,Q_V,1673677772032.0164,1562207892388.58,-111469879643.43628,111469879643.43628,-6.6601756626127875,6.6601756626127875
flow07,7.0,50,47,10,47,497,source_mean,Sbar_V,100827787.17296246,94989950.05573396,-5837837.117228493,5837837.117228493,-5.78990899325612,5.78990899325612
flow07,7.0,50,47,10,47,497,q_tail,Q_T,1272731174395.8386,1225883107062.2012,-46848067333.63745,46848067333.63745,-3.6809082920339464,3.6809082920339464
flow07,7.0,50,47,10,47,497,ri_tail,RI_tail,0.1532932083410471,0.14541392809286774,-0.007879280248179354,0.007879280248179354,-5.1400060925396724,5.1400060925396724
flow07,7.0,50,48,10,48,498,q_vessel,Q_V,1673677772032.0164,1832762972813.7617,159085200781.74536,159085200781.74536,9.50512717801107,9.50512717801107
flow07,7.0,50,48,10,48,498,source_mean,Sbar_V,100827787.17296246,117841561.2909061,17013774.117943645,17013774.117943645,16.87409254430805,16.87409254430805
flow07,7.0,50,48,10,48,498,q_tail,Q_T,1272731174395.8386,1169820893132.249,-102910281263.5896,102910281263.5896,-8.085783025817749,8.085783025817749
flow07,7.0,50,48,10,48,498,ri_tail,RI_tail,0.1532932083410471,0.14757086291626706,-0.005722345424780034,0.005722345424780034,-3.7329412611998745,3.7329412611998745
flow07,7.0,50,49,9,49,449,q_vessel,Q_V,1673677772032.0164,1675544827937.8247,1867055905.8083496,1867055905.8083496,0.11155408388686147,0.11155408388686147
flow07,7.0,50,49,9,49,449,source_mean,Sbar_V,100827787.17296246,110534601.76369724,9706814.59073478,9706814.59073478,9.627122505508796,9.627122505508796
flow07,7.0,50,49,9,49,449,q_tail,Q_T,1272731174395.8386,965665198093.8755,-307065976301.96313,307065976301.96313,-24.126538461488252,24.126538461488252
flow07,7.0,50,49,9,49,449,ri_tail,RI_tail,0.1532932083410471,0.1302148349422274,-0.023078373398819685,0.023078373398819685,-15.05505276363899,15.05505276363899
flow10,10.0,2,0,242,0,498,q_vessel,Q_V,2336262125396.6445,2334581670300.4824,-1680455096.1621094,1680455096.1621094,-0.07192921881044517,0.07192921881044517
flow10,10.0,2,0,242,0,498,source_mean,Sbar_V,131878640.71632229,132102171.46378507,223530.74746277928,223530.74746277928,0.16949730922963133,0.16949730922963133
flow10,10.0,2,0,242,0,498,q_tail,Q_T,1371539929611.8394,1397337585266.809,25797655654.969727,25797655654.969727,1.8809263294485887,1.8809263294485887
flow10,10.0,2,0,242,0,498,ri_tail,RI_tail,0.1170343121650288,0.11995304006209234,0.0029187278970635444,0.0029187278970635444,2.4939078489630275,2.4939078489630275
flow10,10.0,2,1,242,1,499,q_vessel,Q_V,2336262125396.6445,2336491910755.923,229785359.2783203,229785359.2783203,0.009835598359465248,0.009835598359465248
flow10,10.0,2,1,242,1,499,source_mean,Sbar_V,131878640.71632229,131174408.2880848,-704232.4282374829,704232.4282374829,-0.5340003691365935,0.5340003691365935
flow10,10.0,2,1,242,1,499,q_tail,Q_T,1371539929611.8394,1357208883190.1846,-14331046421.654785,14331046421.654785,-1.044887291448425,1.044887291448425
flow10,10.0,2,1,242,1,499,ri_tail,RI_tail,0.1170343121650288,0.1156079085911661,-0.0014264035738627001,0.0014264035738627001,-1.2187909233416472,1.2187909233416472
flow10,10.0,5,0,96,0,495,q_vessel,Q_V,2336262125396.6445,2395223218722.7334,58961093326.08887,58961093326.08887,2.5237362145773177,2.5237362145773177
flow10,10.0,5,0,96,0,495,source_mean,Sbar_V,131878640.71632229,136564876.77806473,4686236.06174244,4686236.06174244,3.5534458319317785,3.5534458319317785
flow10,10.0,5,0,96,0,495,q_tail,Q_T,1371539929611.8394,1381106839331.2197,9566909719.380371,9566909719.380371,0.6975305284832582,0.6975305284832582
flow10,10.0,5,0,96,0,495,ri_tail,RI_tail,0.1170343121650288,0.11411462655406325,-0.0029196856109655472,0.0029196856109655472,-2.4947261678682153,2.4947261678682153
