scan_id,diameter_um,flow_mm_s,grid_scope,mode,predictor,tail_variable,tail_depth_um,metric_family,rho,n_pairs
D285_F07_V01,285,7,common_grid,raw,middle_mean_raw,tail_mean_raw_100um,100,mean,0.69582127902425628,458
D285_F07_V01,285,7,common_grid,raw,middle_mean_raw,tail_mean_raw_500um,500,mean,0.72735693164381587,458
D285_F07_V01,285,7,common_grid,raw,middle_q_raw,tail_q_raw_100um,100,q,0.7033148264832132,458
D285_F07_V01,285,7,common_grid,raw,middle_q_raw,tail_q_raw_500um,500,q,0.66587107133821455,458
D285_F07_V01,285,7,common_grid,raw,lower_mean_raw,tail_mean_raw_100um,100,mean,0.56743508847071267,458
D285_F07_V01,285,7,common_grid,raw,lower_mean_raw,tail_mean_raw_500um,500,mean,0.58660057336074045,458
D285_F07_V01,285,7,common_grid,raw,lower_q_raw,tail_q_raw_100um,100,q,0.69447927789247366,458
D285_F07_V01,285,7,common_grid,raw,lower_q_raw,tail_q_raw_500um,500,q,0.72462696359316059,458
D285_F10_V01,285,10,common_grid,raw,upper_mean_raw,tail_mean_raw_100um,100,mean,0.18013897422459399,494
D285_F10_V01,285,10,common_grid,raw,upper_mean_raw,tail_mean_raw_500um,500,mean,0.32324156395897619,494
D285_F10_V01,285,10,common_grid,raw,upper_q_raw,tail_q_raw_100um,100,q,0.20165477026798692,494
D285_F10_V01,285,10,common_grid,raw,upper_q_raw,tail_q_raw_500um,500,q,0.26898233967733282,494
D285_F10_V01,285,10,common_grid,raw,middle_mean_raw,tail_mean_raw_100um,100,mean,0.57816417950932752,494
D285_F10_V01,285,10,common_grid,raw,middle_mean_raw,tail_mean_raw_500um,500,mean,0.66547869411112726,494
D285_F10_V01,285,10,common_grid,raw,middle_q_raw,tail_q_raw_100um,100,q,0.55645806099526618,494
D285_F10_V01,285,10,common_grid,raw,middle_q_raw,tail_q_raw_500um,500,q,0.54073605125169133,494
D285_F10_V01,285,10,common_grid,raw,lower_mean_raw,tail_mean_raw_100um,100,mean,0.4676379881461552,494
D285_F10_V01,285,10,common_grid,raw,lower_mean_raw,tail_mean_raw_500um,500,mean,0.54189222044458518,494
D285_F10_V01,285,10,common_grid,raw,lower_q_raw,tail_q_raw_100um,100,q,0.62679077443676579,494
D285_F10_V01,285,10,common_grid,raw,lower_q_raw,tail_q_raw_500um,500,q,0.6842752279925336,494
D500_F01_V01,500,1,common_grid,raw,upper_mean_raw,tail_mean_raw_100um,100,mean,0.62204015216060859,500
D500_F01_V01,500,1,common_grid,raw,upper_mean_raw,tail_mean_raw_500um,500,mean,0.77114564458257828,500
D500_F01_V01,500,1,common_grid,raw,upper_q_raw,tail_q_raw_100um,100,q,0.54975042300169197,500
D500_F01_V01,500,1,common_grid,raw,upper_q_raw,tail_q_raw_500um,500,q,0.61344446977787914,500
D500_F01_V01,500,1,common_grid,raw,middle_mean_raw,tail_mean_raw_100um,100,mean,0.49990942363769453,500
D500_F01_V01,500,1,common_grid,raw,middle_mean_raw,tail_mean_raw_500um,500,mean,0.58873493093972373,500
D500_F01_V01,500,1,common_grid,raw,middle_q_raw,tail_q_raw_100um,100,q,0.56817404869619481,500
D500_F01_V01,500,1,common_grid,raw,middle_q_raw,tail_q_raw_500um,500,q,0.62737902151608604,500
D500_F01_V01,500,1,common_grid,raw,lower_mean_raw,tail_mean_raw_100um,100,mean,0.47383648734594941,500
D500_F01_V01,500,1,common_grid,raw,lower_mean_raw,tail_mean_raw_500um,500,mean,0.48885334741338965,500
D500_F01_V01,500,1,common_grid,raw,lower_q_raw,tail_q_raw_100um,100,q,0.66147998991995971,500
D500_F01_V01,500,1,common_grid,raw,lower_q_raw,tail_q_raw_500um,500,q,0.71039055356221426,500
D500_F02_V01,500,2,d500_extension,raw,upper_mean_raw,tail_mean_raw_100um,100,mean,0.64408793314760537,493
D500_F02_V01,500,2,d500_extension,raw,upper_mean_raw,tail_mean_raw_500um,500,mean,0.78081989564177923,493
D500_F02_V01,500,2,d500_extension,raw,upper_q_raw,tail_q_raw_100um,100,q,0.57247009630832435,493
D500_F02_V01,500,2,d500_extension,raw,upper_q_raw,tail_q_raw_500um,500,q,0.59591344088293674,493
D500_F02_V01,500,2,d500_extension,raw,middle_mean_raw,tail_mean_raw_100um,100,mean,0.49569273472337411,493
D500_F02_V01,500,2,d500_extension,raw,middle_mean_raw,tail_mean_raw_500um,500,mean,0.60596359299773195,493
D500_F02_V01,500,2,d500_extension,raw,middle_q_raw,tail_q_raw_100um,100,q,0.58431910677599341,493
D500_F02_V01,500,2,d500_extension,raw,middle_q_raw,tail_q_raw_500um,500,q,0.64326611867017069,493
D500_F02_V01,500,2,d500_extension,raw,lower_mean_raw,tail_mean_raw_100um,100,mean,0.41077824809503477,493
D500_F02_V01,500,2,d500_extension,raw,lower_mean_raw,tail_mean_raw_500um,500,mean,0.47007778094467995,493
D500_F02_V01,500,2,d500_extension,raw,lower_q_raw,tail_q_raw_100um,100,q,0.67179227462343838,493
D500_F02_V01,500,2,d500_extension,raw,lower_q_raw,tail_q_raw_500um,500,q,0.73805890344751457,493
D500_F03_V01,500,3,common_grid,raw,upper_mean_raw,tail_mean_raw_100um,100,mean,0.63068856545654517,490
D500_F03_V01,500,3,common_grid,raw,upper_mean_raw,tail_mean_raw_500um,500,mean,0.80992697655074442,490
D500_F03_V01,500,3,common_grid,raw,upper_q_raw,tail_q_raw_100um,100,q,0.48192197249246937,490
D500_F03_V01,500,3,common_grid,raw,upper_q_raw,tail_q_raw_500um,500,q,0.5627511814641768,490
D500_F03_V01,500,3,common_grid,raw,middle_mean_raw,tail_mean_raw_100um,100,mean,0.46265726612262248,490
D500_F03_V01,500,3,common_grid,raw,middle_mean_raw,tail_mean_raw_500um,500,mean,0.59251890227934045,490
D500_F03_V01,500,3,common_grid,raw,middle_q_raw,tail_q_raw_100um,100,q,0.54264722944642485,490
D500_F03_V01,500,3,common_grid,raw,middle_q_raw,tail_q_raw_500um,500,q,0.62262801288346115,490
D500_F03_V01,500,3,common_grid,raw,lower_mean_raw,tail_mean_raw_100um,100,mean,0.37864182045314476,490
D500_F03_V01,500,3,common_grid,raw,lower_mean_raw,tail_mean_raw_500um,500,mean,0.46685992028288342,490
D500_F03_V01,500,3,common_grid,raw,lower_q_raw,tail_q_raw_100um,100,q,0.63787917076042877,490
D500_F03_V01,500,3,common_grid,raw,lower_q_raw,tail_q_raw_500um,500,q,0.70445793151141489,490
D500_F05_V01,500,5,common_grid,raw,upper_mean_raw,tail_mean_raw_100um,100,mean,0.38483189812592311,471
D500_F05_V01,500,5,common_grid,raw,upper_mean_raw,tail_mean_raw_500um,500,mean,0.52762408667749294,471
D500_F05_V01,500,5,common_grid,raw,upper_q_raw,tail_q_raw_100um,100,q,0.27791568376588627,471
D500_F05_V01,500,5,common_grid,raw,upper_q_raw,tail_q_raw_500um,500,q,0.29592728792886824,471
D500_F05_V01,500,5,common_grid,raw,middle_mean_raw,tail_mean_raw_100um,100,mean,0.31441424473023538,471
D500_F05_V01,500,5,common_grid,raw,middle_mean_raw,tail_mean_raw_500um,500,mean,0.39938292589368363,471
D500_F05_V01,500,5,common_grid,raw,middle_q_raw,tail_q_raw_100um,100,q,0.41979541116452784,471
D500_F05_V01,500,5,common_grid,raw,middle_q_raw,tail_q_raw_500um,500,q,0.46545544961537666,471
D500_F05_V01,500,5,common_grid,raw,lower_mean_raw,tail_mean_raw_100um,100,mean,0.28675065060949417,471
D500_F05_V01,500,5,common_grid,raw,lower_mean_raw,tail_mean_raw_500um,500,mean,0.26919786108539812,471
D500_F05_V01,500,5,common_grid,raw,lower_q_raw,tail_q_raw_100um,100,q,0.64272305052588541,471
D500_F05_V01,500,5,common_grid,raw,lower_q_raw,tail_q_raw_500um,500,q,0.6902220226432777,471
D500_F07_V01,500,7,common_grid,raw,upper_mean_raw,tail_mean_raw_100um,100,mean,0.46669227413077796,477
D500_F07_V01,500,7,common_grid,raw,upper_mean_raw,tail_mean_raw_500um,500,mean,0.54372153850882732,477
