scan_id,diameter_um,flow_mm_s,grid_scope,mode,predictor,tail_variable,tail_depth_um,metric_family,lag,rho,n_pairs
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,2,0.12608006560720891,474
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,3,0.11995576614114009,473
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,4,0.12164292512553614,474
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,5,0.045363311126811266,472
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,6,0.0011553424316740027,472
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,7,0.018149587553505174,470
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,8,0.019044887454410755,470
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,9,0.077943365056203862,469
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,10,-0.04169801714355488,468
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,11,0.0088442817700869515,467
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,12,-0.030869787459705821,466
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,13,-0.049302441490588232,465
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,14,-0.049759708054959148,464
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,15,-0.048384331575707137,463
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,16,-0.052905512029013599,462
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,17,-0.082589993829218555,461
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,18,-0.10406894508589103,460
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,19,-0.080982125417665515,459
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,20,-0.10377868195517409,458
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,21,-0.17404898410782538,457
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,22,-0.10285500149212136,456
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,23,-0.067426937467730541,455
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,24,-0.096294195702422744,455
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,25,-0.064452448479128996,453
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,26,-0.089207821526680844,452
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,27,-0.020879116925945782,451
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,28,0.05133079132908127,451
D128_F01_V01,128,1,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,29,0.063642943031746516,449
