scan_id,diameter_um,flow_mm_s,grid_scope,mode,predictor,tail_variable,tail_depth_um,metric_family,rho,n_pairs
D128_F05_V01,128,5,common_grid,detrended_31,middle_q_raw,tail_q_raw_100um,100,q,0.39409982383033665,491
D128_F05_V01,128,5,common_grid,detrended_31,middle_q_raw,tail_q_raw_500um,500,q,0.36298487184252859,491
D128_F05_V01,128,5,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_100um,100,mean,0.30901297669800254,491
D128_F05_V01,128,5,common_grid,detrended_31,lower_mean_raw,tail_mean_raw_500um,500,mean,0.30374045732984994,491
D128_F05_V01,128,5,common_grid,detrended_31,lower_q_raw,tail_q_raw_100um,100,q,0.3406310092205927,491
D128_F05_V01,128,5,common_grid,detrended_31,lower_q_raw,tail_q_raw_500um,500,q,0.37668927982327249,491
D128_F05_V01,128,5,common_grid,detrended_31,source_area,tail_mean_raw_100um,100,area_vs_mean,-0.37600068071928205,491
D128_F05_V01,128,5,common_grid,detrended_31,source_area,tail_mean_raw_500um,500,area_vs_mean,-0.3935466039402028,491
D128_F05_V01,128,5,common_grid,detrended_31,source_area,tail_q_raw_100um,100,area_vs_q,0.47017718043200002,491
D128_F05_V01,128,5,common_grid,detrended_31,source_area,tail_q_raw_500um,500,area_vs_q,0.81105931141326959,491
D128_F05_V01,128,5,common_grid,detrended_51,source_mean_raw,tail_mean_raw_100um,100,mean,0.47390380447821606,491
D128_F05_V01,128,5,common_grid,detrended_51,source_mean_raw,tail_mean_raw_500um,500,mean,0.49798288295405685,491
D128_F05_V01,128,5,common_grid,detrended_51,source_q_raw,tail_q_raw_100um,100,q,0.45568408915677883,491
D128_F05_V01,128,5,common_grid,detrended_51,source_q_raw,tail_q_raw_500um,500,q,0.43207663009075242,491
D128_F05_V01,128,5,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_100um,100,mean,0.34072209105111145,491
D128_F05_V01,128,5,common_grid,detrended_51,upper_mean_raw,tail_mean_raw_500um,500,mean,0.37170005603875117,491
D128_F05_V01,128,5,common_grid,detrended_51,upper_q_raw,tail_q_raw_100um,100,q,0.32188393811809063,491
D128_F05_V01,128,5,common_grid,detrended_51,upper_q_raw,tail_q_raw_500um,500,q,0.30766950550111372,491
D128_F05_V01,128,5,common_grid,detrended_51,middle_mean_raw,tail_mean_raw_100um,100,mean,0.39472595272796884,491
