scan_id,flow_mm_s,metric,metric_label,lag_frames,pair_count,acf
flow01,1.0,source_mean,Sbar_V,18,460,0.13106341090932133
flow01,1.0,source_mean,Sbar_V,19,459,0.07979132962035035
flow01,1.0,source_mean,Sbar_V,20,458,0.07909873470347034
flow01,1.0,source_mean,Sbar_V,21,457,0.012575776713323767
flow01,1.0,source_mean,Sbar_V,22,456,0.06247132090277656
flow01,1.0,source_mean,Sbar_V,23,455,0.03274987768585655
flow01,1.0,source_mean,Sbar_V,24,455,0.02996913738204603
flow01,1.0,source_mean,Sbar_V,25,453,0.029114468234586327
flow01,1.0,source_mean,Sbar_V,26,452,0.03127240345953148
flow01,1.0,source_mean,Sbar_V,27,451,0.012286663249897576
flow01,1.0,source_mean,Sbar_V,28,451,0.040241145487779025
flow01,1.0,source_mean,Sbar_V,29,449,0.11534749162078985
flow01,1.0,source_mean,Sbar_V,30,448,0.062329236993573796
flow01,1.0,source_mean,Sbar_V,31,447,0.06906494471080207
flow01,1.0,source_mean,Sbar_V,32,447,0.10508140835762342
flow01,1.0,source_mean,Sbar_V,33,445,0.07945554041766956
flow01,1.0,source_mean,Sbar_V,34,445,0.0360534484890712
flow01,1.0,source_mean,Sbar_V,35,444,0.040578997182469094
flow01,1.0,source_mean,Sbar_V,36,442,0.032104434297856574
flow01,1.0,source_mean,Sbar_V,37,441,0.02974358115227442
flow01,1.0,source_mean,Sbar_V,38,440,0.01720350759763397
flow01,1.0,source_mean,Sbar_V,39,440,-0.025974554629962277
flow01,1.0,source_mean,Sbar_V,40,438,0.03808276808439605
flow01,1.0,source_mean,Sbar_V,41,437,0.041387427830654404
flow01,1.0,source_mean,Sbar_V,42,436,0.06934276625861088
flow01,1.0,source_mean,Sbar_V,43,436,0.05663910153071193
flow01,1.0,source_mean,Sbar_V,44,435,0.09126172258218637
flow01,1.0,source_mean,Sbar_V,45,434,0.06315543409588419
flow01,1.0,source_mean,Sbar_V,46,433,0.11261410595344627
flow01,1.0,source_mean,Sbar_V,47,432,0.04367251291933133
flow01,1.0,source_mean,Sbar_V,48,431,-0.021006075357163694
flow01,1.0,source_mean,Sbar_V,49,431,-0.06503374414843163
flow01,1.0,source_mean,Sbar_V,50,429,0.0037349608772488437
flow01,1.0,source_mean,Sbar_V,51,428,0.023310913648024425
flow01,1.0,source_mean,Sbar_V,52,427,0.011269787554900539
flow01,1.0,source_mean,Sbar_V,53,426,0.01779306204349434
flow01,1.0,source_mean,Sbar_V,54,425,0.008392946368095832
flow01,1.0,source_mean,Sbar_V,55,424,0.047583783012779414
flow01,1.0,source_mean,Sbar_V,56,424,0.010186927809787243
flow01,1.0,source_mean,Sbar_V,57,422,0.0675918945766315
flow01,1.0,source_mean,Sbar_V,58,421,0.12427365247018345
flow01,1.0,source_mean,Sbar_V,59,420,0.11913623327952624
flow01,1.0,source_mean,Sbar_V,60,419,0.1302818962335588
flow01,1.0,source_mean,Sbar_V,61,418,0.11396117142919213
flow01,1.0,source_mean,Sbar_V,62,417,0.12586842890898356
flow01,1.0,source_mean,Sbar_V,63,416,0.04987471700667604
flow01,1.0,source_mean,Sbar_V,64,415,0.021801979805888872
flow01,1.0,source_mean,Sbar_V,65,414,-0.00958958888188274
flow01,1.0,source_mean,Sbar_V,66,413,0.05061097949390403
flow01,1.0,source_mean,Sbar_V,67,413,0.021035900603400704
flow01,1.0,source_mean,Sbar_V,68,411,-0.006309779380395489
flow01,1.0,source_mean,Sbar_V,69,410,-0.0025884994162171937
flow01,1.0,source_mean,Sbar_V,70,409,-0.10000721269866171
flow01,1.0,source_mean,Sbar_V,71,409,-0.1506951033811786
flow01,1.0,source_mean,Sbar_V,72,407,-0.149738467800192
flow01,1.0,source_mean,Sbar_V,73,407,-0.0996088836022271
flow01,1.0,source_mean,Sbar_V,74,405,-0.027697129072201072
flow01,1.0,source_mean,Sbar_V,75,405,-0.013349627634842048
flow01,1.0,source_mean,Sbar_V,76,404,0.010241094036358787
flow01,1.0,source_mean,Sbar_V,77,404,0.06014290581346471
flow01,1.0,source_mean,Sbar_V,78,402,-0.03236762902525883
flow01,1.0,source_mean,Sbar_V,79,401,-0.07390078771985692
flow01,1.0,source_mean,Sbar_V,80,400,-0.0140526704418589
flow01,1.0,source_mean,Sbar_V,81,399,-0.0012817265825333642
flow01,1.0,source_mean,Sbar_V,82,398,-0.07299401786593454
flow01,1.0,source_mean,Sbar_V,83,398,-0.023349029856635707
flow01,1.0,source_mean,Sbar_V,84,396,-0.0676263636553979
flow01,1.0,source_mean,Sbar_V,85,395,-0.06574219964853603
flow01,1.0,source_mean,Sbar_V,86,394,-0.052433746540512804
flow01,1.0,source_mean,Sbar_V,87,393,-0.09323257730429467
flow01,1.0,source_mean,Sbar_V,88,392,-0.0634903898234654
flow01,1.0,source_mean,Sbar_V,89,391,-0.0733635461693323
flow01,1.0,source_mean,Sbar_V,90,390,-0.08711218277201611
flow01,1.0,source_mean,Sbar_V,91,390,0.005746190388166233
flow01,1.0,source_mean,Sbar_V,92,388,0.055229382210618974
flow01,1.0,source_mean,Sbar_V,93,387,0.03728291881781532
flow01,1.0,source_mean,Sbar_V,94,386,0.05864182919105663
flow01,1.0,source_mean,Sbar_V,95,386,0.06875453024942085
flow01,1.0,source_mean,Sbar_V,96,384,0.0757754960563767
flow01,1.0,source_mean,Sbar_V,97,383,0.04243965155334559
flow01,1.0,source_mean,Sbar_V,98,382,-0.004133942586682133
flow01,1.0,source_mean,Sbar_V,99,382,-0.018783142078753878
flow01,1.0,source_mean,Sbar_V,100,381,-0.02663716865939738
flow01,1.0,source_mean,Sbar_V,101,380,-0.006589493674445951
flow01,1.0,source_mean,Sbar_V,102,379,-0.11493577742838083
flow01,1.0,source_mean,Sbar_V,103,378,-0.11563789481990738
flow01,1.0,source_mean,Sbar_V,104,377,-0.14995135802759338
flow01,1.0,source_mean,Sbar_V,105,377,-0.06840237612556148
flow01,1.0,source_mean,Sbar_V,106,375,-0.040391743403524846
flow01,1.0,source_mean,Sbar_V,107,374,-0.09977975673450301
flow01,1.0,source_mean,Sbar_V,108,374,-0.11542847535801458
flow01,1.0,source_mean,Sbar_V,109,372,-0.02695767948904785
flow01,1.0,source_mean,Sbar_V,110,371,0.05629604971935417
flow01,1.0,source_mean,Sbar_V,111,371,0.004025389782470935
