scan_id,frame_id,variant,q_vessel,q_tail,ratio_tail_to_vessel,q_tail_direct_check,source_area_um2,tail_area_um2,requested_tail_area_um2,source_mean,tail_window_complete,source_window_complete,source_qc_valid,background_complete,background_excluded_side,valid,invalid_reason,tail_gap_um,requested_tail_length_um,lateral_width_um,x_left_edge_px,x_right_edge_px,z_top_edge_px,diameter_um,dx_um,dz_um,z_bottom_edge_px
flow10,flow10_Bscan000,background_skip_plus_2px,2455510104037.0464,1318124748121.0999,0.5368028198922912,1318124748121.0999,17873.8857421875,88899.99999999999,88899.99999999999,137379758.34998977,True,True,True,True,,True,ok,0.0,500.0,177.79999999999998,227.85558624141012,241.85558624141012,212.5,128.0,12.7,6.7,231.6044776119403
flow10,flow10_Bscan249,x_minus_1px,2639645437686.1597,1629065469087.2542,0.6171531395198471,1629065469087.2544,21706.2595703125,107949.99999999999,107949.99999999999,121607568.04439878,True,True,True,True,,True,ok,0.0,500.0,215.89999999999998,233.1058065141528,250.1058065141528,194.5,128.0,12.7,6.7,213.6044776119403
flow10,flow10_Bscan249,x_plus_1px,2682309690876.792,1754464905080.7349,0.6540873751633192,1754464905080.7349,21706.2595703125,107949.99999999999,107949.99999999999,123573095.68643361,True,True,True,True,,True,ok,0.0,500.0,215.89999999999998,235.1058065141528,252.1058065141528,194.5,128.0,12.7,6.7,213.6044776119403
flow10,flow10_Bscan249,z_minus_1px,2549530540767.608,1780869442228.0608,0.6985087700466925,1780869442228.061,21706.2595703125,107949.99999999999,107949.99999999999,117456005.37526894,True,True,True,True,,True,ok,0.0,500.0,215.89999999999998,234.1058065141528,251.1058065141528,193.5,128.0,12.7,6.7,212.6044776119403
flow10,flow10_Bscan249,z_plus_1px,2797765251756.096,1500225063365.3752,0.5362226378441568,1500225063365.3752,21706.2595703125,107949.99999999999,107949.99999999999,128892094.13042217,True,True,True,True,,True,ok,0.0,500.0,215.89999999999998,234.1058065141528,251.1058065141528,195.5,128.0,12.7,6.7,214.6044776119403
flow10,flow10_Bscan249,background_skip_plus_2px,2649291088741.843,1747851666552.0864,0.6597431569447308,1747851666552.0867,21706.2595703125,107949.99999999999,107949.99999999999,122051939.90977882,True,True,True,True,,True,ok,0.0,500.0,215.89999999999998,234.1058065141528,251.1058065141528,194.5,128.0,12.7,6.7,213.6044776119403
flow10,flow10_Bscan499,x_minus_1px,2303032331023.758,904811525262.8356,0.39287834264168725,904811525262.8357,15319.8562109375,76199.99999999999,76199.99999999999,150329892.08994824,True,True,True,True,,True,ok,0.0,500.0,152.39999999999998,241.35451880621957,253.35451880621957,192.5,128.0,12.7,6.7,211.6044776119403
flow10,flow10_Bscan499,x_plus_1px,2504541943845.266,972895020672.852,0.3884522768978465,972895020672.8522,15319.8562109375,76199.99999999999,76199.99999999999,163483384.52792832,True,True,True,True,,True,ok,0.0,500.0,152.39999999999998,243.35451880621957,255.35451880621957,192.5,128.0,12.7,6.7,211.6044776119403
flow10,flow10_Bscan499,z_minus_1px,2389256414564.0063,1059251782039.715,0.4433395158355191,1059251782039.715,15319.8562109375,76199.99999999999,76199.99999999999,155958148.80156735,True,True,True,True,,True,ok,0.0,500.0,152.39999999999998,242.35451880621957,254.35451880621957,191.5,128.0,12.7,6.7,210.6044776119403
flow10,flow10_Bscan499,z_plus_1px,2425216828631.3345,879205330048.6863,0.3625264840937393,879205330048.6863,15319.8562109375,76199.99999999999,76199.99999999999,158305456.34624615,True,True,True,True,,True,ok,0.0,500.0,152.39999999999998,242.35451880621957,254.35451880621957,193.5,128.0,12.7,6.7,212.6044776119403
flow10,flow10_Bscan499,background_skip_plus_2px,2433606023062.999,1076823611469.2888,0.44248066501494393,1076823611469.2887,15319.8562109375,76199.99999999999,76199.99999999999,158853059.03364444,True,True,True,True,,True,ok,0.0,500.0,152.39999999999998,242.35451880621957,254.35451880621957,192.5,128.0,12.7,6.7,211.6044776119403
