scan_id,diameter_um,flow_mm_s,grid_scope,mode,tail_bin,side,rho,n_pairs
D500_F03_V01,500,3,common_grid,raw,8,right,0.27962674580409053,490
D500_F03_V01,500,3,common_grid,raw,9,bg,0.28916923809744816,490
D500_F03_V01,500,3,common_grid,raw,9,left,0.19915891837474184,490
D500_F03_V01,500,3,common_grid,raw,9,right,0.26114834773513079,490
D500_F03_V01,500,3,common_grid,raw,10,bg,0.32338808200800845,490
D500_F03_V01,500,3,common_grid,raw,10,left,0.32121520281047339,490
D500_F03_V01,500,3,common_grid,raw,10,right,0.2065491352164171,490
D500_F03_V01,500,3,common_grid,raw,11,bg,0.25686695054616515,490
D500_F03_V01,500,3,common_grid,raw,11,left,0.20362748325499405,490
D500_F03_V01,500,3,common_grid,raw,11,right,0.20689246298146918,490
D500_F03_V01,500,3,common_grid,raw,12,bg,0.35466630219116257,490
D500_F03_V01,500,3,common_grid,raw,12,left,0.2646035551151476,490
D500_F03_V01,500,3,common_grid,raw,12,right,0.30349394140223285,490
D500_F03_V01,500,3,common_grid,raw,13,bg,0.25868283414724086,490
D500_F03_V01,500,3,common_grid,raw,13,left,0.27531454499508751,490
D500_F03_V01,500,3,common_grid,raw,13,right,0.14111265837535891,490
D500_F03_V01,500,3,common_grid,raw,14,bg,0.41915980066385877,490
D500_F03_V01,500,3,common_grid,raw,14,left,0.29319543443431623,490
D500_F03_V01,500,3,common_grid,raw,14,right,0.37706410391427819,490
D500_F03_V01,500,3,common_grid,raw,15,bg,0.31335895371730593,490
D500_F03_V01,500,3,common_grid,raw,15,left,0.26773450849483776,490
D500_F03_V01,500,3,common_grid,raw,15,right,0.23158136044391894,490
D500_F03_V01,500,3,common_grid,raw,16,bg,0.39063105856589253,490
D500_F03_V01,500,3,common_grid,raw,16,left,0.3486581683014941,490
D500_F03_V01,500,3,common_grid,raw,16,right,0.2970422149842783,490
D500_F03_V01,500,3,common_grid,raw,17,bg,0.22299663633649083,490
D500_F03_V01,500,3,common_grid,raw,17,left,0.12586660043548367,490
D500_F03_V01,500,3,common_grid,raw,17,right,0.20347744310573929,490
D500_F03_V01,500,3,common_grid,raw,18,bg,0.27684799407999311,490
D500_F03_V01,500,3,common_grid,raw,18,left,0.20740623064414498,490
D500_F03_V01,500,3,common_grid,raw,18,right,0.21698166853111872,490
D500_F03_V01,500,3,common_grid,raw,19,bg,0.29681618577234858,490
D500_F03_V01,500,3,common_grid,raw,19,left,0.18254189534572091,490
D500_F03_V01,500,3,common_grid,raw,19,right,0.26877846561762669,490
D500_F03_V01,500,3,common_grid,raw,20,bg,0.32260228370083055,490
D500_F03_V01,500,3,common_grid,raw,20,left,0.24287996507563081,490
D500_F03_V01,500,3,common_grid,raw,20,right,0.25463124012365307,490
D500_F03_V01,500,3,common_grid,detrended_51,1,bg,0.083497818821467631,490
D500_F03_V01,500,3,common_grid,detrended_51,1,left,0.019491600367822694,490
D500_F03_V01,500,3,common_grid,detrended_51,1,right,0.074646698525564534,490
D500_F03_V01,500,3,common_grid,detrended_51,2,bg,-0.0047210732837508476,490
D500_F03_V01,500,3,common_grid,detrended_51,2,left,-0.0090144412062582932,490
D500_F03_V01,500,3,common_grid,detrended_51,2,right,9.5090533634089539e-05,490
D500_F03_V01,500,3,common_grid,detrended_51,3,bg,-0.051234910326302667,490
D500_F03_V01,500,3,common_grid,detrended_51,3,left,-0.03321506383193637,490
D500_F03_V01,500,3,common_grid,detrended_51,3,right,-0.027831190226354025,490
D500_F03_V01,500,3,common_grid,detrended_51,4,bg,-0.03208691120984556,490
D500_F03_V01,500,3,common_grid,detrended_51,4,left,-0.021017516526603951,490
D500_F03_V01,500,3,common_grid,detrended_51,4,right,-0.024933464606520569,490
D500_F03_V01,500,3,common_grid,detrended_51,5,bg,0.015002091245506031,490
D500_F03_V01,500,3,common_grid,detrended_51,5,left,0.019674934468371836,490
D500_F03_V01,500,3,common_grid,detrended_51,5,right,0.00173853103232272,490
D500_F03_V01,500,3,common_grid,detrended_51,6,bg,-0.018452913550125332,490
D500_F03_V01,500,3,common_grid,detrended_51,6,left,-0.023652745320196178,490
D500_F03_V01,500,3,common_grid,detrended_51,6,right,-0.018973492934198522,490
D500_F03_V01,500,3,common_grid,detrended_51,7,bg,0.079178865295204695,490
D500_F03_V01,500,3,common_grid,detrended_51,7,left,0.087990110141465461,490
D500_F03_V01,500,3,common_grid,detrended_51,7,right,0.0071732686960446213,490
D500_F03_V01,500,3,common_grid,detrended_51,8,bg,-0.043951618188662764,490
D500_F03_V01,500,3,common_grid,detrended_51,8,left,-0.012907224846266144,490
D500_F03_V01,500,3,common_grid,detrended_51,8,right,-0.027330689594057059,490
D500_F03_V01,500,3,common_grid,detrended_51,9,bg,-0.08138321477346698,490
D500_F03_V01,500,3,common_grid,detrended_51,9,left,-0.10740452291252733,490
D500_F03_V01,500,3,common_grid,detrended_51,9,right,0.0020145319042520755,490
D500_F03_V01,500,3,common_grid,detrended_51,10,bg,-0.020084282187562384,490
D500_F03_V01,500,3,common_grid,detrended_51,10,left,0.041702909387324801,490
D500_F03_V01,500,3,common_grid,detrended_51,10,right,-0.066271057510789169,490
D500_F03_V01,500,3,common_grid,detrended_51,11,bg,-0.012545757511116945,490
D500_F03_V01,500,3,common_grid,detrended_51,11,left,0.00040753742793454752,490
D500_F03_V01,500,3,common_grid,detrended_51,11,right,-0.017971715979898106,490
D500_F03_V01,500,3,common_grid,detrended_51,12,bg,0.030561936197210093,490
D500_F03_V01,500,3,common_grid,detrended_51,12,left,0.005038379315885029,490
D500_F03_V01,500,3,common_grid,detrended_51,12,right,0.042286774699916249,490
D500_F03_V01,500,3,common_grid,detrended_51,13,bg,-0.1154430574775101,490
D500_F03_V01,500,3,common_grid,detrended_51,13,left,-0.011412982374976842,490
D500_F03_V01,500,3,common_grid,detrended_51,13,right,-0.13222098916294142,490
D500_F03_V01,500,3,common_grid,detrended_51,14,bg,0.038497736529143671,490
D500_F03_V01,500,3,common_grid,detrended_51,14,left,-0.086009738756782389,490
D500_F03_V01,500,3,common_grid,detrended_51,14,right,0.13484009906754685,490
D500_F03_V01,500,3,common_grid,detrended_51,15,bg,-0.058222003874056447,490
D500_F03_V01,500,3,common_grid,detrended_51,15,left,-0.037758292775177546,490
D500_F03_V01,500,3,common_grid,detrended_51,15,right,-0.040273823669908199,490
D500_F03_V01,500,3,common_grid,detrended_51,16,bg,0.0071275916010891689,490
D500_F03_V01,500,3,common_grid,detrended_51,16,left,0.023182612556089929,490
D500_F03_V01,500,3,common_grid,detrended_51,16,right,-0.013839957986584692,490
D500_F03_V01,500,3,common_grid,detrended_51,17,bg,-0.063327769153278063,490
D500_F03_V01,500,3,common_grid,detrended_51,17,left,-0.045075955384329798,490
D500_F03_V01,500,3,common_grid,detrended_51,17,right,-0.05173461134769676,490
D500_F03_V01,500,3,common_grid,detrended_51,18,bg,-0.026275927893806072,490
D500_F03_V01,500,3,common_grid,detrended_51,18,left,-0.025222571867231203,490
D500_F03_V01,500,3,common_grid,detrended_51,18,right,0.0046910990599240724,490
D500_F03_V01,500,3,common_grid,detrended_51,19,bg,-0.002642088905722666,490
D500_F03_V01,500,3,common_grid,detrended_51,19,left,-0.032969932648885196,490
D500_F03_V01,500,3,common_grid,detrended_51,19,right,0.035225043933576096,490
D500_F03_V01,500,3,common_grid,detrended_51,20,bg,-0.074725839980614897,490
D500_F03_V01,500,3,common_grid,detrended_51,20,left,-0.037583562043669548,490
D500_F03_V01,500,3,common_grid,detrended_51,20,right,-0.076714742114825388,490
D500_F05_V01,500,5,common_grid,raw,1,bg,-0.00046800241638547419,471
D500_F05_V01,500,5,common_grid,raw,1,left,-0.002055880062752518,471
D500_F05_V01,500,5,common_grid,raw,1,right,-0.0022909723195233119,471
D500_F05_V01,500,5,common_grid,raw,2,bg,0.10949407503198495,471
D500_F05_V01,500,5,common_grid,raw,2,left,0.072634893800776854,471
D500_F05_V01,500,5,common_grid,raw,2,right,0.078105181676815336,471
D500_F05_V01,500,5,common_grid,raw,3,bg,0.24397557429351732,471
D500_F05_V01,500,5,common_grid,raw,3,left,0.20748861289826145,471
D500_F05_V01,500,5,common_grid,raw,3,right,0.1945055942080251,471
D500_F05_V01,500,5,common_grid,raw,4,bg,0.24565877513144266,471
D500_F05_V01,500,5,common_grid,raw,4,left,0.19773394952694429,471
D500_F05_V01,500,5,common_grid,raw,4,right,0.18521089394778126,471
D500_F05_V01,500,5,common_grid,raw,5,bg,0.16344298180130976,471
D500_F05_V01,500,5,common_grid,raw,5,left,0.11908657413043428,471
D500_F05_V01,500,5,common_grid,raw,5,right,0.16276584259958982,471
D500_F05_V01,500,5,common_grid,raw,6,bg,0.20912759755696997,471
D500_F05_V01,500,5,common_grid,raw,6,left,0.17525616672141053,471
D500_F05_V01,500,5,common_grid,raw,6,right,0.16422451712486882,471
D500_F05_V01,500,5,common_grid,raw,7,bg,0.15360149393262146,471
D500_F05_V01,500,5,common_grid,raw,7,left,0.10976316206550427,471
D500_F05_V01,500,5,common_grid,raw,7,right,0.12357882309164121,471
D500_F05_V01,500,5,common_grid,raw,8,bg,0.19799924660224497,471
D500_F05_V01,500,5,common_grid,raw,8,left,0.12328332119781059,471
D500_F05_V01,500,5,common_grid,raw,8,right,0.17537928293990507,471
D500_F05_V01,500,5,common_grid,raw,9,bg,0.20298545345127378,471
D500_F05_V01,500,5,common_grid,raw,9,left,0.16289033698470923,471
D500_F05_V01,500,5,common_grid,raw,9,right,0.16612765038669061,471
D500_F05_V01,500,5,common_grid,raw,10,bg,0.20034144078132862,471
D500_F05_V01,500,5,common_grid,raw,10,left,0.18602849129802623,471
D500_F05_V01,500,5,common_grid,raw,10,right,0.10847687321556138,471
D500_F05_V01,500,5,common_grid,raw,11,bg,0.24575226076750095,471
D500_F05_V01,500,5,common_grid,raw,11,left,0.27152236879279501,471
D500_F05_V01,500,5,common_grid,raw,11,right,0.11739188857063448,471
D500_F05_V01,500,5,common_grid,raw,12,bg,0.21613660846975266,471
D500_F05_V01,500,5,common_grid,raw,12,left,0.14223851011000066,471
D500_F05_V01,500,5,common_grid,raw,12,right,0.16767200093715334,471
D500_F05_V01,500,5,common_grid,raw,13,bg,0.26645565404342603,471
D500_F05_V01,500,5,common_grid,raw,13,left,0.1822187793578203,471
D500_F05_V01,500,5,common_grid,raw,13,right,0.24529206796199013,471
D500_F05_V01,500,5,common_grid,raw,14,bg,0.19049076513514074,471
D500_F05_V01,500,5,common_grid,raw,14,left,0.12064229455555274,471
D500_F05_V01,500,5,common_grid,raw,14,right,0.17733168565856844,471
D500_F05_V01,500,5,common_grid,raw,15,bg,0.27050022854596528,471
D500_F05_V01,500,5,common_grid,raw,15,left,0.26739074009844699,471
D500_F05_V01,500,5,common_grid,raw,15,right,0.16370919765436043,471
D500_F05_V01,500,5,common_grid,raw,16,bg,0.26878429625069772,471
D500_F05_V01,500,5,common_grid,raw,16,left,0.22764808974621062,471
D500_F05_V01,500,5,common_grid,raw,16,right,0.21037104839432103,471
D500_F05_V01,500,5,common_grid,raw,17,bg,0.22150881682098311,471
D500_F05_V01,500,5,common_grid,raw,17,left,0.2238237922092241,471
D500_F05_V01,500,5,common_grid,raw,17,right,0.12568569531951646,471
D500_F05_V01,500,5,common_grid,raw,18,bg,0.40160602350692881,471
D500_F05_V01,500,5,common_grid,raw,18,left,0.32509296882357402,471
D500_F05_V01,500,5,common_grid,raw,18,right,0.33352424769329353,471
D500_F05_V01,500,5,common_grid,raw,19,bg,0.29780699235806601,471
D500_F05_V01,500,5,common_grid,raw,19,left,0.17814790484218845,471
D500_F05_V01,500,5,common_grid,raw,19,right,0.26274953429452808,471
D500_F05_V01,500,5,common_grid,raw,20,bg,-0.083401131474799092,471
D500_F05_V01,500,5,common_grid,raw,20,left,-0.065130431986328605,471
D500_F05_V01,500,5,common_grid,raw,20,right,-0.048657321165653342,471
D500_F05_V01,500,5,common_grid,detrended_51,1,bg,-0.049763428071211514,471
D500_F05_V01,500,5,common_grid,detrended_51,1,left,-0.05923201416901263,471
D500_F05_V01,500,5,common_grid,detrended_51,1,right,-0.036984627562154315,471
D500_F05_V01,500,5,common_grid,detrended_51,2,bg,0.00066002810316356667,471
D500_F05_V01,500,5,common_grid,detrended_51,2,left,0.019255461462202719,471
D500_F05_V01,500,5,common_grid,detrended_51,2,right,-0.033575684400691704,471
D500_F05_V01,500,5,common_grid,detrended_51,3,bg,0.074080141874329292,471
D500_F05_V01,500,5,common_grid,detrended_51,3,left,0.057122038491626767,471
D500_F05_V01,500,5,common_grid,detrended_51,3,right,0.041923651149635574,471
D500_F05_V01,500,5,common_grid,detrended_51,4,bg,0.045149509140349049,471
D500_F05_V01,500,5,common_grid,detrended_51,4,left,0.045433397820493167,471
D500_F05_V01,500,5,common_grid,detrended_51,4,right,0.016668351104423572,471
D500_F05_V01,500,5,common_grid,detrended_51,5,bg,-0.0017478139405663594,471
D500_F05_V01,500,5,common_grid,detrended_51,5,left,-0.035261931358260876,471
D500_F05_V01,500,5,common_grid,detrended_51,5,right,0.037575613492881119,471
D500_F05_V01,500,5,common_grid,detrended_51,6,bg,0.031570719391780855,471
D500_F05_V01,500,5,common_grid,detrended_51,6,left,0.057954088542348056,471
D500_F05_V01,500,5,common_grid,detrended_51,6,right,-8.8433059218535198e-06,471
D500_F05_V01,500,5,common_grid,detrended_51,7,bg,0.025009442778340944,471
D500_F05_V01,500,5,common_grid,detrended_51,7,left,0.0083045483421777255,471
D500_F05_V01,500,5,common_grid,detrended_51,7,right,0.017164543790881386,471
D500_F05_V01,500,5,common_grid,detrended_51,8,bg,0.013386963726207126,471
D500_F05_V01,500,5,common_grid,detrended_51,8,left,-0.040180108540201445,471
D500_F05_V01,500,5,common_grid,detrended_51,8,right,0.050965866974187125,471
D500_F05_V01,500,5,common_grid,detrended_51,9,bg,0.015017080721271246,471
D500_F05_V01,500,5,common_grid,detrended_51,9,left,0.020726158913593581,471
D500_F05_V01,500,5,common_grid,detrended_51,9,right,0.014556754208998601,471
D500_F05_V01,500,5,common_grid,detrended_51,10,bg,-0.03583145107211845,471
D500_F05_V01,500,5,common_grid,detrended_51,10,left,-0.012099812354821712,471
D500_F05_V01,500,5,common_grid,detrended_51,10,right,-0.043929937455165137,471
D500_F05_V01,500,5,common_grid,detrended_51,11,bg,-0.0033948703227674602,471
D500_F05_V01,500,5,common_grid,detrended_51,11,left,0.10679463462727976,471
D500_F05_V01,500,5,common_grid,detrended_51,11,right,-0.081582473670214137,471
D500_F05_V01,500,5,common_grid,detrended_51,12,bg,0.00060404421932611562,471
D500_F05_V01,500,5,common_grid,detrended_51,12,left,-0.05238374974232745,471
D500_F05_V01,500,5,common_grid,detrended_51,12,right,0.0052725463979259391,471
D500_F05_V01,500,5,common_grid,detrended_51,13,bg,-0.011162333176569863,471
D500_F05_V01,500,5,common_grid,detrended_51,13,left,-0.051765366601638385,471
D500_F05_V01,500,5,common_grid,detrended_51,13,right,0.032109469561639563,471
D500_F05_V01,500,5,common_grid,detrended_51,14,bg,0.033587442238965863,471
D500_F05_V01,500,5,common_grid,detrended_51,14,left,0.0067605475280034955,471
D500_F05_V01,500,5,common_grid,detrended_51,14,right,0.061780598499550962,471
D500_F05_V01,500,5,common_grid,detrended_51,15,bg,-0.00015251756191516134,471
D500_F05_V01,500,5,common_grid,detrended_51,15,left,0.077107372980752195,471
D500_F05_V01,500,5,common_grid,detrended_51,15,right,-0.061848913620463498,471
D500_F05_V01,500,5,common_grid,detrended_51,16,bg,-0.0090388092890920368,471
D500_F05_V01,500,5,common_grid,detrended_51,16,left,-0.00092459279891712442,471
D500_F05_V01,500,5,common_grid,detrended_51,16,right,-0.014650367642517021,471
D500_F05_V01,500,5,common_grid,detrended_51,17,bg,0.031398239796744845,471
D500_F05_V01,500,5,common_grid,detrended_51,17,left,0.0093106133343133762,471
D500_F05_V01,500,5,common_grid,detrended_51,17,right,0.04413258703089467,471
D500_F05_V01,500,5,common_grid,detrended_51,18,bg,0.078739684524932199,471
D500_F05_V01,500,5,common_grid,detrended_51,18,left,0.05085012637860397,471
D500_F05_V01,500,5,common_grid,detrended_51,18,right,0.075533977339426739,471
D500_F05_V01,500,5,common_grid,detrended_51,19,bg,0.023305810581110881,471
D500_F05_V01,500,5,common_grid,detrended_51,19,left,0.00082628086527753103,471
D500_F05_V01,500,5,common_grid,detrended_51,19,right,0.039890167896300843,471
D500_F05_V01,500,5,common_grid,detrended_51,20,bg,-0.096924370288360345,471
D500_F05_V01,500,5,common_grid,detrended_51,20,left,-0.07098196899593083,471
D500_F05_V01,500,5,common_grid,detrended_51,20,right,-0.073328311417906439,471
D500_F07_V01,500,7,common_grid,raw,1,bg,0.27421005506489315,477
D500_F07_V01,500,7,common_grid,raw,1,left,0.25628405621346984,477
D500_F07_V01,500,7,common_grid,raw,1,right,0.19948181372493731,477
D500_F07_V01,500,7,common_grid,raw,2,bg,0.24869546776632812,477
D500_F07_V01,500,7,common_grid,raw,2,left,0.23602707049504887,477
D500_F07_V01,500,7,common_grid,raw,2,right,0.16352610358108663,477
D500_F07_V01,500,7,common_grid,raw,3,bg,0.21365326741733245,477
D500_F07_V01,500,7,common_grid,raw,3,left,0.156151684641647,477
D500_F07_V01,500,7,common_grid,raw,3,right,0.17640236800491099,477
D500_F07_V01,500,7,common_grid,raw,4,bg,0.28043136414587938,477
D500_F07_V01,500,7,common_grid,raw,4,left,0.25444155715495315,477
D500_F07_V01,500,7,common_grid,raw,4,right,0.2047938145811731,477
D500_F07_V01,500,7,common_grid,raw,5,bg,0.27211899996439726,477
D500_F07_V01,500,7,common_grid,raw,5,left,0.21682910157826452,477
D500_F07_V01,500,7,common_grid,raw,5,right,0.21492059364205143,477
D500_F07_V01,500,7,common_grid,raw,6,bg,0.13138796214783374,477
D500_F07_V01,500,7,common_grid,raw,6,left,0.078135272424277216,477
D500_F07_V01,500,7,common_grid,raw,6,right,0.12838859393129634,477
D500_F07_V01,500,7,common_grid,raw,7,bg,0.16182822698827695,477
D500_F07_V01,500,7,common_grid,raw,7,left,0.11976089085669789,477
D500_F07_V01,500,7,common_grid,raw,7,right,0.13421097498761089,477
D500_F07_V01,500,7,common_grid,raw,8,bg,0.23958248334464438,477
D500_F07_V01,500,7,common_grid,raw,8,left,0.17417221882042469,477
D500_F07_V01,500,7,common_grid,raw,8,right,0.20007335056861622,477
D500_F07_V01,500,7,common_grid,raw,9,bg,0.19615881404270874,477
D500_F07_V01,500,7,common_grid,raw,9,left,0.22804674091946717,477
D500_F07_V01,500,7,common_grid,raw,9,right,0.083372197856801222,477
D500_F07_V01,500,7,common_grid,raw,10,bg,0.20665422559645158,477
D500_F07_V01,500,7,common_grid,raw,10,left,0.11129959207176987,477
D500_F07_V01,500,7,common_grid,raw,10,right,0.19688358488575819,477
D500_F07_V01,500,7,common_grid,raw,11,bg,0.2264478223593851,477
D500_F07_V01,500,7,common_grid,raw,11,left,0.167359815166297,477
D500_F07_V01,500,7,common_grid,raw,11,right,0.19779753695115052,477
D500_F07_V01,500,7,common_grid,raw,12,bg,0.249710368081866,477
D500_F07_V01,500,7,common_grid,raw,12,left,0.24995273233632287,477
D500_F07_V01,500,7,common_grid,raw,12,right,0.1389249155097422,477
D500_F07_V01,500,7,common_grid,raw,13,bg,0.28740729733118481,477
D500_F07_V01,500,7,common_grid,raw,13,left,0.22032978344886539,477
D500_F07_V01,500,7,common_grid,raw,13,right,0.20453519688446944,477
D500_F07_V01,500,7,common_grid,raw,14,bg,0.1899413748289242,477
D500_F07_V01,500,7,common_grid,raw,14,left,0.092708971170373883,477
D500_F07_V01,500,7,common_grid,raw,14,right,0.2096648717116909,477
D500_F07_V01,500,7,common_grid,raw,15,bg,0.27040232687375093,477
D500_F07_V01,500,7,common_grid,raw,15,left,0.22025680881020598,477
D500_F07_V01,500,7,common_grid,raw,15,right,0.17898356942840282,477
D500_F07_V01,500,7,common_grid,raw,16,bg,0.28735101840530958,477
D500_F07_V01,500,7,common_grid,raw,16,left,0.20220608966725545,477
D500_F07_V01,500,7,common_grid,raw,16,right,0.24797279770833094,477
D500_F07_V01,500,7,common_grid,raw,17,bg,0.2399239161994631,477
D500_F07_V01,500,7,common_grid,raw,17,left,0.24653276483878461,477
D500_F07_V01,500,7,common_grid,raw,17,right,0.14532490188780969,477
D500_F07_V01,500,7,common_grid,raw,18,bg,0.3964299701091456,477
D500_F07_V01,500,7,common_grid,raw,18,left,0.35742823220706932,477
D500_F07_V01,500,7,common_grid,raw,18,right,0.31368822890330839,477
D500_F07_V01,500,7,common_grid,raw,19,bg,0.023426959794733394,477
D500_F07_V01,500,7,common_grid,raw,19,left,-0.021720569494080102,477
D500_F07_V01,500,7,common_grid,raw,19,right,0.033324200446737465,477
D500_F07_V01,500,7,common_grid,raw,20,bg,0.050427686666361479,477
D500_F07_V01,500,7,common_grid,raw,20,left,0.05388955929731172,477
D500_F07_V01,500,7,common_grid,raw,20,right,0.018958037150282856,477
D500_F07_V01,500,7,common_grid,detrended_51,1,bg,0.096086847912917966,477
D500_F07_V01,500,7,common_grid,detrended_51,1,left,0.11039469220774151,477
D500_F07_V01,500,7,common_grid,detrended_51,1,right,0.033172220381424734,477
D500_F07_V01,500,7,common_grid,detrended_51,2,bg,0.025370757978659952,477
D500_F07_V01,500,7,common_grid,detrended_51,2,left,0.056415312362907033,477
D500_F07_V01,500,7,common_grid,detrended_51,2,right,-0.0095204195555331703,477
D500_F07_V01,500,7,common_grid,detrended_51,3,bg,0.00033153985585959446,477
D500_F07_V01,500,7,common_grid,detrended_51,3,left,-0.016409958953880938,477
D500_F07_V01,500,7,common_grid,detrended_51,3,right,0.0053591300737724024,477
D500_F07_V01,500,7,common_grid,detrended_51,4,bg,-0.033657305126841043,477
D500_F07_V01,500,7,common_grid,detrended_51,4,left,0.028339379513981786,477
D500_F07_V01,500,7,common_grid,detrended_51,4,right,-0.058016762636904105,477
D500_F07_V01,500,7,common_grid,detrended_51,5,bg,-0.012042605739882674,477
D500_F07_V01,500,7,common_grid,detrended_51,5,left,-0.029255176601545071,477
D500_F07_V01,500,7,common_grid,detrended_51,5,right,0.0034457974224650391,477
D500_F07_V01,500,7,common_grid,detrended_51,6,bg,-0.027044150224971239,477
D500_F07_V01,500,7,common_grid,detrended_51,6,left,-0.027743462381450926,477
D500_F07_V01,500,7,common_grid,detrended_51,6,right,0.0090826498748558943,477
D500_F07_V01,500,7,common_grid,detrended_51,7,bg,0.079890734653124532,477
D500_F07_V01,500,7,common_grid,detrended_51,7,left,0.039639513931142616,477
D500_F07_V01,500,7,common_grid,detrended_51,7,right,0.061499094255356677,477
D500_F07_V01,500,7,common_grid,detrended_51,8,bg,0.020243742466291809,477
D500_F07_V01,500,7,common_grid,detrended_51,8,left,-0.004043430081846054,477
D500_F07_V01,500,7,common_grid,detrended_51,8,right,0.018572400958523697,477
D500_F07_V01,500,7,common_grid,detrended_51,9,bg,-0.067225014810632866,477
D500_F07_V01,500,7,common_grid,detrended_51,9,left,0.0093872544304192205,477
D500_F07_V01,500,7,common_grid,detrended_51,9,right,-0.12030899963812605,477
D500_F07_V01,500,7,common_grid,detrended_51,10,bg,-0.0063611024407200529,477
D500_F07_V01,500,7,common_grid,detrended_51,10,left,-0.042252368727251514,477
D500_F07_V01,500,7,common_grid,detrended_51,10,right,0.038412314372665055,477
D500_F07_V01,500,7,common_grid,detrended_51,11,bg,0.0146490874374117,477
D500_F07_V01,500,7,common_grid,detrended_51,11,left,0.013016331074165858,477
D500_F07_V01,500,7,common_grid,detrended_51,11,right,0.023795018958565027,477
D500_F07_V01,500,7,common_grid,detrended_51,12,bg,-0.001164618678886383,477
D500_F07_V01,500,7,common_grid,detrended_51,12,left,0.036213753843175059,477
D500_F07_V01,500,7,common_grid,detrended_51,12,right,-0.046199129979512331,477
D500_F07_V01,500,7,common_grid,detrended_51,13,bg,0.078166158045176723,477
D500_F07_V01,500,7,common_grid,detrended_51,13,left,0.034587575422772091,477
D500_F07_V01,500,7,common_grid,detrended_51,13,right,0.066793215373649531,477
D500_F07_V01,500,7,common_grid,detrended_51,14,bg,0.03446040672134669,477
D500_F07_V01,500,7,common_grid,detrended_51,14,left,-0.060625853984176928,477
D500_F07_V01,500,7,common_grid,detrended_51,14,right,0.096180878947731696,477
D500_F07_V01,500,7,common_grid,detrended_51,15,bg,0.014441791169685367,477
D500_F07_V01,500,7,common_grid,detrended_51,15,left,0.011799555987360133,477
D500_F07_V01,500,7,common_grid,detrended_51,15,right,-0.0089331590332766119,477
D500_F07_V01,500,7,common_grid,detrended_51,16,bg,0.1139817136012284,477
D500_F07_V01,500,7,common_grid,detrended_51,16,left,0.030089409773896542,477
D500_F07_V01,500,7,common_grid,detrended_51,16,right,0.13536154364688963,477
D500_F07_V01,500,7,common_grid,detrended_51,17,bg,0.082962147134493208,477
D500_F07_V01,500,7,common_grid,detrended_51,17,left,0.15286632725397722,477
D500_F07_V01,500,7,common_grid,detrended_51,17,right,0.0010297735410402676,477
D500_F07_V01,500,7,common_grid,detrended_51,18,bg,0.028481594104997267,477
D500_F07_V01,500,7,common_grid,detrended_51,18,left,0.053098294263306402,477
D500_F07_V01,500,7,common_grid,detrended_51,18,right,0.018692057926560198,477
D500_F07_V01,500,7,common_grid,detrended_51,19,bg,-0.015118718376906582,477
D500_F07_V01,500,7,common_grid,detrended_51,19,left,-0.045634545054963983,477
D500_F07_V01,500,7,common_grid,detrended_51,19,right,0.0067954510575488573,477
D500_F07_V01,500,7,common_grid,detrended_51,20,bg,-0.01018298091489484,477
D500_F07_V01,500,7,common_grid,detrended_51,20,left,0.0089771526847847779,477
D500_F07_V01,500,7,common_grid,detrended_51,20,right,-0.046713513617521255,477
D500_F09_V01,500,9,d500_extension,raw,1,bg,0.20774798386200155,482
D500_F09_V01,500,9,d500_extension,raw,1,left,0.17305172654261594,482
D500_F09_V01,500,9,d500_extension,raw,1,right,0.21592596714371931,482
D500_F09_V01,500,9,d500_extension,raw,2,bg,0.2786622030713678,482
D500_F09_V01,500,9,d500_extension,raw,2,left,0.26865560240988712,482
D500_F09_V01,500,9,d500_extension,raw,2,right,0.21949586463387655,482
D500_F09_V01,500,9,d500_extension,raw,3,bg,0.25766964554624666,482
D500_F09_V01,500,9,d500_extension,raw,3,left,0.20713715878788949,482
D500_F09_V01,500,9,d500_extension,raw,3,right,0.23877907641212712,482
D500_F09_V01,500,9,d500_extension,raw,4,bg,0.25108087908015747,482
D500_F09_V01,500,9,d500_extension,raw,4,left,0.21164269026437529,482
D500_F09_V01,500,9,d500_extension,raw,4,right,0.21515643471263171,482
D500_F09_V01,500,9,d500_extension,raw,5,bg,0.24043719858260723,482
D500_F09_V01,500,9,d500_extension,raw,5,left,0.19138644485929349,482
D500_F09_V01,500,9,d500_extension,raw,5,right,0.2013491089803556,482
D500_F09_V01,500,9,d500_extension,raw,6,bg,0.24178422861446494,482
D500_F09_V01,500,9,d500_extension,raw,6,left,0.18996611581854231,482
D500_F09_V01,500,9,d500_extension,raw,6,right,0.21781277364896348,482
D500_F09_V01,500,9,d500_extension,raw,7,bg,0.17337653545483242,482
D500_F09_V01,500,9,d500_extension,raw,7,left,0.12299846956170248,482
D500_F09_V01,500,9,d500_extension,raw,7,right,0.16610118017298248,482
D500_F09_V01,500,9,d500_extension,raw,8,bg,0.31166701074693137,482
D500_F09_V01,500,9,d500_extension,raw,8,left,0.22988385589864938,482
D500_F09_V01,500,9,d500_extension,raw,8,right,0.26374017515998388,482
D500_F09_V01,500,9,d500_extension,raw,9,bg,0.27957329689243821,482
D500_F09_V01,500,9,d500_extension,raw,9,left,0.23270640355251576,482
D500_F09_V01,500,9,d500_extension,raw,9,right,0.22972354110726834,482
D500_F09_V01,500,9,d500_extension,raw,10,bg,0.28720271639268569,482
