scan_id,diameter_um,flow_mm_s,grid_scope,region,side,n,median,min,max,p5,p10,p90,p95,p99,mad
D500_F05_V01,500,5,common_grid,t11,left,471,194.86764435640308,166.00487875693898,226.66913760333264,181.69073418692147,183.29133181620119,207.33105528779598,211.16510125293576,222.64623740079006,5.4157290583625866
D500_F05_V01,500,5,common_grid,t11,right,471,194.86764435640308,166.00487875693898,226.66913760333264,181.69073418692147,183.29133181620119,207.33105528779598,211.16510125293576,222.64623740079006,5.4157290583625866
D500_F05_V01,500,5,common_grid,t11,bg,471,389.73528871280615,332.00975751387796,453.33827520666529,363.38146837384295,366.58266363240239,414.66211057559195,422.33020250587151,445.29247480158011,10.831458116725173
D500_F05_V01,500,5,common_grid,t12,real,471,205.85881666751237,175.98107915657829,239.45401811665278,191.6551384813036,193.49531677089402,218.9224041998653,223.07550342169677,235.32561594830867,5.7485389962096747
D500_F05_V01,500,5,common_grid,t12,left,471,205.85881666751237,175.36809671407326,239.45401811665278,191.93868567920725,193.62956224834014,219.02520472773304,223.07550342169677,235.20421318878962,5.7211938853601509
D500_F05_V01,500,5,common_grid,t12,right,471,205.85881666751237,175.36809671407326,239.45401811665278,191.93868567920725,193.62956224834014,219.02520472773304,223.07550342169677,235.20421318878962,5.7211938853601509
D500_F05_V01,500,5,common_grid,t12,bg,471,411.71763333502474,350.73619342814652,478.90803623330544,383.87737135841451,387.25912449668016,438.05040945546608,446.15100684339353,470.40842637757925,11.442387770720302
D500_F05_V01,500,5,common_grid,t13,real,471,199.49877400839173,170.54411420772377,232.05604607555483,185.73392084140289,187.51724651417732,212.15875981344476,216.18354833843068,228.05519158444756,5.5709369200131391
D500_F05_V01,500,5,common_grid,t13,left,471,199.49877400839173,169.95006996056415,232.05604607555483,186.00870780108238,187.64734445508756,212.25838430176657,216.18354833843068,227.9375395835406,5.5444366409485326
D500_F05_V01,500,5,common_grid,t13,right,471,199.49877400839173,169.95006996056415,232.05604607555483,186.00870780108238,187.64734445508756,212.25838430176657,216.18354833843068,227.9375395835406,5.5444366409485326
D500_F05_V01,500,5,common_grid,t13,bg,471,398.99754801678341,339.9001399211283,464.11209215110966,372.01741560216476,375.29468891017507,424.51676860353314,432.36709667686137,455.8750791670812,11.088873281897008
D500_F05_V01,500,5,common_grid,t14,real,471,192.41101672476037,164.4850529745685,223.81159976776189,179.13519883519297,180.85516682775548,204.62122078530672,208.50301733289916,219.95288692991065,5.3730136549317535
D500_F05_V01,500,5,common_grid,t14,left,471,192.41101672476037,163.91211382672861,223.81159976776189,179.40022321219703,180.98064267194934,204.7173058323651,208.50301733289916,219.83941484855708,5.3474548731113885
D500_F05_V01,500,5,common_grid,t14,right,471,192.41101672476037,163.91211382672861,223.81159976776189,179.40022321219703,180.98064267194934,204.7173058323651,208.50301733289916,219.83941484855708,5.3474548731113885
D500_F05_V01,500,5,common_grid,t14,bg,471,384.82203344952075,327.82422765345723,447.62319953552378,358.80044642439407,361.96128534389868,409.4346116647302,417.00603466579827,439.67882969711417,10.694909746222777
D500_F05_V01,500,5,common_grid,t15,real,471,199.49877400838969,170.544114207722,232.05604607555242,185.73392084140096,187.51724651417538,212.15875981344254,216.18354833842847,228.05519158444525,5.5709369200131107
D500_F05_V01,500,5,common_grid,t15,left,471,199.49877400838969,169.95006996056244,232.05604607555242,186.0087078010805,187.64734445508566,212.25838430176432,216.18354833842847,227.93753958353824,5.5444366409484758
D500_F05_V01,500,5,common_grid,t15,right,471,199.49877400838969,169.95006996056244,232.05604607555242,186.0087078010805,187.64734445508566,212.25838430176432,216.18354833842847,227.93753958353824,5.5444366409484758
D500_F05_V01,500,5,common_grid,t15,bg,471,398.99754801677926,339.90013992112483,464.11209215110483,372.01741560216095,375.29468891017126,424.51676860352876,432.36709667685693,455.87507916707648,11.088873281896838
D500_F05_V01,500,5,common_grid,t16,real,471,205.85881666751177,175.98107915657775,239.45401811665212,191.65513848130308,193.49531677089342,218.92240419986467,223.0755034216962,235.32561594830801,5.7485389962096178
D500_F05_V01,500,5,common_grid,t16,left,471,205.85881666751177,175.36809671407278,239.45401811665212,191.93868567920671,193.62956224833957,219.0252047277325,223.0755034216962,235.20421318878903,5.7211938853600941
D500_F05_V01,500,5,common_grid,t16,right,471,205.85881666751177,175.36809671407278,239.45401811665212,191.93868567920671,193.62956224833957,219.0252047277325,223.0755034216962,235.20421318878903,5.7211938853600941
D500_F05_V01,500,5,common_grid,t16,bg,471,411.71763333502355,350.73619342814555,478.90803623330424,383.87737135841337,387.25912449667914,438.050409455465,446.15100684339239,470.40842637757805,11.442387770720188
D500_F05_V01,500,5,common_grid,t17,real,471,194.86764435640475,166.58513296483142,226.66913760333455,181.42232608367152,183.16425394614163,207.23374346492571,211.16510125293752,222.76115824872451,5.4416141645833704
D500_F05_V01,500,5,common_grid,t17,left,471,194.86764435640475,166.00487875694043,226.66913760333455,181.69073418692307,183.29133181620281,207.33105528779771,211.16510125293752,222.64623740079188,5.4157290583626718
D500_F05_V01,500,5,common_grid,t17,right,471,194.86764435640475,166.00487875694043,226.66913760333455,181.69073418692307,183.29133181620281,207.33105528779771,211.16510125293752,222.64623740079188,5.4157290583626718
D500_F05_V01,500,5,common_grid,t17,bg,471,389.73528871280934,332.00975751388086,453.33827520666915,363.38146837384613,366.58266363240563,414.66211057559553,422.33020250587515,445.29247480158375,10.831458116725173
D500_F05_V01,500,5,common_grid,t18,real,471,191.80042070824376,163.96307705119156,223.10135732117737,178.56673222299716,180.28124207900038,203.97187697728037,207.84135505398046,219.25488970050642,5.3559629642268476
D500_F05_V01,500,5,common_grid,t18,left,471,191.80042070824376,163.39195606515622,223.10135732117737,178.83091557316379,180.4063197388702,204.06765710860176,207.84135505398046,219.14177771080475,5.330485290498018
D500_F05_V01,500,5,common_grid,t18,right,471,191.80042070824376,163.39195606515622,223.10135732117737,178.83091557316379,180.4063197388702,204.06765710860176,207.84135505398046,219.14177771080475,5.330485290498018
D500_F05_V01,500,5,common_grid,t18,bg,471,383.60084141648753,326.78391213031244,446.20271464235475,357.66183114632759,360.81263947774039,408.13531421720353,415.68271010796093,438.28355542160949,10.660970580996036
D500_F05_V01,500,5,common_grid,t19,real,471,202.98276656898699,173.52245043112339,236.10861001830054,188.97752773411696,190.79199692347663,215.86384293753483,219.95891927931928,232.03788568788062,5.6682262536511701
D500_F05_V01,500,5,common_grid,t19,left,471,202.98276656898699,172.9180319561118,236.10861001830054,189.25711349884193,190.92436685959359,215.96520724094017,219.95891927931928,231.91817904429257,5.6412631808898368
D500_F05_V01,500,5,common_grid,t19,right,471,202.98276656898699,172.9180319561118,236.10861001830054,189.25711349884193,190.92436685959359,215.96520724094017,219.95891927931928,231.91817904429257,5.6412631808898368
D500_F05_V01,500,5,common_grid,t19,bg,471,405.96553313797392,345.83606391222361,472.21722003660108,378.51422699768386,381.84873371918707,431.93041448188035,439.91783855863849,463.83635808858514,11.282526361779617
D500_F05_V01,500,5,common_grid,t20,real,471,204.46599652767733,174.79040879692553,237.83389620787889,190.35841900578663,192.18614683333652,217.44119713491276,221.56619690328128,233.73342639520695,5.7096449569930314
D500_F05_V01,500,5,common_grid,t20,left,471,204.46599652767733,174.18157373224534,237.83389620787889,190.64004775174234,192.3194840193249,217.54330212470302,221.56619690328128,233.61284503460215,5.6824848604253191
D500_F05_V01,500,5,common_grid,t20,right,471,204.46599652767733,174.18157373224534,237.83389620787889,190.64004775174234,192.3194840193249,217.54330212470302,221.56619690328128,233.61284503460215,5.6824848604253191
D500_F05_V01,500,5,common_grid,t20,bg,471,408.93199305535467,348.36314746449068,475.66779241575779,381.28009550348474,384.63896803864986,435.08660424940604,443.1323938065625,467.22569006920429,11.364969720850638
D500_F05_V01,500,5,common_grid,tail100,real,471,745.71435624406911,637.48358840680453,867.41147093213408,694.26216728082522,700.9281308320127,793.03661780481991,808.08103398655612,852.45651872206827,20.823825407614322
D500_F05_V01,500,5,common_grid,tail100,left,471,745.71435624406911,635.263086924763,867.41147093213408,695.28930432344725,701.41442906986799,793.40900811921824,808.08103398655612,852.01674265550719,20.724768966585202
D500_F05_V01,500,5,common_grid,tail100,right,471,745.71435624406911,635.263086924763,867.41147093213408,695.28930432344725,701.41442906986799,793.40900811921824,808.08103398655612,852.01674265550719,20.724768966585202
D500_F05_V01,500,5,common_grid,tail100,bg,471,1491.4287124881382,1270.526173849526,1734.8229418642682,1390.5786086468945,1402.828858139736,1586.8180162384365,1616.1620679731122,1704.0334853110144,41.449537933170404
D500_F05_V01,500,5,common_grid,tail500,real,471,3628.9491788400924,3102.2542684101759,4221.1768069077989,3378.5619128256285,3411.0012010768287,3859.2385393623881,3932.4507838252957,4148.3999304967601,101.3371989965276
D500_F05_V01,500,5,common_grid,tail500,left,471,3628.9491788400924,3091.4484055990406,4221.1768069077989,3383.560379190355,3413.3677259749479,3861.0507420031554,3932.4507838252957,4146.2598013947018,100.85515008956691
D500_F05_V01,500,5,common_grid,tail500,right,471,3628.9491788400924,3091.4484055990406,4221.1768069077989,3383.560379190355,3413.3677259749479,3861.0507420031554,3932.4507838252957,4146.2598013947018,100.85515008956691
D500_F05_V01,500,5,common_grid,tail500,bg,471,7257.8983576801857,6182.8968111980812,8442.3536138155996,6767.12075838071,6826.7354519498958,7722.1014840063108,7864.9015676505915,8292.5196027894035,201.71030017913472
D500_F07_V01,500,7,common_grid,source,real,477,2846.3862721415867,2492.8275810919927,3316.9746981156218,2610.5664550202287,2669.9882826280482,3023.2112115862096,3093.5363952121625,3198.1841902138594,60.301477365843311
D500_F07_V01,500,7,common_grid,source,left,477,2846.3862721415867,2492.8275810919927,3316.9746981156218,2610.5664550202287,2669.5837813204098,3023.2511012826976,3093.5652353244709,3198.1841902138594,60.304774439422999
D500_F07_V01,500,7,common_grid,source,right,477,2846.3862721415867,2492.8275810919927,3316.9746981156218,2610.5664550202287,2669.5837813204098,3023.2511012826976,3093.5652353244709,3198.1841902138594,60.304774439422999
D500_F07_V01,500,7,common_grid,source,bg,477,5692.7725442831734,4985.6551621839853,6633.9493962312436,5221.1329100404573,5339.1675626408196,6046.5022025653952,6187.1304706489418,6396.3683804277189,120.609548878846
D500_F07_V01,500,7,common_grid,s1,real,477,324.88241604084567,284.60031825758034,378.55053082260775,298.05554874437814,304.77858511675549,345.02003053238877,353.08484523332112,365.07920858216431,6.8200295502853692
D500_F07_V01,500,7,common_grid,s1,left,477,324.88241604084567,284.60031825758034,378.55053082260775,298.05554874437814,304.73259578147594,345.01263210256957,353.08229073564337,365.07920858216431,6.8368972121210732
D500_F07_V01,500,7,common_grid,s1,right,477,324.88241604084567,284.60031825758034,378.55053082260775,298.05554874437814,304.73259578147594,345.01263210256957,353.08229073564337,365.07920858216431,6.8368972121210732
D500_F07_V01,500,7,common_grid,s1,bg,477,649.76483208169134,569.20063651516068,757.10106164521551,596.11109748875629,609.46519156295187,690.02526420513914,706.16458147128674,730.15841716432863,13.673794424242146
D500_F07_V01,500,7,common_grid,s2,real,477,531.48962571977472,465.42963311524306,619.33955567229589,487.59901642818659,498.4786267748824,564.43803863737116,577.62583406063106,597.36518336086976,11.1717869807959
D500_F07_V01,500,7,common_grid,s2,left,477,531.48962571977472,465.42963311524306,619.33955567229589,487.59901642818659,498.52914357125798,564.44364618614941,577.62988726109609,597.36518336086976,11.186621222684835
D500_F07_V01,500,7,common_grid,s2,right,477,531.48962571977472,465.42963311524306,619.33955567229589,487.59901642818659,498.52914357125798,564.44364618614941,577.62988726109609,597.36518336086976,11.186621222684835
D500_F07_V01,500,7,common_grid,s2,bg,477,1062.9792514395494,930.85926623048613,1238.6791113445918,975.19803285637317,997.05828714251595,1128.8872923722988,1155.2597745221922,1194.7303667217395,22.373242445369669
D500_F07_V01,500,7,common_grid,s3,real,477,605.85782173914527,530.45000551035616,706.07288695542604,555.48024906936496,568.39219164336635,643.72268424043068,658.61098173854896,680.49286883082016,13.350521687443575
D500_F07_V01,500,7,common_grid,s3,left,477,605.85782173914527,530.45000551035616,706.07288695542604,555.48024906936496,568.13758131323959,643.76795141856996,658.62097987593756,680.49286883082016,13.350521687443575
D500_F07_V01,500,7,common_grid,s3,right,477,605.85782173914527,530.45000551035616,706.07288695542604,555.48024906936496,568.13758131323959,643.76795141856996,658.62097987593756,680.49286883082016,13.350521687443575
D500_F07_V01,500,7,common_grid,s3,bg,477,1211.7156434782905,1060.9000110207123,1412.1457739108521,1110.9604981387299,1136.2751626264792,1287.5359028371399,1317.2419597518751,1360.9857376616403,26.701043374887149
D500_F07_V01,500,7,common_grid,s4,real,477,609.67419320206454,533.78163406477188,710.51001557306904,558.98997800087716,571.96063924445718,647.78049149276774,662.75119920360089,684.76299946504821,13.442857289366088
D500_F07_V01,500,7,common_grid,s4,left,477,609.67419320206454,533.78163406477188,710.51001557306904,558.98997800087716,571.71454476395968,647.82424592573977,662.7628226597933,684.76299946504821,13.445817605837647
D500_F07_V01,500,7,common_grid,s4,right,477,609.67419320206454,533.78163406477188,710.51001557306904,558.98997800087716,571.71454476395968,647.82424592573977,662.7628226597933,684.76299946504821,13.445817605837647
D500_F07_V01,500,7,common_grid,s4,bg,477,1219.3483864041291,1067.5632681295438,1421.0200311461381,1117.9799560017543,1143.4290895279194,1295.6484918514795,1325.5256453195866,1369.5259989300964,26.891635211675293
D500_F07_V01,500,7,common_grid,s5,real,477,531.63742475037043,465.59244526108,619.57257726489206,487.78850437382522,498.6654849143639,564.63478662467298,577.81623094253439,597.56527620640338,11.136539536500322
D500_F07_V01,500,7,common_grid,s5,left,477,531.63742475037043,465.59244526108,619.57257726489206,487.78850437382522,498.72729632626249,564.63599844799512,577.81727376389654,597.56527620640338,11.154210035554456
D500_F07_V01,500,7,common_grid,s5,right,477,531.63742475037043,465.59244526108,619.57257726489206,487.78850437382522,498.72729632626249,564.63599844799512,577.81727376389654,597.56527620640338,11.154210035554456
D500_F07_V01,500,7,common_grid,s5,bg,477,1063.2748495007409,931.18489052216,1239.1451545297841,975.57700874765044,997.45459265252498,1129.2719968959902,1155.6345475277931,1195.1305524128068,22.308420071108912
D500_F07_V01,500,7,common_grid,s6,real,477,322.08356264992312,282.01211803068338,375.28486253614966,295.45090404965714,302.13902942541131,342.09016548052313,350.09900631853611,361.9578371306041,6.7133637671395263
D500_F07_V01,500,7,common_grid,s6,left,477,322.08356264992312,282.01211803068338,375.28486253614966,295.45090404965714,302.13086446515018,342.09619631900455,350.1028460704029,361.9578371306041,6.7144830902167882
D500_F07_V01,500,7,common_grid,s6,right,477,322.08356264992312,282.01211803068338,375.28486253614966,295.45090404965714,302.13086446515018,342.09619631900455,350.1028460704029,361.9578371306041,6.7144830902167882
D500_F07_V01,500,7,common_grid,s6,bg,477,644.16712529984625,564.02423606136676,750.56972507229932,590.90180809931428,604.26172893030036,684.1923926380091,700.20569214080581,723.91567426120821,13.428966180433576
D500_F07_V01,500,7,common_grid,t01,real,477,206.22646710429129,180.33942651381088,240.20179345925209,188.84260547627076,193.51656102069973,219.31246515561361,224.15764229669742,230.7314874750893,5.5294018056991092
D500_F07_V01,500,7,common_grid,t01,left,477,206.22646710429129,180.33942651381088,240.20179345925209,188.84260547627076,193.26430078931364,219.39012217175485,224.1881652351102,230.7314874750893,5.5305592204827292
D500_F07_V01,500,7,common_grid,t01,right,477,206.22646710429129,180.33942651381088,240.20179345925209,188.84260547627076,193.26430078931364,219.39012217175485,224.1881652351102,230.7314874750893,5.5305592204827292
D500_F07_V01,500,7,common_grid,t01,bg,477,412.45293420858258,360.67885302762176,480.40358691850417,377.68521095254141,386.52860157862733,438.78024434350971,448.37633047022041,461.46297495017859,11.061118440965458
D500_F07_V01,500,7,common_grid,t02,real,477,197.03815916399927,172.30450157012467,229.49973335462985,180.42882602435608,184.89453602472628,209.5411176981834,214.17042061020894,220.45137169649422,5.2830423193064746
D500_F07_V01,500,7,common_grid,t02,left,477,197.03815916399927,172.30450157012467,229.49973335462985,180.42882602435608,184.65351511058017,209.6153147482589,214.19958361572216,220.45137169649422,5.2841481661046998
D500_F07_V01,500,7,common_grid,t02,right,477,197.03815916399927,172.30450157012467,229.49973335462985,180.42882602435608,184.65351511058017,209.6153147482589,214.19958361572216,220.45137169649422,5.2841481661046998
D500_F07_V01,500,7,common_grid,t02,bg,477,394.07631832799854,344.60900314024934,458.99946670925971,360.85765204871217,369.30703022116035,419.23062949651785,428.39916723144427,440.90274339298844,10.5682963322094
D500_F07_V01,500,7,common_grid,t03,real,477,192.37661024457893,168.22810405142403,224.07020519335583,176.16022240689094,180.52028218339089,204.58377250715833,209.10355489747991,215.23591060065041,5.1580555638510077
D500_F07_V01,500,7,common_grid,t03,left,477,192.37661024457893,168.22810405142403,224.07020519335583,176.16022240689094,180.28496336667942,204.65621419583547,209.13202796162639,215.23591060065041,5.1591352484126105
D500_F07_V01,500,7,common_grid,t03,right,477,192.37661024457893,168.22810405142403,224.07020519335583,176.16022240689094,180.28496336667942,204.65621419583547,209.13202796162639,215.23591060065041,5.1591352484126105
D500_F07_V01,500,7,common_grid,t03,bg,477,384.75322048915791,336.45620810284805,448.14041038671172,352.32044481378188,360.56992673335884,409.31242839167095,418.26405592325278,430.47182120130088,10.318270496825278
D500_F07_V01,500,7,common_grid,t04,real,477,201.93122960518971,176.58335835144027,235.19892566490691,184.90943505513596,189.48604252681048,214.74467549416136,219.48893839839479,225.92586503902578,5.414236694659138
D500_F07_V01,500,7,common_grid,t04,left,477,201.93122960518971,176.58335835144027,235.19892566490691,184.90943505513596,189.23903631359477,214.82071508780351,219.51882561205559,225.92586503902578,5.415370003073491
D500_F07_V01,500,7,common_grid,t04,right,477,201.93122960518971,176.58335835144027,235.19892566490691,184.90943505513596,189.23903631359477,214.82071508780351,219.51882561205559,225.92586503902578,5.415370003073491
D500_F07_V01,500,7,common_grid,t04,bg,477,403.86245921037931,353.16671670288054,470.39785132981382,369.81887011027192,378.47807262718965,429.64143017560701,439.03765122411119,451.85173007805156,10.830740006146868
D500_F07_V01,500,7,common_grid,t05,real,477,205.38632668968918,179.60474661220644,239.22324188350811,188.07328470436838,192.72819914799169,218.41901404824407,223.24445255350051,229.79151672220314,5.5068757255563128
D500_F07_V01,500,7,common_grid,t05,left,477,205.38632668968918,179.60474661220644,239.22324188350811,188.07328470436838,192.47696659272481,218.49635469957212,223.27485114534181,229.79151672220314,5.5080284251792477
D500_F07_V01,500,7,common_grid,t05,right,477,205.38632668968918,179.60474661220644,239.22324188350811,188.07328470436838,192.47696659272481,218.49635469957212,223.27485114534181,229.79151672220314,5.5080284251792477
D500_F07_V01,500,7,common_grid,t05,bg,477,410.77265337937837,359.20949322441288,478.44648376701622,376.14656940873675,384.95393318544961,436.99270939914425,446.54970229068363,459.58303344440628,11.016056850358495
D500_F07_V01,500,7,common_grid,t06,real,477,191.79113742618065,167.71612402387512,223.38827710247799,175.62410202421495,179.9708925343395,203.96114880183339,208.46717583108878,214.58086851918492,5.1423577026371277
D500_F07_V01,500,7,common_grid,t06,left,477,191.79113742618065,167.71612402387512,223.38827710247799,175.62410202421495,179.73628987938318,204.03337002379382,208.49556224122315,214.58086851918492,5.1434341013212759
D500_F07_V01,500,7,common_grid,t06,right,477,191.79113742618065,167.71612402387512,223.38827710247799,175.62410202421495,179.73628987938318,204.03337002379382,208.49556224122315,214.58086851918492,5.1434341013212759
D500_F07_V01,500,7,common_grid,t06,bg,477,383.58227485236137,335.43224804775025,446.77655420495597,351.2482040484299,359.47257975876636,408.06674004758764,416.99112448244631,429.16173703836984,10.286868202642609
D500_F07_V01,500,7,common_grid,t07,real,477,191.04015532940136,167.05941064194622,222.51357246812591,174.93642396904991,179.26619407929905,203.16251350906512,207.65089662801279,213.74065039059028,5.1222221602875777
D500_F07_V01,500,7,common_grid,t07,left,477,191.04015532940136,167.05941064194622,222.51357246812591,174.93642396904991,179.03251004027095,203.23445193983181,207.67917188762115,213.74065039059028,5.1232943441985412
D500_F07_V01,500,7,common_grid,t07,right,477,191.04015532940136,167.05941064194622,222.51357246812591,174.93642396904991,179.03251004027095,203.23445193983181,207.67917188762115,213.74065039059028,5.1232943441985412
D500_F07_V01,500,7,common_grid,t07,bg,477,382.08031065880272,334.11882128389243,445.02714493625183,349.87284793809988,358.0650200805419,406.46890387966363,415.35834377524236,427.48130078118055,10.246588688397082
D500_F07_V01,500,7,common_grid,t08,real,477,204.66372256331556,178.9728489921942,238.38159042357097,187.41159249837577,192.05012970579702,217.65055743590017,222.45901875561725,228.98304859842196,5.4875010612987296
D500_F07_V01,500,7,common_grid,t08,left,477,204.66372256331556,178.9728489921942,238.38159042357097,187.41159249837577,191.79978105397223,217.72762598209502,222.48931039706781,228.98304859842196,5.4886497054155825
D500_F07_V01,500,7,common_grid,t08,right,477,204.66372256331556,178.9728489921942,238.38159042357097,187.41159249837577,191.79978105397223,217.72762598209502,222.48931039706781,228.98304859842196,5.4886497054155825
D500_F07_V01,500,7,common_grid,t08,bg,477,409.32744512663112,357.9456979843884,476.763180847142,374.82318499675154,383.59956210794434,435.45525196418998,444.97862079413557,457.96609719684392,10.977299410831165
D500_F07_V01,500,7,common_grid,t09,real,477,203.17905826744675,177.67455051750267,236.65233117009078,186.05207799072684,190.65696648654125,216.07168450446954,220.84526445512893,227.32196791272244,5.4476938263026682
D500_F07_V01,500,7,common_grid,t09,left,477,203.17905826744675,177.67455051750267,236.65233117009078,186.05207799072684,190.40843390500098,216.14819398275807,220.8753363560316,227.32196791272244,5.4488341379662018
D500_F07_V01,500,7,common_grid,t09,right,477,203.17905826744675,177.67455051750267,236.65233117009078,186.05207799072684,190.40843390500098,216.14819398275807,220.8753363560316,227.32196791272244,5.4488341379662018
D500_F07_V01,500,7,common_grid,t09,bg,477,406.35811653489344,355.34910103500533,473.30466234018155,372.10415598145369,380.81686781000201,432.29638796551615,441.75067271206319,454.64393582544488,10.897668275932347
D500_F07_V01,500,7,common_grid,t10,real,477,191.98589867261722,167.88643742730318,223.61512480707813,175.80244586988769,180.15365048563311,204.16826852643777,208.67887136379608,214.79877242222793,5.1475796957346063
D500_F07_V01,500,7,common_grid,t10,left,477,191.98589867261722,167.88643742730318,223.61512480707813,175.80244586988769,179.91880959492667,204.24056308804984,208.70728659993716,214.79877242222793,5.1486571874867479
D500_F07_V01,500,7,common_grid,t10,right,477,191.98589867261722,167.88643742730318,223.61512480707813,175.80244586988769,179.91880959492667,204.24056308804984,208.70728659993716,214.79877242222793,5.1486571874867479
D500_F07_V01,500,7,common_grid,t10,bg,477,383.97179734523434,335.7728748546063,447.23024961415626,351.60489173977533,359.83761918985334,408.48112617609968,417.41457319987427,429.59754484445585,10.297314374973382
D500_F07_V01,500,7,common_grid,t11,real,477,195.05608843730764,170.57123472430987,227.19112112847145,178.61383396478976,183.03462194039491,207.43327565789039,212.01601091101247,218.23377987391248,5.2298984837499631
D500_F07_V01,500,7,common_grid,t11,left,477,195.05608843730764,170.57123472430987,227.19112112847145,178.61383396478976,182.79602553376796,207.50672633578307,212.04488055639803,218.23377987391248,5.2309932064767111
D500_F07_V01,500,7,common_grid,t11,right,477,195.05608843730764,170.57123472430987,227.19112112847145,178.61383396478976,182.79602553376796,207.50672633578307,212.04488055639803,218.23377987391248,5.2309932064767111
D500_F07_V01,500,7,common_grid,t11,bg,477,390.11217687461527,341.14246944861975,454.3822422569429,357.22766792957952,365.59205106753598,415.01345267156614,424.08976111279605,436.46755974782496,10.461986412953422
D500_F07_V01,500,7,common_grid,t12,real,477,206.05788961074589,180.19201008886807,240.00544321936749,188.68823822383811,193.35837309616002,219.13319066093632,223.97440716675496,230.54287862974215,5.5248818587189419
D500_F07_V01,500,7,common_grid,t12,left,477,206.05788961074589,180.19201008886807,240.00544321936749,188.68823822383811,193.10631907204757,219.21078419722787,224.00490515453691,230.54287862974215,5.5260383273869706
D500_F07_V01,500,7,common_grid,t12,right,477,206.05788961074589,180.19201008886807,240.00544321936749,188.68823822383811,193.10631907204757,219.21078419722787,224.00490515453691,230.54287862974215,5.5260383273869706
D500_F07_V01,500,7,common_grid,t12,bg,477,412.11577922149178,360.38402017773615,480.01088643873504,377.37647644767623,386.21263814409508,438.42156839445585,448.00981030907383,461.08575725948441,11.052076654773941
D500_F07_V01,500,7,common_grid,t13,real,477,199.69169655966371,174.62494772277626,232.59043480725884,182.85868346487834,187.38453373723678,212.3630339914566,217.05468030155811,223.42021773730232,5.3541897072877589
D500_F07_V01,500,7,common_grid,t13,left,477,199.69169655966371,174.62494772277626,232.59043480725884,182.85868346487834,187.14026696446345,212.43823026243359,217.08423604889367,223.42021773730232,5.3553104466623722
D500_F07_V01,500,7,common_grid,t13,right,477,199.69169655966371,174.62494772277626,232.59043480725884,182.85868346487834,187.14026696446345,212.43823026243359,217.08423604889367,223.42021773730232,5.3553104466623722
D500_F07_V01,500,7,common_grid,t13,bg,477,399.38339311932737,349.24989544555245,465.18086961451769,365.71736692975668,374.28053392892684,424.87646052486718,434.16847209778734,446.84043547460465,10.710620893324688
D500_F07_V01,500,7,common_grid,t14,real,477,192.59708515763117,168.42090335569765,224.32700283078574,176.36211238545448,180.727169046965,204.81823754632313,209.34319987316749,215.48258361674655,5.1639669989809533
D500_F07_V01,500,7,common_grid,t14,left,477,192.59708515763117,168.42090335569765,224.32700283078574,176.36211238545448,180.49158054104558,204.89076225743733,209.37170556912056,215.48258361674655,5.165047920924593
D500_F07_V01,500,7,common_grid,t14,right,477,192.59708515763117,168.42090335569765,224.32700283078574,176.36211238545448,180.49158054104558,204.89076225743733,209.37170556912056,215.48258361674655,5.165047920924593
D500_F07_V01,500,7,common_grid,t14,bg,477,385.19417031526223,336.84180671139524,448.65400566157149,352.72422477090896,360.98316108209116,409.78152451487466,418.74341113824102,430.9651672334931,10.330095841849072
D500_F07_V01,500,7,common_grid,t15,real,477,199.69169655966166,174.62494772277444,232.59043480725646,182.85868346487644,187.38453373723488,212.36303399145436,217.05468030155586,223.42021773730005,5.3541897072877305
D500_F07_V01,500,7,common_grid,t15,left,477,199.69169655966166,174.62494772277444,232.59043480725646,182.85868346487644,187.14026696446149,212.43823026243138,217.08423604889143,223.42021773730005,5.3553104466623722
D500_F07_V01,500,7,common_grid,t15,right,477,199.69169655966166,174.62494772277444,232.59043480725646,182.85868346487644,187.14026696446149,212.43823026243138,217.08423604889143,223.42021773730005,5.3553104466623722
D500_F07_V01,500,7,common_grid,t15,bg,477,399.38339311932333,349.24989544554887,465.18086961451291,365.71736692975287,374.28053392892298,424.87646052486281,434.16847209778285,446.84043547460016,10.710620893324744
D500_F07_V01,500,7,common_grid,t16,real,477,206.05788961074529,180.19201008886753,240.0054432193669,188.6882382238376,193.35837309615945,219.13319066093578,223.97440716675436,230.54287862974161,5.5248818587189135
D500_F07_V01,500,7,common_grid,t16,left,477,206.05788961074529,180.19201008886753,240.0054432193669,188.6882382238376,193.10631907204697,219.2107841972273,224.00490515453632,230.54287862974161,5.5260383273869422
D500_F07_V01,500,7,common_grid,t16,right,477,206.05788961074529,180.19201008886753,240.0054432193669,188.6882382238376,193.10631907204697,219.2107841972273,224.00490515453632,230.54287862974161,5.5260383273869422
D500_F07_V01,500,7,common_grid,t16,bg,477,412.11577922149064,360.38402017773507,480.01088643873379,377.3764764476752,386.21263814409394,438.4215683944546,448.00981030907263,461.08575725948322,11.052076654773941
D500_F07_V01,500,7,common_grid,t17,real,477,195.05608843730934,170.57123472431138,227.19112112847338,178.6138339647913,183.03462194039656,207.43327565789218,212.01601091101429,218.2337798739143,5.22989848375002
D500_F07_V01,500,7,common_grid,t17,left,477,195.05608843730934,170.57123472431138,227.19112112847338,178.6138339647913,182.79602553376958,207.50672633578486,212.04488055639982,218.2337798739143,5.2309932064767963
