source_bin,tail_bin,u_lo,u_hi,u_mid,tail_lo_um,tail_hi_um,tail_mid_um,eta_lo,eta_hi,eta_mid,scan_id,diameter_um,flow_mm_s,grid_scope,coordinate,source_bins,mode,metric,rho,n_pairs,rho_peak,lag_at_peak,n_pairs_lag0,zero_lag_rank,peak_within_pm2,peak_within_pm5,rho_remote_median,zero_lag_specificity,pseudo_left_rho,pseudo_right_rho,control_rho,control_excess_rho,in_real_high_region
6,20,0.83333333333333337,1,0.91666666666666663,475,500,487.5,0.94999999999999996,1,0.97499999999999998,D500_F07_V01,500,7,common_grid,absolute,6,detrended_51,mean,-0.0020965903787119669,477,0.13724259404266059,-13,477,52,False,False,-0.0045735013823894766,0.0024769110036775097,0.01209722271111471,0.10974810666963808,0.060922664690376396,-0.06301925506908837,False
1,1,0,0.16666666666666666,0.083333333333333329,0,25,12.5,0,0.050000000000000003,0.025000000000000001,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.061203858071686157,482,0.12385989349956178,-32,482,92,False,False,-0.010415874873651745,-0.05078798319803441,0.012415777332615167,0.033589986203348202,0.023002881767981685,-0.084206739839667838,False
1,2,0,0.16666666666666666,0.083333333333333329,25,50,37.5,0.050000000000000003,0.10000000000000001,0.074999999999999997,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.054021997833130421,482,0.15024131234072655,24,482,81,False,False,-0.026264311082813029,-0.027757686750317392,0.02844973917369446,0.00071483136576346376,0.014582285269728962,-0.068604283102859376,False
1,3,0,0.16666666666666666,0.083333333333333329,50,75,62.5,0.10000000000000001,0.14999999999999999,0.125,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.059906005788500249,482,0.11276836200177519,-44,482,93,False,False,0.0071083403419433897,-0.067014346130443644,0.016663879521156808,0.090521811393578788,0.053592845457367796,-0.11349885124586805,False
1,4,0,0.16666666666666666,0.083333333333333329,75,100,87.5,0.14999999999999999,0.20000000000000001,0.17499999999999999,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.0380950742882376,482,0.14075457884980883,14,482,74,False,False,-0.022475452497867653,-0.015619621790369947,0.14944652046542556,0.058468336735984297,0.10395742860070492,-0.14205250288894253,False
1,5,0,0.16666666666666666,0.083333333333333329,100,125,112.5,0.20000000000000001,0.25,0.22500000000000001,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.046950321218320927,482,0.0856350464433593,31,482,80,False,False,-0.013897848836961293,-0.033052472381359638,-0.031709979575319049,-0.0062447178169643576,-0.018977348696141705,-0.027972972522179222,False
1,6,0,0.16666666666666666,0.083333333333333329,125,150,137.5,0.25,0.29999999999999999,0.27500000000000002,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.045926940938955607,482,0.118802854055823,17,482,81,False,False,0.013191478006954764,-0.05911841894591037,0.0091233559761656792,0.041520667732029774,0.025322011854097728,-0.071248952793053336,False
1,7,0,0.16666666666666666,0.083333333333333329,150,175,162.5,0.29999999999999999,0.34999999999999998,0.32500000000000001,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.071341034369609022,482,0.12131513341954327,10,482,93,False,False,-0.0038670444745623955,-0.067473989895046632,-0.015535057519668487,-0.00036199558586147949,-0.007948526552764984,-0.063392507816844038,False
1,8,0,0.16666666666666666,0.083333333333333329,175,200,187.5,0.34999999999999998,0.40000000000000002,0.375,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.043948670915476551,482,0.098714950859005474,-29,482,87,False,False,-0.011780157398570426,-0.032168513516906125,0.021844391376304381,-0.019092187954229907,0.0013761017110372371,-0.045324772626513785,False
1,9,0,0.16666666666666666,0.083333333333333329,200,225,212.5,0.40000000000000002,0.45000000000000001,0.42499999999999999,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.031246590039652342,482,0.11900969397631149,-10,482,78,False,False,0.0045421525237023209,-0.03578874256335466,-0.0098339883538880422,0.038425199871582313,0.014295605758847136,-0.045542195798499475,False
1,10,0,0.16666666666666666,0.083333333333333329,225,250,237.5,0.45000000000000001,0.5,0.47499999999999998,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.091148285871752235,482,0.10023322925312989,16,482,100,False,False,0.0036702316072090013,-0.094818517478961237,0.04258369537097853,0.025093859585366664,0.033838777478172599,-0.12498706334992483,False
1,11,0,0.16666666666666666,0.083333333333333329,250,275,262.5,0.5,0.55000000000000004,0.52500000000000002,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.028290102156128892,482,0.10925463893776052,26,482,66,False,False,-0.011356619988111617,-0.016933482168017273,0.048429945588946283,0.061657048035054215,0.055043496812000249,-0.083333598968129141,False
1,12,0,0.16666666666666666,0.083333333333333329,275,300,287.5,0.55000000000000004,0.59999999999999998,0.57499999999999996,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.076760654544503704,482,0.13105122348376949,19,482,94,False,False,-0.0336687075327647,-0.043091947011739004,0.043485407037580137,-0.0032525485566238747,0.020116429240478132,-0.096877083784981832,False
1,13,0,0.16666666666666666,0.083333333333333329,300,325,312.5,0.59999999999999998,0.65000000000000002,0.625,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.019643650243879821,482,0.11647216589929671,29,482,33,False,False,-0.0052351888636577477,0.024878839107537569,0.041546721622996358,0.11884919690202717,0.080197959262511762,-0.060554309018631944,False
1,14,0,0.16666666666666666,0.083333333333333329,325,350,337.5,0.65000000000000002,0.69999999999999996,0.67500000000000004,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.021565616001897936,482,0.11565745544432712,45,482,66,False,False,-0.0033513862085581478,-0.018214229793339788,0.099874666861990105,0.050896946993824597,0.075385806927907348,-0.096951422929805284,False
1,15,0,0.16666666666666666,0.083333333333333329,350,375,362.5,0.69999999999999996,0.75,0.72499999999999998,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.044348780267888813,482,0.10611009366259316,35,482,79,False,False,-0.00059591587321219767,-0.043752864394676613,0.10945262408990679,0.015077279153136348,0.062264951621521569,-0.10661373188941038,False
1,16,0,0.16666666666666666,0.083333333333333329,375,400,387.5,0.75,0.80000000000000004,0.77500000000000002,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.01935128176205618,482,0.13523787185660274,14,482,33,False,False,-0.014296099773558602,0.033647381535614779,0.0025616843837113724,0.031350232283188798,0.016955958333450084,0.0023953234286060963,False
1,17,0,0.16666666666666666,0.083333333333333329,400,425,412.5,0.80000000000000004,0.84999999999999998,0.82499999999999996,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.074062829911384534,482,0.12322826046833049,-17,482,7,False,False,0.0036488578700244506,0.070413972041360087,0.052087943024262048,0.065169845755776515,0.058628894390019282,0.015433935521365252,False
1,18,0,0.16666666666666666,0.083333333333333329,425,450,437.5,0.84999999999999998,0.90000000000000002,0.875,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.10396505283039581,482,0.10256418266864471,-18,482,101,False,False,-0.026322485436419251,-0.077642567393976555,0.039970523539972512,0.010477725403203927,0.02522412447158822,-0.12918917730198404,False
1,19,0,0.16666666666666666,0.083333333333333329,450,475,462.5,0.90000000000000002,0.94999999999999996,0.92500000000000004,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.0042995639165527809,482,0.10837167265509856,-21,482,46,False,False,0.0043537003613875885,-5.4136444834807645e-05,0.0096158789580939354,0.057771302055166403,0.033693590506630171,-0.02939402659007739,False
1,20,0,0.16666666666666666,0.083333333333333329,475,500,487.5,0.94999999999999996,1,0.97499999999999998,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.10626289288227689,482,0.11988647820935182,-30,482,94,False,False,0.0033674916749509187,-0.1096303845572278,-0.017759334534552914,0.06695008445319528,0.024595374959321181,-0.13085826784159807,False
2,1,0.16666666666666666,0.33333333333333331,0.25,0,25,12.5,0,0.050000000000000003,0.025000000000000001,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.075527627329958089,482,0.13129613341949839,-1,482,5,True,True,-0.020556300877149002,0.096083928207107094,0.070496717158785804,0.041614906766346424,0.056055811962566114,0.019471815367391974,False
2,2,0.16666666666666666,0.33333333333333331,0.25,25,50,37.5,0.050000000000000003,0.10000000000000001,0.074999999999999997,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.13448293026612276,482,0.13448293026612276,0,482,1,True,True,0.0079251301895420269,0.12655780007658074,-0.014458379535135724,0.039124251434501468,0.012332935949682872,0.12214999431643989,True
2,3,0.16666666666666666,0.33333333333333331,0.25,50,75,62.5,0.10000000000000001,0.14999999999999999,0.125,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.067907833348873556,482,0.091635666625630857,-28,482,4,False,False,-0.012455296454096081,0.080363129802969641,0.05392879189800813,0.041528355311597945,0.047728573604803037,0.020179259744070518,False
2,4,0.16666666666666666,0.33333333333333331,0.25,75,100,87.5,0.14999999999999999,0.20000000000000001,0.17499999999999999,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.049283881366783452,482,0.1144535281006908,25,482,16,False,False,0.0055370768217751307,0.043746804545008323,0.083419228846314156,0.065379163419376135,0.074399196132845152,-0.0251153147660617,False
2,5,0.16666666666666666,0.33333333333333331,0.25,100,125,112.5,0.20000000000000001,0.25,0.22500000000000001,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.064406464710214342,482,0.15944322122003257,-3,482,8,False,True,-0.011019641021822506,0.075426105732036841,-0.038068254306890342,0.050872111871910548,0.006401928782510103,0.058004535927704243,False
2,6,0.16666666666666666,0.33333333333333331,0.25,125,150,137.5,0.25,0.29999999999999999,0.27500000000000002,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.11336422282487434,482,0.16564407322548255,-1,482,3,True,True,-0.00065690536635663703,0.11402112819123097,0.077464575727230506,0.033277393242681044,0.055370984484955775,0.057993238339918561,True
2,7,0.16666666666666666,0.33333333333333331,0.25,150,175,162.5,0.29999999999999999,0.34999999999999998,0.32500000000000001,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.074702065786041966,482,0.11394981484427819,1,482,5,True,True,-0.030330075250067066,0.10503214103610903,-0.054585623020619929,0.036623719880667663,-0.0089809515699761332,0.083683017356018102,False
2,8,0.16666666666666666,0.33333333333333331,0.25,175,200,187.5,0.34999999999999998,0.40000000000000002,0.375,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.019641965539353965,482,0.087646976285585501,-13,482,64,False,False,-0.028679620511848546,0.0090376549724945805,0.05750612796481281,-0.04654489585595506,0.0054806160544288753,-0.02512258159378284,False
2,9,0.16666666666666666,0.33333333333333331,0.25,200,225,212.5,0.40000000000000002,0.45000000000000001,0.42499999999999999,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.014131086670717935,482,0.11073814172673487,-34,482,39,False,False,0.011782324810470368,0.0023487618602475672,-0.014492182862048222,0.089863927761487716,0.03768587244971975,-0.023554785779001816,False
2,10,0.16666666666666666,0.33333333333333331,0.25,225,250,237.5,0.45000000000000001,0.5,0.47499999999999998,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.033400769096741195,482,0.11173306847452855,-4,482,19,False,True,-0.0078665059456023215,0.041267275042343517,-0.0069905493683638312,-0.038633700146672945,-0.022812124757518388,0.05621289385425958,False
2,11,0.16666666666666666,0.33333333333333331,0.25,250,275,262.5,0.5,0.55000000000000004,0.52500000000000002,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.00070914982232779793,482,0.089204499914575158,40,482,55,False,False,0.0082798587122955812,-0.00898900853462338,-0.065924615008657733,0.033935707901813175,-0.015994453553422279,0.01528530373109448,False
2,12,0.16666666666666666,0.33333333333333331,0.25,275,300,287.5,0.55000000000000004,0.59999999999999998,0.57499999999999996,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.042946045757554785,482,0.14035280494240795,1,482,21,True,True,-0.011529003312479479,0.054475049070034268,0.01623723189593965,0.055971260074710871,0.036104245985325259,0.006841799772229526,False
2,13,0.16666666666666666,0.33333333333333331,0.25,300,325,312.5,0.59999999999999998,0.65000000000000002,0.625,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.049252209032730303,482,0.094729727812362954,-32,482,88,False,False,-0.0058381756593826961,-0.043414033373347607,0.017856866338019323,0.069311581723861107,0.043584224030940213,-0.092836433063670509,False
2,14,0.16666666666666666,0.33333333333333331,0.25,325,350,337.5,0.65000000000000002,0.69999999999999996,0.67500000000000004,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.0046713005136342321,482,0.12140620984804894,-43,482,55,False,False,-0.0017368555706116897,-0.0029344449430225425,0.032578513495997163,0.094190342531916466,0.063384428013956814,-0.06805572852759105,False
2,15,0.16666666666666666,0.33333333333333331,0.25,350,375,362.5,0.69999999999999996,0.75,0.72499999999999998,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.038019945729959037,482,0.100232712408239,5,482,80,False,True,-0.0047708707113498488,-0.033249075018609187,0.085352890183129193,-0.016422055182716545,0.034465417500206326,-0.072485363230165356,False
2,16,0.16666666666666666,0.33333333333333331,0.25,375,400,387.5,0.75,0.80000000000000004,0.77500000000000002,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.062165882886325997,482,0.10297247055658151,27,482,95,False,False,-0.002149049607028301,-0.060016833279297695,-0.049698285592204371,0.095697948508980085,0.022999831458387857,-0.085165714344713858,False
2,17,0.16666666666666666,0.33333333333333331,0.25,400,425,412.5,0.80000000000000004,0.84999999999999998,0.82499999999999996,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.0028093783578010054,482,0.16218337351569312,31,482,44,False,False,0.0076551041142653596,-0.0048457257564643542,0.048592157067194823,0.09902687108901867,0.07380951407810675,-0.071000135720305751,False
2,18,0.16666666666666666,0.33333333333333331,0.25,425,450,437.5,0.84999999999999998,0.90000000000000002,0.875,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.03601584606333752,482,0.11472445088775803,-1,482,21,True,True,-0.0058445977577316309,0.041860443821069154,0.098502574279579341,-0.017553705987730952,0.040474434145924193,-0.0044585880825866731,False
2,19,0.16666666666666666,0.33333333333333331,0.25,450,475,462.5,0.90000000000000002,0.94999999999999996,0.92500000000000004,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.066718898137398008,482,0.13794385412287952,22,482,9,False,False,0.0099518811084881517,0.056767017028909857,0.06358779663037141,0.012529218089186488,0.038058507359778948,0.02866039077761906,False
2,20,0.16666666666666666,0.33333333333333331,0.25,475,500,487.5,0.94999999999999996,1,0.97499999999999998,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.070249929018020449,482,0.099808246677398807,-48,482,91,False,False,-0.0034242365198062816,-0.06682569249821417,-0.022299967567216455,0.060145009695198197,0.018922521063990873,-0.089172450082011329,False
3,1,0.33333333333333331,0.5,0.41666666666666669,0,25,12.5,0,0.050000000000000003,0.025000000000000001,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.087652123743239302,482,0.10315694639182416,-13,482,2,False,False,-0.010390514245047468,0.098042637988286774,0.0068888422371310657,0.067792972979418317,0.037340907608274694,0.050311216134964608,False
3,2,0.33333333333333331,0.5,0.41666666666666669,25,50,37.5,0.050000000000000003,0.10000000000000001,0.074999999999999997,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.044760230522134015,482,0.12162859426157531,-38,482,23,False,False,0.020405469946701133,0.024354760575432882,0.0043403203593039034,0.038367500379492936,0.021353910369398418,0.023406320152735596,False
3,3,0.33333333333333331,0.5,0.41666666666666669,50,75,62.5,0.10000000000000001,0.14999999999999999,0.125,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.029835005348230616,482,0.10639183061570273,35,482,31,False,False,0.00086773721191449327,0.028967268136316122,-0.036549587043791777,0.048695048517879924,0.0060727307370440735,0.023762274611186542,False
3,4,0.33333333333333331,0.5,0.41666666666666669,75,100,87.5,0.14999999999999999,0.20000000000000001,0.17499999999999999,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.0061841958690501443,482,0.11304542190606245,-41,482,48,False,False,0.024882980668888929,-0.018698784799838785,0.097240494254965698,0.04348072563580084,0.070360609945383262,-0.064176414076333121,False
3,5,0.33333333333333331,0.5,0.41666666666666669,100,125,112.5,0.20000000000000001,0.25,0.22500000000000001,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.11638396755519494,482,0.15489920432964241,-16,482,2,False,False,-0.0132509282221737,0.12963489577736864,-0.026664949905030631,-0.00423916101761951,-0.015452055461325071,0.13183602301652,True
3,6,0.33333333333333331,0.5,0.41666666666666669,125,150,137.5,0.25,0.29999999999999999,0.27500000000000002,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.093214403626241102,482,0.093214403626241102,0,482,1,True,True,0.0041242659272706355,0.089090137698970465,-0.056236843551301062,-0.015404041980554398,-0.035820442765927732,0.12903484639216883,True
3,7,0.33333333333333331,0.5,0.41666666666666669,150,175,162.5,0.29999999999999999,0.34999999999999998,0.32500000000000001,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.043697002701655482,482,0.090006080971177169,-40,482,81,False,False,0.0016659518775583174,-0.045362954579213799,-0.026710809881285213,-0.016874769498838604,-0.02179278969006191,-0.021904213011593572,False
3,8,0.33333333333333331,0.5,0.41666666666666669,175,200,187.5,0.34999999999999998,0.40000000000000002,0.375,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.093271517996049075,482,0.14059826803161024,26,482,96,False,False,-0.018905300379833373,-0.074366217616215702,0.067814280225353754,-0.041757144633117443,0.013028567796118155,-0.10630008579216724,False
3,9,0.33333333333333331,0.5,0.41666666666666669,200,225,212.5,0.40000000000000002,0.45000000000000001,0.42499999999999999,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.01381151364366992,482,0.11984266576397125,18,482,62,False,False,-0.0015418918015287584,-0.012269621842141162,-0.016004005341613729,-0.024677355981422379,-0.020340680661518055,0.0065291670178481351,False
3,10,0.33333333333333331,0.5,0.41666666666666669,225,250,237.5,0.45000000000000001,0.5,0.47499999999999998,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.00033622295756084199,482,0.084879092466049327,-3,482,56,False,True,0.016940521258364462,-0.016604298300803622,0.095629528067047387,0.051585933772346985,0.07360773091969719,-0.073271507962136342,False
3,11,0.33333333333333331,0.5,0.41666666666666669,250,275,262.5,0.5,0.55000000000000004,0.52500000000000002,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.04908614064322895,482,0.13432655261879548,42,482,84,False,False,-0.00073534714322624414,-0.048350793500002709,-0.010620851426671267,0.059370934237449637,0.024375041405389184,-0.073461182048618137,False
3,12,0.33333333333333331,0.5,0.41666666666666669,275,300,287.5,0.55000000000000004,0.59999999999999998,0.57499999999999996,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.01863570077231138,482,0.12100152803596069,-39,482,32,False,False,-0.00020654629204357189,0.018842247064354951,0.076260967575257188,0.004485635822404457,0.04037330169883082,-0.02173760092651944,False
3,13,0.33333333333333331,0.5,0.41666666666666669,300,325,312.5,0.59999999999999998,0.65000000000000002,0.625,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.054260300130975381,482,0.074853311184121252,46,482,94,False,False,0.015940903133269818,-0.070201203264245199,-0.013548062806940837,0.04736802877645048,0.016909982984754823,-0.071170283115730204,False
3,14,0.33333333333333331,0.5,0.41666666666666669,325,350,337.5,0.65000000000000002,0.69999999999999996,0.67500000000000004,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.076139965597914042,482,0.10718596803458623,-49,482,100,False,False,0.0091692349538676429,-0.085309200551781678,0.062402404401076514,0.12870937945281324,0.095555891926944886,-0.17169585752485894,False
3,15,0.33333333333333331,0.5,0.41666666666666669,350,375,362.5,0.69999999999999996,0.75,0.72499999999999998,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.042262820233431315,482,0.12010567381940555,-38,482,25,False,False,0.0030611669089069607,0.039201653324524355,0.083456879188340549,0.014407576935459696,0.048932228061900125,-0.0066694078284688096,False
3,16,0.33333333333333331,0.5,0.41666666666666669,375,400,387.5,0.75,0.80000000000000004,0.77500000000000002,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.033948738793251748,482,0.13777538014803142,17,482,82,False,False,0.0057463607853322661,-0.039695099578584012,0.0045545875106580199,0.098899761128600258,0.051727174319629136,-0.085675913112880892,False
3,17,0.33333333333333331,0.5,0.41666666666666669,400,425,412.5,0.80000000000000004,0.84999999999999998,0.82499999999999996,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.00078552890775111794,482,0.1557956379435802,-16,482,55,False,False,0.0069147758298727519,-0.0077003047376238698,-0.019666263716388858,0.067077378869171561,0.023705557576391353,-0.024491086484142471,False
3,18,0.33333333333333331,0.5,0.41666666666666669,425,450,437.5,0.84999999999999998,0.90000000000000002,0.875,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.028130512466246732,482,0.092127498494894863,-43,482,73,False,False,-0.014565481237426521,-0.013565031228820211,-0.055975975667589828,-0.043194686164648569,-0.049585330916119198,0.021454818449872466,False
3,19,0.33333333333333331,0.5,0.41666666666666669,450,475,462.5,0.90000000000000002,0.94999999999999996,0.92500000000000004,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.097729176339590607,482,0.0959684133862172,21,482,99,False,False,-0.0090708608988226934,-0.08865831544076791,0.057618015319383799,0.012951418810940266,0.035284717065162036,-0.13301389340475264,False
3,20,0.33333333333333331,0.5,0.41666666666666669,475,500,487.5,0.94999999999999996,1,0.97499999999999998,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.081350746069925733,482,0.10129164749428796,23,482,5,False,False,0.016525610820719253,0.064825135249206481,6.2743818809642138e-05,0.049515082225793525,0.024788913022301583,0.056561833047624147,False
4,1,0.5,0.66666666666666663,0.58333333333333337,0,25,12.5,0,0.050000000000000003,0.025000000000000001,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.045652760342725057,482,0.092019568069503982,36,482,13,False,False,0.0042522484428226502,0.041400511899902404,-0.025443474116349889,0.077166303269057268,0.02586141457635369,0.019791345766371368,False
4,2,0.5,0.66666666666666663,0.58333333333333337,25,50,37.5,0.050000000000000003,0.10000000000000001,0.074999999999999997,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.011399947270468419,482,0.15187592762608948,-46,482,49,False,False,0.04186426906190218,-0.030464321791433761,0.14614441024520275,0.07508837070012947,0.11061639047266611,-0.099216443202197691,False
4,3,0.5,0.66666666666666663,0.58333333333333337,50,75,62.5,0.10000000000000001,0.14999999999999999,0.125,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.023948449702150352,482,0.097230421435320347,-48,482,30,False,False,0.0026708479703483664,0.021277601731801987,0.032933169995453593,0.040559614455819688,0.036746392225636637,-0.012797942523486285,False
4,4,0.5,0.66666666666666663,0.58333333333333337,75,100,87.5,0.14999999999999999,0.20000000000000001,0.17499999999999999,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.034016205258620563,482,0.11698300801983463,-12,482,74,False,False,0.015996345104444001,-0.050012550363064567,0.076585612772650608,0.13094419954907804,0.10376490616086433,-0.1377811114194849,False
4,5,0.5,0.66666666666666663,0.58333333333333337,100,125,112.5,0.20000000000000001,0.25,0.22500000000000001,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.0044309386412698997,482,0.096114545143528157,22,482,48,False,False,0.0051313454514371939,-0.00070040681016729413,-0.037891273654680292,0.058320772371005601,0.010214749358162654,-0.0057838107168927547,False
4,6,0.5,0.66666666666666663,0.58333333333333337,125,150,137.5,0.25,0.29999999999999999,0.27500000000000002,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.062290752518466275,482,0.089405459218018318,-15,482,90,False,False,-0.011230183978685398,-0.051060568539780873,0.024747314314225853,0.0307309523046039,0.027739133309414875,-0.090029885827881156,False
4,7,0.5,0.66666666666666663,0.58333333333333337,150,175,162.5,0.29999999999999999,0.34999999999999998,0.32500000000000001,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.0062878031728463742,482,0.16705409883717881,41,482,52,False,False,-0.020172096656300542,0.013884293483454168,0.059580851333691329,0.0090448529998427233,0.034312852166767029,-0.040600655339613406,False
4,8,0.5,0.66666666666666663,0.58333333333333337,175,200,187.5,0.34999999999999998,0.40000000000000002,0.375,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.080319051720555631,482,0.10702745311232983,-1,482,7,True,True,-0.031287168249877532,0.11160621997043316,0.063071836888107385,-0.038817063632943793,0.012127386627581796,0.068191665092973835,False
4,9,0.5,0.66666666666666663,0.58333333333333337,200,225,212.5,0.40000000000000002,0.45000000000000001,0.42499999999999999,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.01820758455306315,482,0.13927104573643617,46,482,63,False,False,-0.00087644897344371468,-0.017331135579619433,-0.062370707411945225,0.09100830444349027,0.014318798515772523,-0.032526383068835672,False
4,10,0.5,0.66666666666666663,0.58333333333333337,225,250,237.5,0.45000000000000001,0.5,0.47499999999999998,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.084527063609407954,482,0.098203264042699301,-4,482,5,False,True,-0.020925494893141931,0.10545255850254989,0.019797090498482103,0.050664967212888989,0.035231028855685548,0.049296034753722406,False
4,11,0.5,0.66666666666666663,0.58333333333333337,250,275,262.5,0.5,0.55000000000000004,0.52500000000000002,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,0.053881520291757912,482,0.16763881515802992,-39,482,17,False,False,0.02229361867655821,0.031587901615199698,0.026960580363161589,0.013658665337761722,0.020309622850461655,0.033571897441296253,False
4,12,0.5,0.66666666666666663,0.58333333333333337,275,300,287.5,0.55000000000000004,0.59999999999999998,0.57499999999999996,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.010358130978771172,482,0.11853787950610124,37,482,64,False,False,0.0087110231728676456,-0.019069154151638817,-0.0010266216221272747,0.12156343300199728,0.060268405689935002,-0.070626536668706177,False
4,13,0.5,0.66666666666666663,0.58333333333333337,300,325,312.5,0.59999999999999998,0.65000000000000002,0.625,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.071704657421910858,482,0.10123050182289328,46,482,97,False,False,0.019333908696128783,-0.091038566118039649,0.03032438987073155,0.023469717283662081,0.026897053577196815,-0.098601710999107667,False
4,14,0.5,0.66666666666666663,0.58333333333333337,325,350,337.5,0.65000000000000002,0.69999999999999996,0.67500000000000004,D500_F09_V01,500,9,d500_extension,absolute,6,detrended_51,mean,-0.063407297243502053,482,0.11425487508875695,22,482,95,False,False,0.00024739309135923755,-0.063654690334861291,0.070500450380465846,0.077190374633785197,0.073845412507125521,-0.13725270975062759,False
