scan_id,diameter_um,flow_mm_s,grid_scope,region,side,pixel_statistic,n_valid,mean,sd,mad,p5,p50,p95,cv,rcv,dynamic_range,first_block_median,last_block_median,first_to_last_difference,first_to_last_relative,linear_slope_per_frame,trend_amplitude,trend_amplitude_relative,residual_mad
D500_F02_V01,500,2,d500_extension,t04,left,median,493,16082715.587296193,1745552.1054644298,1138548.9196967259,13486835.916289685,15956503.793509388,18996720.233946797,0.10853590589161752,0.10578837633774117,0.34530649000305202,17366729.99939267,14939596.471663117,-2427133.5277295522,-0.1521093567324463,-4229.6248780509877,3004032.8777688202,0.18826385257344205,993872.54703947157
D500_F02_V01,500,2,d500_extension,t04,right,mean,493,23891870.019934848,1993586.2352696764,1327518.2002862878,20932921.363582827,23797145.7539391,27130903.011513226,0.083442034198506529,0.082706493631433134,0.26045063185379941,25947687.632827103,22391148.604248527,-3556539.0285785757,-0.14945233623195622,-6695.7533124190113,5330605.7256221548,0.22400189420782907,1179888.3652221039
D500_F02_V01,500,2,d500_extension,t04,right,median,493,16390147.584249791,1935536.4374978405,1267725.7686530203,13349833.032975895,16207176.541428825,19646965.409797743,0.11809145875890743,0.11596901038256158,0.38853975340646796,18083311.024467796,15313946.605929054,-2769364.4185387418,-0.17087272489811445,-4835.616917848728,4059051.0387544483,0.25044775864436919,1173381.2520618252
D500_F02_V01,500,2,d500_extension,t05,bg,mean,493,23771812.77485187,1575563.6368330903,1078222.650473278,21426608.875188883,23626893.267717939,26560585.310113788,0.066278649077190888,0.067659039361550558,0.21729375829278386,25731401.293574549,22666086.50469508,-3065314.788879469,-0.12973837711738814,-6366.339226052346,3813193.497919511,0.16139208209526135,824412.99045503885
D500_F02_V01,500,2,d500_extension,t05,bg,median,493,16238483.439670116,1377490.0316779327,919055.82495763153,14128228.498792591,16242578.068345167,18655579.938263025,0.084828736426997051,0.083890141106214719,0.27873354958925506,17494257.427451313,15590020.530984646,-1904236.8964666668,-0.11723735532955792,-4084.1958488993819,2435354.2007601596,0.14993643192064271,814024.3768089246
D500_F02_V01,500,2,d500_extension,t05,left,mean,493,23532135.610399675,1968259.3032124501,1381096.4169703275,20366865.093987726,23475509.397355977,26971401.516314913,0.083641337777375688,0.087223391541434589,0.28133729967414678,25787768.657451428,22785581.777310155,-3002186.8801412731,-0.12788590992106039,-6102.2010345248445,3864034.317859225,0.16459852915031642,1126125.4438365959
D500_F02_V01,500,2,d500_extension,t05,left,median,493,16064530.108290756,1751066.6606171897,1183860.1922756489,13290685.477748569,16027362.72573459,19033180.964865793,0.10900204667134834,0.10951216061577158,0.35829322549097203,17188142.779495735,15448357.659771083,-1739785.1197246518,-0.10855092940095118,-3539.9835251396657,2184304.4682963844,0.13628595706448454,1148558.0472307876
D500_F02_V01,500,2,d500_extension,t05,right,mean,493,24011489.939304065,2024421.5351730168,1405451.5218071528,20752110.983103342,23860369.696440365,27425604.785206247,0.084310533844018987,0.087329846634444513,0.2796894552349915,26586981.28900566,22950887.349463433,-3636093.9395422265,-0.15239051137102377,-6630.4774175798266,4090093.3684446514,0.17141785397628756,1188050.8665240034
D500_F02_V01,500,2,d500_extension,t05,right,median,493,16439777.526059894,1854654.1302065768,1263939.9827016797,13626336.35410705,16403685.262019595,19599224.78449833,0.11281503823677838,0.11423758676303672,0.36411869253677132,17745310.911395751,15458004.14764153,-2287306.7637542207,-0.13943859122011776,-4676.6232347547193,2818801.3915500473,0.17183951938389003,1163078.4603157695
D500_F02_V01,500,2,d500_extension,t06,bg,mean,493,23625258.341693096,1723688.9248391492,1142922.1572066285,21089560.33975834,23448930.441477511,26463215.96246928,0.072959579950803696,0.072263269939052174,0.22916421011705415,26049470.21393507,22498971.137240391,-3550499.0766946785,-0.15141411611739861,-7518.8339820387337,3833963.5101047903,0.16350270301979766,872872.70837891847
D500_F02_V01,500,2,d500_extension,t06,bg,median,493,16026526.666724896,1376336.8205193439,958057.84320257232,13833480.948704509,15970316.528148867,18269264.783534028,0.085878671601187659,0.088941039824009999,0.2777517794973644,17367885.295920152,15365371.781078488,-2002513.5148416646,-0.12538971981626576,-4538.2905821363265,2696733.6402431801,0.16885912282890492,830830.95624316297
D500_F02_V01,500,2,d500_extension,t06,left,mean,493,23420977.30714146,2129798.3482084158,1383073.9991321452,20023359.960955758,23381609.062426116,27009821.196845874,0.090935502830575887,0.087699076040430132,0.29880155883357284,25435939.021733541,22156810.572690632,-3279128.4490429088,-0.1402439173577843,-7697.9083399898918,4287506.4244115017,0.18337088833212331,1137558.586305093
D500_F02_V01,500,2,d500_extension,t06,left,median,493,15900302.483780539,1766745.3694429703,1154257.8307236806,13028631.738555225,15878761.32195235,18683374.032098174,0.11111394712428764,0.10777305767957207,0.3561198621787508,17149079.66521268,15357924.409331279,-1791155.2558814008,-0.11280195095603161,-4449.737798669682,2565520.8256975394,0.16156932985387928,1080151.4463602211
D500_F02_V01,500,2,d500_extension,t06,right,mean,493,23829539.376244728,2152184.3710281411,1468371.2455883026,20674798.932088122,23722003.375466935,27612206.398467205,0.090315819246326604,0.091771642312497806,0.29244610400627813,26292944.528979108,22664422.194603588,-3628522.3343755193,-0.15296019804668359,-7339.7596240875382,4986529.6876501366,0.21020693778364255,1319724.3706984147
D500_F02_V01,500,2,d500_extension,t06,right,median,493,16159987.647465108,1904986.2582055519,1296848.6902300306,13194671.142996948,16039569.102735488,19293388.591625195,0.11788290311622684,0.11987278809174073,0.38022950676325423,17516636.310978387,15561349.616003355,-1955286.6949750315,-0.12190394158665802,-4932.1841923879738,3538705.1826495174,0.22062345690109622,1159605.7099895198
D500_F02_V01,500,2,d500_extension,t07,bg,mean,493,23751861.54443695,1870933.5166642459,1257278.3159717172,21078260.869329266,23501206.804681454,27236818.920710985,0.078769974015045027,0.079316813249281734,0.26205284275677837,26724173.053960953,22133101.940158438,-4591071.113802515,-0.19535469612088052,-8679.0917382326388,4962343.5290551148,0.2111527110202108,793402.14563151821
D500_F02_V01,500,2,d500_extension,t07,bg,median,493,16092929.635621559,1515929.3093315163,1050229.7745521702,13931926.316938264,15983896.419928832,18896936.168195117,0.094198467504389011,0.097414962087071649,0.31062575237077017,17939138.07513212,15098012.016829113,-2841126.0583030079,-0.17774927862774889,-5785.6191143633887,3159445.2057428062,0.19766426925812583,783018.66637998819
D500_F02_V01,500,2,d500_extension,t07,left,mean,493,23458396.931747593,2260151.8391562547,1394998.3167280927,20064153.674074858,23259717.821853183,27693585.76379171,0.096347241703351932,0.088918727227116787,0.32801051793280045,26166749.473457206,22010419.849156152,-4156329.6243010536,-0.17869217744318724,-9121.6731886492544,4475840.3517677523,0.19242883280220063,1089859.3176463246
D500_F02_V01,500,2,d500_extension,t07,left,median,493,15943695.600570817,1966535.6339464653,1236110.5563378651,12961094.391283549,15778696.743007855,19420467.272355802,0.12334252253762669,0.11614758434587695,0.40937302910867135,17870053.434747361,14947475.001019478,-2922578.4337278828,-0.1852230562085547,-5662.0976100557127,3128504.9923281353,0.19827397935856114,1124567.7539045308
D500_F02_V01,500,2,d500_extension,t07,right,mean,493,24045326.157126311,2235116.0572231975,1545847.2886458412,20632430.037096854,23840523.466505505,27929533.368756961,0.092954283199056395,0.096133509541695569,0.30607982840276537,26540600.227943294,22320367.244055074,-4220232.98388822,-0.17701930873361033,-8236.5102878160451,5290853.6177673936,0.22192690631146264,1205387.184660241
D500_F02_V01,500,2,d500_extension,t07,right,median,493,16280057.776770692,1897909.0304746507,1306349.1349495947,13391777.271712521,16103269.496195674,19630783.320852827,0.11657876504484491,0.12027329157807536,0.38743722513084961,18030496.047279518,15171898.618177896,-2858597.4291016217,-0.17751658629180569,-5925.579818931812,3395172.4927048199,0.21083746338014864,1103484.2653884143
D500_F02_V01,500,2,d500_extension,t08,bg,mean,493,23729304.093609884,1759214.5259117736,1197746.8209583387,21185825.899480902,23640782.562653702,26715015.460457604,0.074136793855050995,0.075115086907406495,0.23388352506195742,25918105.365276646,22432314.609585468,-3485790.7556911781,-0.14744819662602127,-8352.6832602744744,4130894.4638785049,0.17473594424933486,791477.27546318993
D500_F02_V01,500,2,d500_extension,t08,bg,median,493,16151877.031696137,1507901.9360733507,1038047.266921144,13833360.039850924,16060034.826920873,18571324.113052595,0.093357690447634825,0.095828489447451357,0.29501580315751175,17658228.148547322,15016610.25316293,-2641617.8953843918,-0.16448394563605431,-5944.4926901741501,3013872.123688478,0.18766286350988667,778563.00933696516
D500_F02_V01,500,2,d500_extension,t08,left,mean,493,23490185.379099995,2129963.959572183,1405969.4999784455,20280276.444104474,23360224.374942921,27004075.498262338,0.090674633903369842,0.089232464004239107,0.28783109897566184,25481788.498724621,22025550.871475186,-3456237.6272494346,-0.14795395676750128,-8576.2763206253221,4090017.4743959829,0.17508468278168995,1059006.8037042134
D500_F02_V01,500,2,d500_extension,t08,left,median,493,15975437.449149955,1915251.7355007555,1194775.8686300758,13055563.848429162,15887166.591668779,19262747.93069955,0.1198872795563207,0.11149720704507865,0.39070428615795039,17231741.828842793,14560088.640734881,-2671653.1881079115,-0.16816423323142624,-6258.5213277122057,3317878.764424786,0.20884018212314082,1120286.6673814766
D500_F02_V01,500,2,d500_extension,t08,right,mean,493,23968422.808119778,2166001.0296016079,1462146.8506618701,20917637.073800799,23803344.229992729,27782832.562500987,0.090368942793675688,0.091070351285339149,0.28841306592751342,26139884.901115082,22839607.392081175,-3300277.5090339072,-0.13864764031246862,-8129.090199923543,4352572.3969619386,0.18285549941665774,1112949.1346006393
D500_F02_V01,500,2,d500_extension,t08,right,median,493,16387613.593144216,1879626.0382305863,1235402.1183442529,13538410.936206382,16264003.807018651,19723152.692403205,0.11469797158366797,0.11261723757509011,0.38027178483122515,17499405.925362904,15285867.851040287,-2213538.0743226167,-0.13610044000158036,-5462.4136299120773,3594000.9326789137,0.2209788546119216,1050235.7898311373
D500_F02_V01,500,2,d500_extension,t09,bg,mean,493,23956029.591532879,1816059.9655210548,1178673.1876799762,21174517.133052021,23862807.821024526,26973707.364081439,0.075808053191040087,0.073231150380999269,0.24302212357088979,26557630.761034478,22304719.857495256,-4252910.9035392217,-0.17822340671042738,-8638.9735974531995,4300444.9277404137,0.1802153778379538,803958.75336622074
D500_F02_V01,500,2,d500_extension,t09,bg,median,493,16227565.398678185,1434384.1289876234,1036275.0320333838,14074045.566301551,16206632.725708092,18652992.109130032,0.088391825498633392,0.094799542168656631,0.28253534341930492,17615093.30439784,14942126.751615608,-2672966.5527822319,-0.16493040831006098,-5673.9610069663868,2691653.6967126802,0.16608346362060708,794281.26607730985
D500_F02_V01,500,2,d500_extension,t09,left,mean,493,23748228.576810516,2132132.8685923005,1412306.725648649,20332188.582568213,23758833.716159936,27434910.696704116,0.089780711925363091,0.088130839100174274,0.29895079021933962,26379710.300825048,22347371.856930684,-4032338.4438943639,-0.16971954482562446,-8465.2728334542571,4696225.6393047348,0.19766229670232191,1173742.0217431635
D500_F02_V01,500,2,d500_extension,t09,left,median,493,16098013.053020163,1819864.2990251267,1348372.5851082262,13035159.294547245,15996370.772257155,19126625.965021908,0.11304900132899945,0.12497192164040938,0.38080304321522873,17376243.586532012,15119850.561547255,-2256393.0249847565,-0.14105655946022874,-5277.5131725135334,2918584.7298980635,0.18245293082102265,1147803.3469007686
D500_F02_V01,500,2,d500_extension,t09,right,mean,493,24163830.606255237,2278188.7930293102,1447383.0424236953,20750841.302492462,24050847.925638124,27930814.252725892,0.09428094535804106,0.089223053812163458,0.29853304849928397,26290855.078212786,22297529.605452988,-3993325.4727597982,-0.16603678527703492,-8812.6743614521256,4527387.4689158425,0.18824232238771352,1252973.2454855368
D500_F02_V01,500,2,d500_extension,t09,right,median,493,16430603.63543945,1933715.0786152142,1347507.9066038728,13473306.526208999,16318897.614988977,19613703.233674224,0.11768983790981064,0.12242341789655571,0.37627521492782978,17804465.265421573,15173825.529457316,-2630639.7359642573,-0.16120204918425393,-5712.1534837695563,3262519.9176747445,0.19992281308745427,1115692.5221704002
D500_F02_V01,500,2,d500_extension,t10,bg,mean,493,24057732.096780032,1780107.1543726758,1198985.0912528932,21448324.18801675,23862114.221544877,27300558.372398533,0.07399314063402225,0.074495297432050148,0.24525212351459857,26246267.287060633,22715939.599841148,-3530327.6872194856,-0.14794697797699696,-8010.0641528187161,4160402.3997754082,0.17435179302004264,806878.22928974405
D500_F02_V01,500,2,d500_extension,t10,bg,median,493,16319901.980617454,1575974.7366073872,1001239.354348341,13852667.657623848,16205146.872960797,19044865.972962063,0.096567659442998749,0.091602839418488582,0.32040427378055369,17721467.602004673,15342804.204225227,-2378663.3977794461,-0.14678443931590526,-6209.3496421847112,3514397.4649384208,0.21686921399042619,798139.99187622219
D500_F02_V01,500,2,d500_extension,t10,left,mean,493,23784835.806371246,2298719.9993512342,1388251.5722415224,20272065.670660596,23540572.884146668,27687239.984757457,0.096646452305358191,0.087432952083820556,0.31499549100143559,26814948.427972756,22647920.351385619,-4167028.0765871368,-0.17701472674836261,-8429.8060983811283,5459623.8802381717,0.23192400232175062,1281550.7259004898
D500_F02_V01,500,2,d500_extension,t10,left,median,493,16163766.534746667,2018867.04739859,1447706.4034960791,12963484.776976965,16187079.650088035,19443641.768919516,0.12490077996726222,0.13259769891918791,0.40032897422033187,18331824.832006406,15272180.99395418,-3059643.8380522262,-0.18901765507996288,-6440.5934521320751,4187552.0296631418,0.25869719061031293,1204702.4651656337
D500_F02_V01,500,2,d500_extension,t10,right,mean,493,24330628.387188818,2172603.0509870602,1487627.8797970042,20698362.771767456,24228305.868414178,28035015.284105927,0.089294983114001053,0.091032245777545942,0.30281326941241388,25867989.411906246,22833255.83593116,-3034733.5759750865,-0.12525570679423323,-7590.3222072563149,4032107.217986986,0.16642134369136974,1201314.2523444071
D500_F02_V01,500,2,d500_extension,t10,right,median,493,16511140.270744566,2017961.3658424132,1457491.7232919764,13311155.301163042,16337491.744334115,19915663.359215453,0.12221817105012177,0.13226493165342115,0.40425471433476756,17736082.555128198,15306747.898467064,-2429334.6566611342,-0.14869691716928543,-5951.5439064986904,3824501.3887030315,0.2340935468279198,1123074.8462551162
D500_F02_V01,500,2,d500_extension,t11,bg,mean,493,24087856.419680599,1648890.4122724338,1127529.877636306,21717537.662024152,23960754.926824234,26968417.458880395,0.068453181700520019,0.069767242379835628,0.21914500661153402,26142822.77119403,22791923.224391211,-3350899.5468028188,-0.13984949794096274,-6747.8562951103104,3759877.2542795129,0.15691814660106154,882554.15231470391
D500_F02_V01,500,2,d500_extension,t11,bg,median,493,16423002.539608207,1361270.4059981708,916512.95995420963,14374110.268337015,16362003.263720198,18761102.229317699,0.082888034798455662,0.083047417393019046,0.26812071176565833,17378923.532362044,15343980.98310353,-2034942.5492585134,-0.12437001242816231,-4293.3522341085054,2635554.1255927272,0.16107771665322881,772947.24544134736
D500_F02_V01,500,2,d500_extension,t11,left,mean,493,23820059.067239136,2128129.2677578591,1534911.7695274949,20696267.946278568,23743481.072943628,27465790.81569745,0.089341897169548878,0.095843578391487147,0.28511079940729273,26519129.112245746,22790629.549014676,-3728499.5632310696,-0.15703255776929023,-7284.554135371538,4815976.2962424606,0.202833623319472,1260413.3582427278
D500_F02_V01,500,2,d500_extension,t11,left,median,493,16269817.613070736,1890231.5698862539,1277790.6098878402,13516269.502124015,16142734.17562432,19365498.071257323,0.11618025566357255,0.1173563497737795,0.36234435291424782,17954784.090157744,15578080.965711489,-2376703.1244462542,-0.14723051860911507,-4638.6236332122835,3119695.6684430949,0.19325695600896808,1222207.504248742
D500_F02_V01,500,2,d500_extension,t11,right,mean,493,24355653.772122063,2045652.103656458,1369180.1574081481,21165897.727330513,24379734.098517697,27829396.133918703,0.083990851684628137,0.08326368504145179,0.27332120931513088,25954305.758845571,22757650.999613684,-3196654.7592318878,-0.13111934471123893,-6211.1584548491519,3945862.7226344533,0.16185011315912443,1216276.2992607988
D500_F02_V01,500,2,d500_extension,t11,right,median,493,16620379.05745724,1798066.2923462351,1265506.768958332,13989893.386930134,16524548.583928555,19729166.283313982,0.10818443346750733,0.11354260760154239,0.34731798374000666,17191248.746824857,15390992.730139896,-1800256.0166849606,-0.10894433863299924,-3881.2381618206173,2714116.6904222462,0.16424755427582099,1197301.9606097564
D500_F02_V01,500,2,d500_extension,t12,bg,mean,493,23963735.691752829,1660043.34547731,1128523.48036227,21360542.776029386,23872146.219686083,26915799.448929016,0.069273145340549611,0.070087913193382881,0.23270872345438745,26079675.891813014,22923434.819813859,-3156241.071999155,-0.13221438252570569,-6943.5343209209341,3432022.8399416469,0.14376683220511782,837856.32451298088
D500_F02_V01,500,2,d500_extension,t12,bg,median,493,16176068.966881217,1380768.7803289308,869723.92991446145,14108190.452065289,16091477.148558544,18641881.536270414,0.085358734755391324,0.080132649512955886,0.28174486669865778,17965344.886185542,15609951.83026284,-2355393.055922702,-0.14637519192162513,-4768.834407148498,3041038.2933433168,0.1889844086573326,751957.34060660936
D500_F02_V01,500,2,d500_extension,t12,left,mean,493,23820284.686502445,2033714.9762885564,1406309.6827813238,20553840.415490758,23793025.982051194,27423344.361804109,0.08537744208577587,0.087630498838796436,0.2887192218213655,26550998.150247894,22955337.087840345,-3595661.0624075495,-0.15112247870951839,-6579.9763195930664,4783386.3629614338,0.20104153068087638,1203249.6488652788
D500_F02_V01,500,2,d500_extension,t12,left,median,493,16129088.353718741,1780162.647683931,1227500.2735935561,13451050.507472655,16050750.570115427,19118629.549525972,0.11036970029824994,0.11338360145090204,0.3531036768215482,18061934.468740523,15807957.409642274,-2253977.0590982493,-0.14042814068115198,-4199.9885521003025,3349753.8686429337,0.20869764650631192,1134371.317961894
D500_F02_V01,500,2,d500_extension,t12,right,mean,493,24107186.697003219,2113669.8431667578,1352328.5713471137,20745229.69342066,24008174.682569608,27767082.278612554,0.087677997011136502,0.083511652442901929,0.29247756974585382,25439272.485483062,22771787.865520235,-2667484.6199628264,-0.11110734802756458,-7307.0923222487827,4041403.1058347523,0.1683344593776589,1163123.5013307929
D500_F02_V01,500,2,d500_extension,t12,right,median,493,16292310.275110852,1860221.9207174196,1137242.2817963008,13427716.675953185,16181482.106579727,19709350.601275392,0.11417790904456383,0.10419783527156651,0.38819892293845965,17846770.692292172,15278019.4888414,-2568751.2034507729,-0.15874634885306738,-5120.8934842918779,3021938.1631234698,0.18675286622198142,1049671.1875971425
D500_F02_V01,500,2,d500_extension,t13,bg,mean,493,23847662.015478533,1673616.7085299217,1075068.3212304339,21393123.723744225,23602429.556540925,26682659.559938531,0.070179487928151874,0.067531026381753387,0.22410980291342172,25917936.72410167,22858078.690716017,-3059858.033385653,-0.12964165515484727,-7312.582103187101,3289890.2659003884,0.13938778031385601,777901.15160022676
D500_F02_V01,500,2,d500_extension,t13,bg,median,493,16149369.765483849,1351453.3361015322,919524.46606757306,13960480.146021647,16083840.736574909,18472738.678553116,0.083684586812174055,0.084761282812981814,0.28054608388844093,17889931.876370694,15583375.935477627,-2306555.940893067,-0.14340828031503211,-4946.0507252551997,2685448.6719660312,0.16696563438726911,752651.45831394382
D500_F02_V01,500,2,d500_extension,t13,left,mean,493,23630654.493150126,2051626.3652172103,1441750.5402049161,20587048.098050173,23608451.646295618,27255625.959670793,0.086820547683599716,0.090541276612827251,0.2824657017550315,25496406.198426146,22919728.890472997,-2576677.3079531491,-0.10914215580747132,-6790.9043349050671,3755332.1745911241,0.15906727941560581,1122013.5051890351
D500_F02_V01,500,2,d500_extension,t13,left,median,493,16016514.10411052,1824098.5975477009,1180021.466514172,13405521.823572265,15853703.982443998,19184071.746223304,0.11388861431961399,0.11035274962817929,0.364492104119647,17239260.876194462,14982584.698981911,-2256676.1772125512,-0.14234378159902183,-4553.8246993390976,2828522.806484282,0.1784140040470365,1056586.8864764255
D500_F02_V01,500,2,d500_extension,t13,right,mean,493,24064669.537806939,2192016.4815874542,1474092.5734346248,20707006.896222968,23820461.666226141,27934932.476117641,0.091088576061419582,0.091748416970140953,0.30343348005478804,26416236.142849341,22946167.860733937,-3470068.2821154036,-0.14567594577881093,-7834.2598714691103,3854854.7649218254,0.16182955724940604,1154034.6793518476
D500_F02_V01,500,2,d500_extension,t13,right,median,493,16360917.241700526,1959802.4132036383,1213448.9343388136,13239773.033274954,16261836.746073375,19998302.572097212,0.11978560763136895,0.11063076195775552,0.41560677581234418,18339209.187343631,15142135.671931272,-3197073.5154123586,-0.19659977930748396,-5326.488186700095,3542080.8255343847,0.21781554450727497,1106911.5459725205
D500_F02_V01,500,2,d500_extension,t14,bg,mean,493,23906623.413883053,1776202.1744425839,1144151.7859040797,21332704.591925509,23722509.584563117,27326226.412037842,0.074297492527159142,0.071506744753735058,0.25265125507684399,26322697.049885768,22745035.41880583,-3577661.6310799383,-0.15081294912440546,-7547.8401049002059,4070928.7084162459,0.17160615717762467,956773.03056178614
D500_F02_V01,500,2,d500_extension,t14,bg,median,493,16197816.443531809,1456381.2835215174,919805.68522424065,13966588.561734373,16135400.557061357,18849546.056092229,0.089912198264420179,0.084516272409280821,0.30262387829107351,17980683.917491466,15534984.236992089,-2445699.6804993767,-0.15157353372482976,-4854.6999529895857,3054594.4058956262,0.18931010699693104,828366.88323030807
D500_F02_V01,500,2,d500_extension,t14,left,mean,493,23673283.730239656,2143569.002719441,1486111.5823361203,20432916.243264638,23540435.749789424,27592979.370510403,0.090548021438246862,0.093596781953844715,0.30416017797418277,25858356.738108229,22341909.169069126,-3516447.5690391026,-0.14937903471351666,-7694.2127525654687,3903554.7068150714,0.16582338357309251,1234561.9291152582
D500_F02_V01,500,2,d500_extension,t14,left,median,493,16123785.897596192,1914376.5502316877,1269825.0408644062,13248862.221143128,16057887.425163833,19442646.886062689,0.11872996592674254,0.1172409891624558,0.38571603480128192,16959445.432188395,15434580.70303043,-1524864.7291579656,-0.094960481960310414,-4620.980884377117,2837741.2023203392,0.17671946048602882,1253555.649508724
D500_F02_V01,500,2,d500_extension,t14,right,mean,493,24139963.09752645,2224322.9696119288,1568024.6714312918,20721476.674137812,24105339.689696044,27896528.337016411,0.092142765944818225,0.096441427824299084,0.29765403662598511,26657312.129016578,23370550.261303756,-3286761.8677128218,-0.13634995026092769,-7401.4674572350523,5078435.7046006657,0.21067679485020782,1253806.6794440784
D500_F02_V01,500,2,d500_extension,t14,right,median,493,16306629.254257312,1915310.0947240999,1233794.5138295386,13400482.449608723,16274682.820101151,19688364.747156411,0.11745591715247057,0.11239689070587397,0.38635974458325006,18477909.35679682,15772675.85406127,-2705233.5027355496,-0.16622342399166559,-5355.912072122569,3516783.392698219,0.2160892124026268,1095452.8143234868
D500_F02_V01,500,2,d500_extension,t15,bg,mean,493,23919468.658627667,1731489.6337824618,1130099.7777444459,21214637.878523864,23784408.428376958,27153266.499720976,0.072388298356197797,0.070444717409280128,0.24968578214086623,25834131.036304533,22697405.811185863,-3136725.2251186706,-0.1318815742070874,-7768.1251732800574,3759003.2508089095,0.15804484951259404,795335.4970680885
D500_F02_V01,500,2,d500_extension,t15,bg,median,493,16155994.390270967,1424219.7129670535,952276.93585222587,13943398.47089114,16147081.050655684,18606927.332332894,0.088154258943337421,0.087436594927922245,0.28881559749477953,17503338.721470967,15369901.938378343,-2133436.7830926236,-0.13212522909866681,-5020.3835876999819,3142088.6881462205,0.19459174560956513,820444.44784837961
D500_F02_V01,500,2,d500_extension,t15,left,mean,493,23662646.678501122,2246739.4571812628,1517862.4760374837,20194151.092659965,23455073.264765829,27667110.649264436,0.094948780992557144,0.095944398960957189,0.31860738494602525,26412160.648431968,22494697.219302293,-3917463.429129675,-0.16701987603741497,-8346.2813322929505,4927199.087387614,0.21006965238472497,1152245.3634920418
D500_F02_V01,500,2,d500_extension,t15,left,median,493,15999772.596505698,1938471.3738828457,1327536.3616440333,13000693.419247456,15928652.466406563,19352476.162794448,0.12115618282638604,0.12356383654702605,0.39876460089407223,17693874.192472842,15132132.407989785,-2561741.7844830565,-0.16082602027294871,-5188.9808823638195,3565958.1179544963,0.22387067113649955,1160964.3747214209
D500_F02_V01,500,2,d500_extension,t15,right,mean,493,24176290.638754211,2075112.3855552303,1330415.8996234201,20946162.666276626,24213805.901299354,27554581.580293901,0.085832538025037555,0.081460742719335844,0.27291946342324713,25299625.281436354,23258228.961355902,-2041396.3200804517,-0.084307123316409618,-7189.9690142672844,3254530.0048225299,0.13440803226426648,1218658.5840022638
D500_F02_V01,500,2,d500_extension,t15,right,median,493,16389065.08156867,1838164.566972733,1256728.2174412385,13458740.810435247,16352481.242805481,19320907.808655474,0.11215798813563527,0.11394143968201363,0.35848792065114743,17689365.572857264,15416437.407168208,-2272928.1656890567,-0.13899591945345086,-5146.4331205927265,3462855.2218395695,0.21176328964530106,1148330.9707099088
D500_F02_V01,500,2,d500_extension,t16,bg,mean,493,24069945.255655587,1663567.3011104951,1066164.2172804847,21485325.18100756,23914499.014748354,26932635.706962198,0.069113879713524298,0.066097770543518952,0.22778275733876829,26264209.413633406,22996715.287519708,-3267494.1261136979,-0.13663234693307169,-7135.5605445792007,3586493.9423626363,0.1499715273211788,874494.50707281381
D500_F02_V01,500,2,d500_extension,t16,bg,median,493,16337945.397898402,1356446.631020305,900860.25549592264,14092845.34327855,16321879.511055186,18682894.530190516,0.083024309237487645,0.081829755812963312,0.28122062681586518,17813101.591668688,15439534.432373272,-2373567.1592954155,-0.14542241643725795,-4732.5599579116797,2471515.1189849097,0.15142343853910301,787918.99585092813
D500_F02_V01,500,2,d500_extension,t16,left,mean,493,23809715.738863301,2098988.5689897346,1422491.9942457154,20697501.990461159,23645493.412210796,27522416.162261583,0.08815680926268557,0.089191906208207661,0.28863488077080945,26203610.392689455,22903082.642360564,-3300527.750328891,-0.13958379691178116,-7230.8878342771141,4420718.426416155,0.18695818054417282,1217556.5838070251
D500_F02_V01,500,2,d500_extension,t16,left,median,493,16199705.288672334,1853843.580589883,1383588.7197687663,13309673.014035469,16097118.737315968,19170761.378008958,0.11443687076740747,0.12743327979397187,0.36410791643019008,17769262.308096681,15549860.747842489,-2219401.560254192,-0.13787570288024445,-4839.9945453414211,2977675.7334733438,0.18498190776033507,1172600.3689231984
D500_F02_V01,500,2,d500_extension,t16,right,mean,493,24330174.772447873,2129391.6983291809,1449881.1063499413,20945116.797794249,24341794.155890983,27928079.1193402,0.087520608390391011,0.088308762883618316,0.28687130771155572,26645500.673511107,23164360.158602912,-3481140.5149081945,-0.1430108435152353,-7040.2332548813447,3874030.2801300287,0.15915138610242791,1184667.6211117841
D500_F02_V01,500,2,d500_extension,t16,right,median,493,16497811.990245475,1839657.6785359129,1326193.9244975727,13629336.388349477,16536810.795421673,19510013.262981638,0.11150919162029681,0.11889929302477484,0.35561130543141162,17587459.87450758,15223096.69903099,-2364363.1754765902,-0.14297576508108686,-4576.156809894459,3110456.1882629041,0.18809286909928574,1101432.3698687479
D500_F02_V01,500,2,d500_extension,t17,bg,mean,493,24166055.587392207,1672395.8160556569,1103011.8033229858,21638142.544054266,24017886.502334762,27126935.446727354,0.069204335395478059,0.068087810284543138,0.22852938796840122,26353589.469672851,22775887.970527064,-3577701.4991457872,-0.14895988032910396,-7069.6070859429992,3781642.7183677591,0.15745110286869529,844984.45470912382
D500_F02_V01,500,2,d500_extension,t17,bg,median,493,16352031.913366089,1398891.7340163584,951449.60306632146,14102747.819688534,16291940.57299347,18681075.364414625,0.085548495833897537,0.086583864898479787,0.28101793793155677,17843692.945763636,15386759.535974225,-2456933.4097894114,-0.15080667639201781,-4502.099662959291,2608391.6961157881,0.16010319239929094,815355.68553967215
D500_F02_V01,500,2,d500_extension,t17,left,mean,493,23884637.191326287,2061109.6768800786,1276218.3352478035,20737597.202868104,23713018.933494281,27448535.734245572,0.086294368232169391,0.079792510145800147,0.28300650162676544,25338579.002707429,22724956.477004535,-2613622.5257028937,-0.1102188857957344,-6859.1675446670051,3186204.9203165174,0.13436521639242024,1093032.4319377691
