diameter_um,metric,volume_values,n,median,min,max,p5,p10,p90,p95,p99,mad
235,X1_jitter,"{""D235_F01_V01"": 2.0, ""D235_F03_V01"": 2.0, ""D235_F05_V01"": 2.0, ""D235_F07_V01"": 2.0, ""D235_F10_V01"": 2.0}",5,2,2,2,2,2,2,2,2,0
235,X4_jitter,"{""D235_F01_V01"": 0.4274305009612931, ""D235_F03_V01"": 0.34115214020238227, ""D235_F05_V01"": 0.36043348903655215, ""D235_F07_V01"": 0.3310740615873584, ""D235_F10_V01"": 0.3620474495151882}",5,0.36043348903655215,0.33107406158735841,0.42743050096129309,0.33308967731036321,0.33510529303336795,0.40127728038285115,0.41435389067207212,0.42481517890344889,0.019281348834169876
235,background_median,"{""D235_F01_V01"": 14730006.673987243, ""D235_F03_V01"": 15557117.16806785, ""D235_F05_V01"": 15129131.276234765, ""D235_F07_V01"": 14773476.851077542, ""D235_F10_V01"": 15223581.704789585}",5,15129131.276234765,14730006.673987243,15557117.16806785,14738700.709405303,14747394.744823363,15423702.982756544,15490410.075412197,15543775.749536719,355654.4251572229
235,background_mad,"{""D235_F01_V01"": 438948.52330255974, ""D235_F03_V01"": 626619.0231824704, ""D235_F05_V01"": 501796.2285319902, ""D235_F07_V01"": 497471.34346683975, ""D235_F10_V01"": 576495.2109136991}",5,501796.2285319902,438948.52330255974,626619.02318247035,450653.08733541577,462357.65136827173,606569.49827496184,616594.26072871615,624614.07069171953,62847.705229430459
235,background_rcv,"{""D235_F01_V01"": 0.044180908743079006, ""D235_F03_V01"": 0.059717064140728124, ""D235_F05_V01"": 0.04917421065611118, ""D235_F07_V01"": 0.049923996988572215, ""D235_F10_V01"": 0.056143936182360035}",5,0.049923996988572215,0.044180908743079006,0.059717064140728124,0.045179569125685444,0.046178229508291875,0.058287812957380891,0.059002438549054508,0.059574139022393398,0.0057430882454932095
235,background_drift,"{""D235_F01_V01"": -0.07669386835420093, ""D235_F03_V01"": -0.08413671105726152, ""D235_F05_V01"": -0.05044720489708551, ""D235_F07_V01"": -0.06446882989914152, ""D235_F10_V01"": -0.03252610226429003}",5,-0.064468829899141517,-0.084136711057261518,-0.032526102264290029,-0.082648142516649398,-0.081159573976037278,-0.039694543317408224,-0.036110322790849129,-0.033242946369601852,0.014021625002056004
235,background_trend_amplitude,"{""D235_F01_V01"": 0.11106893549841274, ""D235_F03_V01"": 0.12614555142014336, ""D235_F05_V01"": 0.10429121759579453, ""D235_F07_V01"": 0.1072494751906839, ""D235_F10_V01"": 0.10052106735008705}",5,0.1072494751906839,0.10052106735008705,0.12614555142014336,0.10127509739922855,0.10202912744837005,0.12011490505145112,0.12313022823579724,0.12554248678327412,0.0038194603077288392
235,negative_control_rho,"{""D235_F01_V01"": 0.019516630712154627, ""D235_F03_V01"": 0.02954042359758402, ""D235_F05_V01"": 0.018630915038949265, ""D235_F07_V01"": 0.01651276951542596, ""D235_F10_V01"": 0.04291822063236095}",5,0.019516630712154627,0.016512769515425959,0.042918220632360948,0.016936398620130619,0.017360027724835282,0.037567101818450181,0.040242661225405561,0.042383108750969872,0.0030038611967286681
235,real_high_rho,"{""D235_F01_V01"": 0.2207796190187995, ""D235_F03_V01"": 0.21024481468851758, ""D235_F05_V01"": 0.1685246583282374, ""D235_F07_V01"": 0.18275816164235456, ""D235_F10_V01"": 0.2451767240866089}",5,0.21024481468851758,0.1685246583282374,0.2451767240866089,0.17137135899106085,0.17421805965388426,0.23541788205948513,0.240297303073047,0.24420083988389651,0.027486653046163018
235,real_map_rho,"{""D235_F01_V01"": 0.034554077742993065, ""D235_F03_V01"": 0.02584223541560108, ""D235_F05_V01"": 0.024175229032889555, ""D235_F07_V01"": 0.040745196909188895, ""D235_F10_V01"": 0.033045372510891194}",5,0.033045372510891194,0.024175229032889555,0.040745196909188895,0.024508630309431859,0.024842031585974166,0.038268749242710565,0.039506973075949726,0.040497552142541061,0.0072031370952901144
235,real_peak_rho,"{""D235_F01_V01"": 0.23213723931165803, ""D235_F03_V01"": 0.2243262837496781, ""D235_F05_V01"": 0.2207322100846392, ""D235_F07_V01"": 0.2626958661863868, ""D235_F10_V01"": 0.3767005016751294}",5,0.23213723931165803,0.2207322100846392,0.37670050167512942,0.22145102481764697,0.22216983955065475,0.33109864747963236,0.35389957457738086,0.3721403162555797,0.011405029227018831
235,real_specificity,"{""D235_F01_V01"": 0.04247514157000074, ""D235_F03_V01"": 0.02680620672284648, ""D235_F05_V01"": 0.025618776450501354, ""D235_F07_V01"": 0.0361632173235601, ""D235_F10_V01"": 0.0235205025508767}",5,0.02680620672284648,0.023520502550876701,0.042475141570000742,0.023940157330801633,0.024359812110726561,0.039950371871424487,0.041212756720712611,0.042222664600143116,0.0032857041719697791
235,real_high_specificity,"{""D235_F01_V01"": 0.21363423868940012, ""D235_F03_V01"": 0.21406684114542457, ""D235_F05_V01"": 0.16701620413694743, ""D235_F07_V01"": 0.18716863344859128, ""D235_F10_V01"": 0.19267155356713606}",5,0.19267155356713606,0.16701620413694743,0.21406684114542457,0.17104668999927619,0.17507717586160496,0.21389380016301479,0.21398032065421968,0.2140495370471836,0.020962685122264069
235,excess_high_rho,"{""D235_F01_V01"": 0.18733410492352956, ""D235_F03_V01"": 0.15570879723134423, ""D235_F05_V01"": 0.148687971507004, ""D235_F07_V01"": 0.18170312872263703, ""D235_F10_V01"": 0.12051938665532491}",5,0.15570879723134423,0.12051938665532491,0.18733410492352956,0.12615310362566073,0.13178682059599656,0.18508171444317253,0.18620790968335105,0.18710886587549386,0.025994331491292794
235,high_source_u,"{""D235_F01_V01"": 0.75, ""D235_F03_V01"": 0.6666666666666667, ""D235_F05_V01"": 0.75, ""D235_F07_V01"": 0.4166666666666667, ""D235_F10_V01"": 0.5833333333333334}",5,0.66666666666666674,0.41666666666666669,0.75,0.45000000000000001,0.48333333333333339,0.75,0.75,0.75,0.083333333333333259
235,high_tail_depth_um,"{""D235_F01_V01"": 37.5, ""D235_F03_V01"": 50.0, ""D235_F05_V01"": 37.5, ""D235_F07_V01"": 62.5, ""D235_F10_V01"": 25.0}",5,37.5,25,62.5,27.5,30,57.5,60,62,12.5
235,source_peak_coupling_bin,"{""D235_F01_V01"": 4, ""D235_F03_V01"": 4, ""D235_F05_V01"": 3, ""D235_F07_V01"": 3, ""D235_F10_V01"": 3}",5,3,3,4,3,3,4,4,4,0
235,source_peak_detectability_bin,"{""D235_F01_V01"": 2, ""D235_F03_V01"": 2, ""D235_F05_V01"": 2, ""D235_F07_V01"": 2, ""D235_F10_V01"": 2}",5,2,2,2,2,2,2,2,2,0
235,high_tail_z_median,"{""D235_F01_V01"": 1.2978795669652041, ""D235_F03_V01"": 1.0839829201043722, ""D235_F05_V01"": 1.238503082178592, ""D235_F07_V01"": 0.9976805233945458, ""D235_F10_V01"": 1.457307693692074}",5,1.2385030821785921,0.99768052339454583,1.4573076936920739,1.0149410027365111,1.0322014820784764,1.393536443001326,1.4254220683466998,1.4509305686229992,0.15452016207421981
235,high_source_z_median,"{""D235_F01_V01"": 3.1125948145019358, ""D235_F03_V01"": 3.675150107803523, ""D235_F05_V01"": 3.047239810952978, ""D235_F07_V01"": 6.619377706311022, ""D235_F10_V01"": 4.215496239956883}",5,3.6751501078035229,3.0472398109529779,6.6193777063110222,3.0603108116627693,3.0733818123725611,5.6578251197693668,6.1386014130401936,6.5232224476568561,0.56255529330158716
