source_bin,tail_bin,u_lo,u_hi,u_mid,tail_lo_um,tail_hi_um,tail_mid_um,eta_lo,eta_hi,eta_mid,scan_id,diameter_um,flow_mm_s,grid_scope,coordinate,source_bins,mode,metric,rho_lag0,rho_peak,lag_at_peak,n_pairs_lag0,n_pairs_at_peak,zero_lag_rank,peak_within_pm2,peak_within_pm5,rho_remote_median,zero_lag_specificity,peak_tie_count,rho,side
4,2,0.5,0.66666666666666663,0.58333333333333337,25,50,37.5,0.050000000000000003,0.10000000000000001,0.074999999999999997,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.31995243822641567,0.31995243822641567,0,477,477,1,True,True,0.1514814693191332,0.16847096890728247,1,0.31995243822641567,left
4,3,0.5,0.66666666666666663,0.58333333333333337,50,75,62.5,0.10000000000000001,0.14999999999999999,0.125,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.37483743793562263,0.37483743793562263,0,477,477,1,True,True,0.15922480467670869,0.21561263325891394,1,0.37483743793562263,left
4,4,0.5,0.66666666666666663,0.58333333333333337,75,100,87.5,0.14999999999999999,0.20000000000000001,0.17499999999999999,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.36396554358697764,0.36396554358697764,0,477,477,1,True,True,0.15162552106571822,0.21234002252125941,1,0.36396554358697764,left
4,5,0.5,0.66666666666666663,0.58333333333333337,100,125,112.5,0.20000000000000001,0.25,0.22500000000000001,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.32003282089657525,0.33408997064509999,4,477,470,4,False,True,0.20133082401655594,0.11870199688001931,1,0.32003282089657525,left
4,6,0.5,0.66666666666666663,0.58333333333333337,125,150,137.5,0.25,0.29999999999999999,0.27500000000000002,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.21926070499250455,0.26540733250395804,-18,477,456,13,False,False,0.1371604725675879,0.082100232424916653,1,0.21926070499250455,left
4,7,0.5,0.66666666666666663,0.58333333333333337,150,175,162.5,0.29999999999999999,0.34999999999999998,0.32500000000000001,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.17247301541600302,0.20257910819994024,5,477,469,7,False,True,0.10144844273866485,0.071024572677338166,1,0.17247301541600302,left
4,8,0.5,0.66666666666666663,0.58333333333333337,175,200,187.5,0.34999999999999998,0.40000000000000002,0.375,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.25610615288982902,0.28721302578859736,-21,477,453,13,False,False,0.15100248720549353,0.10510366568433549,1,0.25610615288982902,left
4,9,0.5,0.66666666666666663,0.58333333333333337,200,225,212.5,0.40000000000000002,0.45000000000000001,0.42499999999999999,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.26350401216774699,0.34839154366805303,8,477,466,17,False,False,0.14580582336629672,0.11769818880145028,1,0.26350401216774699,left
4,10,0.5,0.66666666666666663,0.58333333333333337,225,250,237.5,0.45000000000000001,0.5,0.47499999999999998,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.20531082883931184,0.28256654091043121,18,477,456,22,False,False,0.13625222538169102,0.069058603457620826,1,0.20531082883931184,left
4,11,0.5,0.66666666666666663,0.58333333333333337,250,275,262.5,0.5,0.55000000000000004,0.52500000000000002,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.19690824146821428,0.28213689329085523,3,477,471,29,False,True,0.13895671871597892,0.057951522752235363,1,0.19690824146821428,left
4,12,0.5,0.66666666666666663,0.58333333333333337,275,300,287.5,0.55000000000000004,0.59999999999999998,0.57499999999999996,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.24915885672181554,0.31080582749303404,2,477,473,10,True,True,0.17499773449227107,0.074161122229544463,1,0.24915885672181554,left
4,13,0.5,0.66666666666666663,0.58333333333333337,300,325,312.5,0.59999999999999998,0.65000000000000002,0.625,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.2200817802450577,0.31803406250326022,-2,477,473,21,True,True,0.11459864909791279,0.10548313114714492,1,0.2200817802450577,left
4,14,0.5,0.66666666666666663,0.58333333333333337,325,350,337.5,0.65000000000000002,0.69999999999999996,0.67500000000000004,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.11362383431307313,0.19770125973489147,-30,477,444,68,False,False,0.1342076650435417,-0.020583830730468572,1,0.11362383431307313,left
4,15,0.5,0.66666666666666663,0.58333333333333337,350,375,362.5,0.69999999999999996,0.75,0.72499999999999998,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.31839177606781238,0.31839177606781238,0,477,477,1,True,True,0.17514541499076158,0.1432463610770508,1,0.31839177606781238,left
4,16,0.5,0.66666666666666663,0.58333333333333337,375,400,387.5,0.75,0.80000000000000004,0.77500000000000002,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.26994734105847279,0.33121015055745923,-7,477,467,7,False,False,0.16754804298798362,0.10239929807048917,1,0.26994734105847279,left
4,17,0.5,0.66666666666666663,0.58333333333333337,400,425,412.5,0.80000000000000004,0.84999999999999998,0.82499999999999996,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.081634848618534844,0.16110339956809325,48,477,426,38,False,False,0.060884350500845411,0.020750498117689434,1,0.081634848618534844,left
4,18,0.5,0.66666666666666663,0.58333333333333337,425,450,437.5,0.84999999999999998,0.90000000000000002,0.875,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,-0.024736191152864434,-0.010423191261847847,-1,477,475,8,True,True,-0.096478225508680612,0.071742034355816178,1,-0.024736191152864434,left
4,19,0.5,0.66666666666666663,0.58333333333333337,450,475,462.5,0.90000000000000002,0.94999999999999996,0.92500000000000004,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.17264539035792728,0.17264539035792728,0,477,477,1,True,True,0.028681054937021784,0.1439643354209055,1,0.17264539035792728,left
4,20,0.5,0.66666666666666663,0.58333333333333337,475,500,487.5,0.94999999999999996,1,0.97499999999999998,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.1155295780584279,0.22311062347406546,16,477,458,26,False,False,0.075811268326491099,0.039718309731936796,1,0.1155295780584279,left
5,1,0.66666666666666663,0.83333333333333337,0.75,0,25,12.5,0,0.050000000000000003,0.025000000000000001,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.41746822673175998,0.41746822673175998,0,477,477,1,True,True,0.18192065017197945,0.23554757655978054,1,0.41746822673175998,left
5,2,0.66666666666666663,0.83333333333333337,0.75,25,50,37.5,0.050000000000000003,0.10000000000000001,0.074999999999999997,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.38901408830683126,0.38901408830683126,0,477,477,1,True,True,0.20428075443291729,0.18473333387391397,1,0.38901408830683126,left
5,3,0.66666666666666663,0.83333333333333337,0.75,50,75,62.5,0.10000000000000001,0.14999999999999999,0.125,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.38160583567128603,0.39504248878624942,17,477,457,3,False,False,0.2544678556781419,0.12713797999314413,1,0.38160583567128603,left
5,4,0.66666666666666663,0.83333333333333337,0.75,75,100,87.5,0.14999999999999999,0.20000000000000001,0.17499999999999999,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.37636769399478431,0.40232993977560222,-7,477,467,3,False,False,0.21644352836994074,0.15992416562484357,1,0.37636769399478431,left
5,5,0.66666666666666663,0.83333333333333337,0.75,100,125,112.5,0.20000000000000001,0.25,0.22500000000000001,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.42793367445659874,0.42793367445659874,0,477,477,1,True,True,0.27182130341616612,0.15611237104043263,1,0.42793367445659874,left
5,6,0.66666666666666663,0.83333333333333337,0.75,125,150,137.5,0.25,0.29999999999999999,0.27500000000000002,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.24866672018140162,0.33159698186349168,9,477,465,33,False,False,0.17134722471074063,0.077319495470660998,1,0.24866672018140162,left
5,7,0.66666666666666663,0.83333333333333337,0.75,150,175,162.5,0.29999999999999999,0.34999999999999998,0.32500000000000001,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.1994615798478544,0.28099754225474338,1,477,475,18,True,True,0.13443328012062927,0.065028299727225125,1,0.1994615798478544,left
5,8,0.66666666666666663,0.83333333333333337,0.75,175,200,187.5,0.34999999999999998,0.40000000000000002,0.375,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.30934568506489979,0.3591861544172234,25,477,449,14,False,False,0.19976714523422195,0.10957853983067783,1,0.30934568506489979,left
5,9,0.66666666666666663,0.83333333333333337,0.75,200,225,212.5,0.40000000000000002,0.45000000000000001,0.42499999999999999,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.27966855803661955,0.40148461093079191,10,477,464,45,False,False,0.21145788054171871,0.06821067749490084,1,0.27966855803661955,left
5,10,0.66666666666666663,0.83333333333333337,0.75,225,250,237.5,0.45000000000000001,0.5,0.47499999999999998,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.26013501634963626,0.31940487854035676,-1,477,475,25,True,True,0.19366323552995607,0.066471780819680193,1,0.26013501634963626,left
5,11,0.66666666666666663,0.83333333333333337,0.75,250,275,262.5,0.5,0.55000000000000004,0.52500000000000002,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.31721511530324614,0.35460510332076617,7,477,467,3,False,False,0.18565499573063429,0.13156011957261185,1,0.31721511530324614,left
5,12,0.66666666666666663,0.83333333333333337,0.75,275,300,287.5,0.55000000000000004,0.59999999999999998,0.57499999999999996,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.303870375812755,0.35636328478022861,17,477,457,16,False,False,0.23529322152301679,0.068577154289738207,1,0.303870375812755,left
5,13,0.66666666666666663,0.83333333333333337,0.75,300,325,312.5,0.59999999999999998,0.65000000000000002,0.625,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.28931536299686045,0.35997559050269012,-1,477,475,12,True,True,0.1531804647412516,0.13613489825560884,1,0.28931536299686045,left
5,14,0.66666666666666663,0.83333333333333337,0.75,325,350,337.5,0.65000000000000002,0.69999999999999996,0.67500000000000004,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.21321530901774144,0.27589159901958082,-47,477,427,37,False,False,0.19746072593438185,0.015754583083359586,1,0.21321530901774144,left
5,15,0.66666666666666663,0.83333333333333337,0.75,350,375,362.5,0.69999999999999996,0.75,0.72499999999999998,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.35220446432303087,0.35220446432303087,0,477,477,1,True,True,0.25151378262361523,0.10069068169941564,1,0.35220446432303087,left
5,16,0.66666666666666663,0.83333333333333337,0.75,375,400,387.5,0.75,0.80000000000000004,0.77500000000000002,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.32814196176615434,0.358553900782487,-10,477,464,6,False,False,0.23054109325150601,0.097600868514648331,1,0.32814196176615434,left
5,17,0.66666666666666663,0.83333333333333337,0.75,400,425,412.5,0.80000000000000004,0.84999999999999998,0.82499999999999996,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.14253439593252631,0.16850078238817245,-43,477,431,6,False,False,0.089062386904163932,0.053472009028362383,1,0.14253439593252631,left
5,18,0.66666666666666663,0.83333333333333337,0.75,425,450,437.5,0.84999999999999998,0.90000000000000002,0.875,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,-0.041390109371292505,0.0090892988601834063,-2,477,473,15,True,True,-0.070561397690747277,0.029171288319454772,1,-0.041390109371292505,left
5,19,0.66666666666666663,0.83333333333333337,0.75,450,475,462.5,0.90000000000000002,0.94999999999999996,0.92500000000000004,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.10333429969445741,0.13396800238663653,7,477,467,13,False,False,0.036504834277954951,0.066829465416502462,1,0.10333429969445741,left
5,20,0.66666666666666663,0.83333333333333337,0.75,475,500,487.5,0.94999999999999996,1,0.97499999999999998,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.1453281083492052,0.22557167336482747,6,477,468,18,False,False,0.079835932929894798,0.065492175419310406,1,0.1453281083492052,left
6,1,0.83333333333333337,1,0.91666666666666663,0,25,12.5,0,0.050000000000000003,0.025000000000000001,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.28561422200521469,0.35246518958184131,-7,477,467,15,False,False,0.18484083888545372,0.10077338311976097,1,0.28561422200521469,left
6,2,0.83333333333333337,1,0.91666666666666663,25,50,37.5,0.050000000000000003,0.10000000000000001,0.074999999999999997,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.34095044823013276,0.36977609032229553,5,477,469,2,False,True,0.20125077195297142,0.13969967627716134,1,0.34095044823013276,left
6,3,0.83333333333333337,1,0.91666666666666663,50,75,62.5,0.10000000000000001,0.14999999999999999,0.125,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.29554994019396658,0.37643804414874116,-6,477,468,34,False,False,0.23008692989941848,0.065463010294548096,1,0.29554994019396658,left
6,4,0.83333333333333337,1,0.91666666666666663,75,100,87.5,0.14999999999999999,0.20000000000000001,0.17499999999999999,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.38859481583744249,0.39276692216344611,-3,477,471,2,False,True,0.22389950891583621,0.16469530692160628,1,0.38859481583744249,left
6,5,0.83333333333333337,1,0.91666666666666663,100,125,112.5,0.20000000000000001,0.25,0.22500000000000001,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.37655156797067924,0.40379578447269959,6,477,468,2,False,False,0.2587844974714274,0.11776707049925184,1,0.37655156797067924,left
6,6,0.83333333333333337,1,0.91666666666666663,125,150,137.5,0.25,0.29999999999999999,0.27500000000000002,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.27529206993447092,0.31851523092181955,14,477,460,11,False,False,0.19520111545909075,0.080090954475380172,1,0.27529206993447092,left
6,7,0.83333333333333337,1,0.91666666666666663,150,175,162.5,0.29999999999999999,0.34999999999999998,0.32500000000000001,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.15390174385061511,0.26109137325816401,1,477,475,48,True,True,0.13183779790172512,0.022063945948889996,1,0.15390174385061511,left
6,8,0.83333333333333337,1,0.91666666666666663,175,200,187.5,0.34999999999999998,0.40000000000000002,0.375,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.29679460005364749,0.33706412278722153,4,477,470,15,False,True,0.20150553415010478,0.095289065903542719,1,0.29679460005364749,left
6,9,0.83333333333333337,1,0.91666666666666663,200,225,212.5,0.40000000000000002,0.45000000000000001,0.42499999999999999,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.30110706949551735,0.37114012558590748,7,477,467,31,False,False,0.23591270527680624,0.065194364218711109,1,0.30110706949551735,left
6,10,0.83333333333333337,1,0.91666666666666663,225,250,237.5,0.45000000000000001,0.5,0.47499999999999998,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.28404073400102903,0.37157967716461493,2,477,473,7,True,True,0.18212866576961742,0.10191206823141161,1,0.28404073400102903,left
6,11,0.83333333333333337,1,0.91666666666666663,250,275,262.5,0.5,0.55000000000000004,0.52500000000000002,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.28797860029778077,0.31520406555686575,-9,477,465,5,False,False,0.18861298624657691,0.099365614051203865,1,0.28797860029778077,left
6,12,0.83333333333333337,1,0.91666666666666663,275,300,287.5,0.55000000000000004,0.59999999999999998,0.57499999999999996,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.31801042829699966,0.3823709445432002,-2,477,473,6,True,True,0.25338277255683983,0.064627655740159828,1,0.31801042829699966,left
6,13,0.83333333333333337,1,0.91666666666666663,300,325,312.5,0.59999999999999998,0.65000000000000002,0.625,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.2555658088608459,0.32504684410653284,-2,477,473,16,True,True,0.16738787658087628,0.088177932279969617,1,0.2555658088608459,left
6,14,0.83333333333333337,1,0.91666666666666663,325,350,337.5,0.65000000000000002,0.69999999999999996,0.67500000000000004,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.24038033939398756,0.26820393126482467,-39,477,435,10,False,False,0.17219628521617181,0.068184054177815756,1,0.24038033939398756,left
6,15,0.83333333333333337,1,0.91666666666666663,350,375,362.5,0.69999999999999996,0.75,0.72499999999999998,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.33473798455989318,0.35979666216919814,-1,477,475,3,True,True,0.23080865323856115,0.10392933132133203,1,0.33473798455989318,left
6,16,0.83333333333333337,1,0.91666666666666663,375,400,387.5,0.75,0.80000000000000004,0.77500000000000002,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.29294817319048883,0.38230177080825672,-1,477,475,26,True,True,0.22840930741246002,0.064538865778028809,1,0.29294817319048883,left
6,17,0.83333333333333337,1,0.91666666666666663,400,425,412.5,0.80000000000000004,0.84999999999999998,0.82499999999999996,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.22503642650713082,0.22503642650713082,0,477,477,1,True,True,0.08193085313464904,0.14310557337248178,1,0.22503642650713082,left
6,18,0.83333333333333337,1,0.91666666666666663,425,450,437.5,0.84999999999999998,0.90000000000000002,0.875,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,-0.055161861065575676,-0.0048810510119540879,-48,477,426,10,False,False,-0.1428428290920466,0.087680968026470921,1,-0.055161861065575676,left
6,19,0.83333333333333337,1,0.91666666666666663,450,475,462.5,0.90000000000000002,0.94999999999999996,0.92500000000000004,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.076286913281140983,0.15399544176774926,16,477,458,32,False,False,0.044497971675700451,0.031788941605440532,1,0.076286913281140983,left
6,20,0.83333333333333337,1,0.91666666666666663,475,500,487.5,0.94999999999999996,1,0.97499999999999998,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.16202647475663509,0.21672349955845893,-11,477,463,14,False,False,0.071609179634768844,0.090417295121866248,1,0.16202647475663509,left
1,1,0,0.16666666666666666,0.083333333333333329,0,25,12.5,0,0.050000000000000003,0.025000000000000001,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.15745262342720304,0.20700328691382652,-27,477,447,10,False,False,0.091035629584020394,0.066416993843182642,1,0.15745262342720304,right
1,2,0,0.16666666666666666,0.083333333333333329,25,50,37.5,0.050000000000000003,0.10000000000000001,0.074999999999999997,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.18742817250054677,0.2306227341222914,-8,477,466,3,False,False,0.079494029690517248,0.10793414281002953,1,0.18742817250054677,right
1,3,0,0.16666666666666666,0.083333333333333329,50,75,62.5,0.10000000000000001,0.14999999999999999,0.125,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.16320269325066408,0.22036556984941399,-6,477,468,17,False,False,0.10287937653153117,0.060323316719132908,1,0.16320269325066408,right
1,4,0,0.16666666666666666,0.083333333333333329,75,100,87.5,0.14999999999999999,0.20000000000000001,0.17499999999999999,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.14473845115531023,0.23190586106642086,-9,477,465,31,False,False,0.095755827896313872,0.048982623258996355,1,0.14473845115531023,right
1,5,0,0.16666666666666666,0.083333333333333329,100,125,112.5,0.20000000000000001,0.25,0.22500000000000001,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.16753252181112441,0.23248285261477977,14,477,460,12,False,False,0.097874649281866483,0.069657872529257925,1,0.16753252181112441,right
1,6,0,0.16666666666666666,0.083333333333333329,125,150,137.5,0.25,0.29999999999999999,0.27500000000000002,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.063095199396566048,0.18050183908923009,20,477,454,63,False,False,0.062557607509189844,0.00053759188737620422,1,0.063095199396566048,right
1,7,0,0.16666666666666666,0.083333333333333329,150,175,162.5,0.29999999999999999,0.34999999999999998,0.32500000000000001,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.035191908925881872,0.16033698369343483,6,477,468,75,False,False,0.055079196823060006,-0.019887287897178134,1,0.035191908925881872,right
1,8,0,0.16666666666666666,0.083333333333333329,175,200,187.5,0.34999999999999998,0.40000000000000002,0.375,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.14896136081337086,0.1936690302058594,-13,477,461,10,False,False,0.076324847214287089,0.072636513599083768,1,0.14896136081337086,right
1,9,0,0.16666666666666666,0.083333333333333329,200,225,212.5,0.40000000000000002,0.45000000000000001,0.42499999999999999,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.078184143318652116,0.22700211008646112,-21,477,453,75,False,False,0.086856501727416227,-0.0086723584087641109,1,0.078184143318652116,right
1,10,0,0.16666666666666666,0.083333333333333329,225,250,237.5,0.45000000000000001,0.5,0.47499999999999998,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.097852356384252534,0.21663148802420773,-47,477,427,45,False,False,0.10682943494939463,-0.0089770785651420992,1,0.097852356384252534,right
1,11,0,0.16666666666666666,0.083333333333333329,250,275,262.5,0.5,0.55000000000000004,0.52500000000000002,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.11559226990709445,0.23102719345945769,39,477,435,42,False,False,0.10477274490328919,0.010819525003805258,1,0.11559226990709445,right
1,12,0,0.16666666666666666,0.083333333333333329,275,300,287.5,0.55000000000000004,0.59999999999999998,0.57499999999999996,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.14026731715817295,0.1994863817571291,-2,477,473,13,True,True,0.075551506520084438,0.064715810638088511,1,0.14026731715817295,right
1,13,0,0.16666666666666666,0.083333333333333329,300,325,312.5,0.59999999999999998,0.65000000000000002,0.625,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.07640079794450344,0.18354699365986205,10,477,464,53,False,False,0.073364997420873018,0.003035800523630422,1,0.07640079794450344,right
1,14,0,0.16666666666666666,0.083333333333333329,325,350,337.5,0.65000000000000002,0.69999999999999996,0.67500000000000004,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.18766357099404057,0.21639294746199139,3,477,471,4,False,True,0.087903469565701803,0.099760101428338771,1,0.18766357099404057,right
1,15,0,0.16666666666666666,0.083333333333333329,350,375,362.5,0.69999999999999996,0.75,0.72499999999999998,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.10075475678548043,0.20286818724743494,-8,477,466,47,False,False,0.060699722935877179,0.040055033849603253,1,0.10075475678548043,right
1,16,0,0.16666666666666666,0.083333333333333329,375,400,387.5,0.75,0.80000000000000004,0.77500000000000002,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.15969128631953292,0.17592124563217504,-18,477,456,7,False,False,0.054824537271813169,0.10486674904771975,1,0.15969128631953292,right
1,17,0,0.16666666666666666,0.083333333333333329,400,425,412.5,0.80000000000000004,0.84999999999999998,0.82499999999999996,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.030194141286419039,0.14784033249476553,20,477,454,36,False,False,0.023050330652452152,0.0071438106339668864,1,0.030194141286419039,right
1,18,0,0.16666666666666666,0.083333333333333329,425,450,437.5,0.84999999999999998,0.90000000000000002,0.875,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,-0.025085695444989373,0.090796189369995228,15,477,459,51,False,False,-0.045122430551504902,0.020036735106515529,1,-0.025085695444989373,right
1,19,0,0.16666666666666666,0.083333333333333329,450,475,462.5,0.90000000000000002,0.94999999999999996,0.92500000000000004,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.036311295655863968,0.1228833552162209,-43,477,431,22,False,False,-0.015531493657170235,0.051842789313034203,1,0.036311295655863968,right
1,20,0,0.16666666666666666,0.083333333333333329,475,500,487.5,0.94999999999999996,1,0.97499999999999998,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.041354396025403133,0.17896346980303754,-47,477,427,15,False,False,0.0032024941399526521,0.038151901885450479,1,0.041354396025403133,right
2,1,0.16666666666666666,0.33333333333333331,0.25,0,25,12.5,0,0.050000000000000003,0.025000000000000001,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.17922416460071044,0.22880704359159199,9,477,465,11,False,False,0.11785318199744774,0.061370982603262708,1,0.17922416460071044,right
2,2,0.16666666666666666,0.33333333333333331,0.25,25,50,37.5,0.050000000000000003,0.10000000000000001,0.074999999999999997,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.2294833461923492,0.2347992568350982,-8,477,466,3,False,False,0.085352883668715504,0.14413046252363371,1,0.2294833461923492,right
2,3,0.16666666666666666,0.33333333333333331,0.25,50,75,62.5,0.10000000000000001,0.14999999999999999,0.125,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.23886357258621457,0.23886357258621457,0,477,477,1,True,True,0.12132857408445956,0.11753499850175501,1,0.23886357258621457,right
2,4,0.16666666666666666,0.33333333333333331,0.25,75,100,87.5,0.14999999999999999,0.20000000000000001,0.17499999999999999,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.20535582986648512,0.22225231385877847,11,477,463,5,False,False,0.12041774125002555,0.084938088616459573,1,0.20535582986648512,right
2,5,0.16666666666666666,0.33333333333333331,0.25,100,125,112.5,0.20000000000000001,0.25,0.22500000000000001,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.1950048196431805,0.22472562808828958,21,477,453,10,False,False,0.11105796609301358,0.083946853550166928,1,0.1950048196431805,right
2,6,0.16666666666666666,0.33333333333333331,0.25,125,150,137.5,0.25,0.29999999999999999,0.27500000000000002,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.13346453288823223,0.19468974975484982,5,477,469,19,False,True,0.076121209338584295,0.05734332354964794,1,0.13346453288823223,right
2,7,0.16666666666666666,0.33333333333333331,0.25,150,175,162.5,0.29999999999999999,0.34999999999999998,0.32500000000000001,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.075886326741954391,0.18333298385389696,46,477,428,44,False,False,0.071354970030975184,0.0045313567109792063,1,0.075886326741954391,right
2,8,0.16666666666666666,0.33333333333333331,0.25,175,200,187.5,0.34999999999999998,0.40000000000000002,0.375,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.19154007225373768,0.20412765888403944,-44,477,430,3,False,False,0.095424740903678695,0.09611533135005898,1,0.19154007225373768,right
2,9,0.16666666666666666,0.33333333333333331,0.25,200,225,212.5,0.40000000000000002,0.45000000000000001,0.42499999999999999,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.12603173423786512,0.19422521889772187,-28,477,446,45,False,False,0.09486927655526628,0.031162457682598843,1,0.12603173423786512,right
2,10,0.16666666666666666,0.33333333333333331,0.25,225,250,237.5,0.45000000000000001,0.5,0.47499999999999998,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.13082296153639478,0.22886805160542864,-5,477,469,30,False,True,0.12929326446804784,0.0015296970683469358,1,0.13082296153639478,right
2,11,0.16666666666666666,0.33333333333333331,0.25,250,275,262.5,0.5,0.55000000000000004,0.52500000000000002,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.11671486309847215,0.23462679517215146,39,477,435,66,False,False,0.15445692918710691,-0.037742066088634757,1,0.11671486309847215,right
2,12,0.16666666666666666,0.33333333333333331,0.25,275,300,287.5,0.55000000000000004,0.59999999999999998,0.57499999999999996,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.19227578929258607,0.19227578929258607,0,477,477,1,True,True,0.10439265849302369,0.087883130799562378,1,0.19227578929258607,right
2,13,0.16666666666666666,0.33333333333333331,0.25,300,325,312.5,0.59999999999999998,0.65000000000000002,0.625,D500_F07_V01,500,7,common_grid,absolute,6,raw,mean,0.083687426182283073,0.19053970270229392,5,477,469,65,False,True,0.098592199595273322,-0.014904773412990249,1,0.083687426182283073,right
